
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:04:36.480 --> 00:04:47.280]   My grassroots campaign has received 1,461 donations totaling $137,000 so far, 99.6% of these donations are from individuals.
[00:04:47.280 --> 00:04:51.760]   Voters won our public schools funded and they despise school vouchers.
[00:04:51.760 --> 00:04:58.640]   This year it's imperative for voters to place our public schools above our political party affiliation.
[00:04:58.640 --> 00:05:04.440]   So if elected, I'm committed to listening and seeking your expertise in your guidance.
[00:05:04.440 --> 00:05:12.520]   And by working together we can improve our state laws to enhance GCISD's ability to deliver high-quality services.
[00:05:12.520 --> 00:05:13.920]   It's time for change.
[00:05:13.920 --> 00:05:17.160]   Thank you.
[00:05:17.160 --> 00:05:17.680]   >> Thank you.
[00:05:17.680 --> 00:05:19.120]   Our next speaker is Michael Quinn.
[00:05:19.120 --> 00:05:21.800]   Please step to the microphone and stay with your resident of GCISD.
[00:05:29.000 --> 00:05:37.320]   I want to speak to legislative priorities of this of GCISD specifically vouchers.
[00:05:37.320 --> 00:05:42.640]   Texas billionaires want them, politicians they control want them, but the majority of Texans do not.
[00:05:42.640 --> 00:05:46.240]   We see vouchers for what they are, welfare for the wealthy.
[00:05:46.240 --> 00:05:56.440]   Meanwhile, we are already have a cash-wrapped under-funded public school system that is barely surviving on bake sales, festivals, and fees.
[00:05:56.440 --> 00:06:00.440]   vouchers would destroy what we've barely been able to keep afloat.
[00:06:00.440 --> 00:06:03.960]   Not many people know this, but we used to oppose vouchers as a district.
[00:06:03.960 --> 00:06:07.200]   Just check our district website for the 87th session.
[00:06:07.200 --> 00:06:13.960]   We made clear, we quote, "opposed the diversion of public funds to private entities through voucher or voucher-like schemes."
[00:06:13.960 --> 00:06:14.960]   Close quote.
[00:06:14.960 --> 00:06:20.280]   But click the tab below that for the 88th session and suddenly there's no mention of vouchers whatsoever.
[00:06:20.280 --> 00:06:24.560]   Somehow GCISD dropped its opposition and locked up with neighboring districts.
[00:06:24.560 --> 00:06:25.960]   Why?
[00:06:25.960 --> 00:06:33.480]   Many of us remember the train wreck of the 88th legislative session, subsequent special sessions in 2023
[00:06:33.480 --> 00:06:37.440]   when our governor tried to force vouchers into becoming reality.
[00:06:37.440 --> 00:06:41.800]   It kind of was the moral equivalent of just give me what I want and no one gets hurt.
[00:06:41.800 --> 00:06:42.880]   Not okay.
[00:06:42.880 --> 00:06:52.280]   He failed, mostly because rural Republicans realize that without public education, their towns are going to disappear from the map.
[00:06:52.280 --> 00:06:55.200]   It happens to small towns all the time that's how they die.
[00:06:55.200 --> 00:06:57.280]   What about the next session?
[00:06:57.280 --> 00:07:02.960]   Our own state representative, GEO, claims he's may on the idea of vouchers.
[00:07:02.960 --> 00:07:08.040]   Earlier this year in an event, he was recorded by a constituent saying, "As follows, and this is a direct quote."
[00:07:08.040 --> 00:07:13.520]   So for me, I've never been really the pro voucher guy, but all around here, GCISD, Carol.
[00:07:13.520 --> 00:07:19.800]   I mean, you can ask him, Keller, they all drop their opposition to vouchers and they all said, "We need the money."
[00:07:19.800 --> 00:07:23.200]   So like they put it in the same bill, close quote.
[00:07:23.200 --> 00:07:27.200]   He went on to say that that was a tough vote to vote for Abbott's voucher bill.
[00:07:27.200 --> 00:07:33.400]   He called vouchers a terrible idea and referenced the amount of potential fraud that he saw happening.
[00:07:33.400 --> 00:07:40.280]   Sure, he's talking at both sides of his mouth, but it's time for GCISD to get back on the right side of this issue.
[00:07:40.280 --> 00:07:45.800]   Look, no one cares about your launches, photo ops, Facebook posts with GEO or Tan Parker.
[00:07:45.800 --> 00:07:49.600]   I actually find them offensive, but maybe I'm just touchy on the issue.
[00:07:49.600 --> 00:07:54.800]   What I do care about is you guys doing something meaningful, which is making it clear to our legislators,
[00:07:54.800 --> 00:07:59.400]   "We do not want vouchers." That is a stated priority, no vouchers.
[00:07:59.400 --> 00:08:02.600]   We'll accept nothing less than the constitutionally guaranteed.
[00:08:02.600 --> 00:08:08.800]   Yes, it's guaranteed in the Texas Constitution to have fully funded public schools, period, no exceptions.
[00:08:08.800 --> 00:08:10.600]   No vouchers. Thank you.
[00:08:10.600 --> 00:08:18.000]   Thank you. Our third speaker is Laura Trebino. Please step to the microphone and stay with your resident of GCISD.
[00:08:19.600 --> 00:08:31.600]   Hi, I'm Laura Trebino, and I am a frustrated and angry parent in resident of GCISD.
[00:08:31.600 --> 00:08:36.600]   The purpose of this meeting is to discuss legislative priorities for GCISD.
[00:08:36.600 --> 00:08:42.600]   I really wish you could just be honest and stop playing Mickey Mouse games with my kids' education.
[00:08:42.600 --> 00:08:47.600]   Nothing you've done in the last three years or so shows that you care about funding GCISD.
[00:08:47.600 --> 00:08:53.600]   In June of 2022, y'all nominated Tammy to be the TASB Board of Directors, representing our district,
[00:08:53.600 --> 00:08:58.600]   over a season trustee who spent our time developing relationships and support of GCISD.
[00:08:58.600 --> 00:09:03.600]   Tammy didn't even bother to show up for her interview in Austin for the job y'all nominated her for.
[00:09:03.600 --> 00:09:10.600]   In February of 2023, you were asked to support the PTA's legislative priorities, which requested more funding for our schools.
[00:09:10.600 --> 00:09:14.600]   Casey Ford motion to table it, and Shannon seconded it.
[00:09:14.600 --> 00:09:19.600]   From what I can tell, it was not brought up for discussion for the rest of that year.
[00:09:19.600 --> 00:09:26.600]   Over that same time period, you've wasted our money on your own personal lawyers to the tune of almost half a million dollars in counting.
[00:09:26.600 --> 00:09:34.600]   By you doing all of these things, you have no way of signal to our representative GEO that more funding is a priority for the school district you represent.
[00:09:34.600 --> 00:09:39.600]   Also, I think you're putting the cart before the course since we have an upcoming election with early voting starting on Monday.
[00:09:39.600 --> 00:09:44.600]   An election that you're asking voters to approve a battery that you can then continue to mismanage.
[00:09:44.600 --> 00:09:49.600]   Meanwhile, Shannon gets to throw our hands up and blame it on the legislature for not providing funding.
[00:09:49.600 --> 00:09:53.600]   At best you're lazy and at worst you're complicit in the defunding of GCISD.
[00:09:53.600 --> 00:09:58.600]   Instead of lying to my face and hiding behind your personal lawyers privilege, just be honest.
[00:09:58.600 --> 00:10:04.600]   You don't care about GCISD and your actions show it. Thank you.
[00:10:04.600 --> 00:10:11.600]   Our next speaker is Beverly Mavis. Please step to the microphone and stay with your resident of GCISD.
[00:10:11.600 --> 00:10:21.600]   Okay, this is really awkward.
[00:10:21.600 --> 00:10:31.600]   As do the electric members of this board, your charge is overseeing the operations of the district and guiding the management of financial and other decisions.
[00:10:31.600 --> 00:10:35.600]   In your board goals, this is references oversight management.
[00:10:35.600 --> 00:10:46.600]   Two additional goals for the board are to advocate for student staff and parents on a state and local level and to commit to strong financial stewardship.
[00:10:46.600 --> 00:11:00.600]   With those goals in mind, and because it is in the best interest of GCISD as a public school, I urge this board to prioritize opposition to vouchers or school choice in the upcoming legislation.
[00:11:00.600 --> 00:11:10.600]   Using public school funds for any type of private education undermines one of the mandates of the Texas Constitution.
[00:11:10.600 --> 00:11:17.600]   Anything less than a hard, full stop no on vouchers is essentially giving permission.
[00:11:17.600 --> 00:11:26.600]   Our incumbent state representative actually said he voted for vouchers based on the stance of individual school boards in his district.
[00:11:26.600 --> 00:11:33.600]   Do not give him an option on his vote in the spring.
[00:11:33.600 --> 00:11:45.600]   Ideally, you will also make a priority of lobbying for greater per student funding given that there is an excess of $32 billion in public school funds at the state level.
[00:11:45.600 --> 00:11:59.600]   Seek to get increased or full funding for mandated SRO programs and others, and the SRO program is greatly needed with those unfunded mandates strain and already tight budget.
[00:11:59.600 --> 00:12:10.600]   I would urge you to consider prioritizing opposition to vouchers, making time to talk to legislators other than the two current legislators who are pro voucher.
[00:12:10.600 --> 00:12:28.600]   Visit Austin in the spring and do the work necessary to ensure that GCISD can stay strong, receive the funded needs, and that vouchers will not further decimate our already struggling district.
[00:12:28.600 --> 00:12:45.600]   Our last speaker is Hilaryminnodetto, please step to the microphone and state whether you're a resident or GCISD.
[00:12:45.600 --> 00:12:48.600]   I'm Hilaryminnodetto from grapevine.
[00:12:48.600 --> 00:13:04.600]   According to UK's age leads group, the role of an advocate is to offer independent support to those who feel they are not being heard and to ensure they are taken seriously and that their rights are respected.
[00:13:04.600 --> 00:13:11.600]   It is also an advocate's role to assist people to access and understand appropriate information and services.
[00:13:11.600 --> 00:13:26.600]   I speak here often advocating for the teachers and staff of GCISD, I try to communicate to you that our teachers need support, fiscally, mentally, and emotionally from the board, the administration, and the community.
[00:13:26.600 --> 00:13:39.600]   I appreciate your efforts in conducting today's advocacy workshop and hope you will prioritize taking action as Beverly stated, showing transparency, as Laura said, and establishing trust.
[00:13:39.600 --> 00:13:53.600]   There are community organizations and associations who advocate for teachers such as the UEA, ATPE, and Texas AFT, which published a newsletter last Friday entitled The Great Texas Property Tax debacle.
[00:13:53.600 --> 00:14:08.600]   Texas AFT summarized how the Texas legislature has arrived at the current public education funding system, combining local property taxes and state funding, and at the end of the last legislative session, how it was held hostage for Governor Greg Abbott's ill-fated voucher scam.
[00:14:08.600 --> 00:14:23.600]   Providing adequate funding to schools and updating the school finance formula would have provided property tax relief to taxpayers and reduce the recapture revenue paid to the state by many districts facing budget deficits such as ours.
[00:14:23.600 --> 00:14:33.600]   In your effective advocacy training workshop today, I hope you learn more about how to influence our various Texas government leaders to support public education.
[00:14:33.600 --> 00:14:48.600]   I recommend advocating through voting for trustworthy Texas senators and representatives like Scott White, State Board of Education Representatives, and Tad Board of Directors who actually do care about teachers and students, not their political power.
[00:14:48.600 --> 00:14:53.600]   Your vote and your advocacy matter in this election more than ever.
[00:14:53.600 --> 00:15:14.600]   We're early voting starts in one week on Monday, October 21, through Friday, November 1 at any county early voting center. In Tarrant County, I said that. Election Day is on Tuesday, November 5, 7 a.m. to 7 p.m. at many Tarrant County Election Day vote centers. Thank you for voting.
[00:15:14.600 --> 00:15:20.600]   This concludes public comment.
[00:15:20.600 --> 00:15:38.600]   Thank you. Okay, so trustees at your desk, you're going to find quite a few pieces of paper, a couple of them are this Texas school coalition, and then you're also going to see our GCISD board legislative priorities for the 88 session.
[00:15:38.600 --> 00:15:52.600]   This was our priorities for the last two years, and then this Texas school coalition, this is there, these are their priorities for this upcoming year.
[00:15:52.600 --> 00:16:21.600]   One of the things that I don't want to spend a ton of time, Greg, on this part, because we're pretty like-minded, we have a like-minded board, and I mean, it's my view that we need to figure out the best way to create impact and do things that are meaningful and not just doing them just to jump through hoops that we can actually see.
[00:16:21.600 --> 00:16:34.600]   We can actually succeed and move the needle, so to speak. So having said that, Trustee Nakamura, can you give us an update of any items that you've been working on?
[00:16:34.600 --> 00:16:50.600]   Sure. Thanks, Shannon, for the opportunity to share. I've been actively working to represent our districts interest by meeting with our state senators and to discuss our key issues, particularly the need for financial relief.
[00:16:50.600 --> 00:17:02.600]   I've met with him numerous times, and as a matter of fact, I also had a productive conversation with Lieutenant Governor Dan Patrick, where we discussed these same challenges, met with him.
[00:17:02.600 --> 00:17:08.600]   I was with him the other night, and I plan to follow up with him soon. He told me to reach back out to him so that we could have the discussion.
[00:17:08.600 --> 00:17:24.600]   So these meetings are crucial, and we're also meeting this week, this Wednesday, I'm meeting with Brian Harrison and Nate Shat's line. It's either going to be this Thursday or next week, and I'll let you know as soon as that happens.
[00:17:24.600 --> 00:17:34.600]   So we are meeting, and we're working together to try to find a solution. They understand how critical it is.
[00:17:34.600 --> 00:17:51.600]   Thank you very much. So now I'm going to turn this over to Greg Gibson and Ginger Averit. They're going to kind of walk us through some advocacy and kind of get us all on the same page and get us organized so that we have actionable steps that we can start taking.
[00:17:51.600 --> 00:17:53.600]   Thank you.
[00:17:53.600 --> 00:18:05.600]   Thank you, President Bronn. Can you check something? Ginger, can you hear us? Yes, just clearly, but I can.
[00:18:05.600 --> 00:18:20.600]   So it's our pleasure to be here tonight, and I just want to jump ahead at a quick glance that you're 88, which I have in my hand, none of that stuff happened.
[00:18:20.600 --> 00:18:31.600]   Okay, so there's a little part of me that's like, changed it to the 89th, and let's make another run at it. Truthfully, you know, you were saying in light of all of the conversations.
[00:18:31.600 --> 00:18:49.600]   I was sitting here reading them the last 15 minutes or so. The only, this is just a small parenthetical note, but your first priority lines up with the Texas school coalition priorities, as you noted, President Bronn, said maybe worth a notation on your first priority.
[00:18:49.600 --> 00:19:06.600]   See Texas school coalition legislative priorities from my perspective, because that, that organization is wholly in existence to help recapture districts. So I would draw attention to that is just a, let me say it this way.
[00:19:06.600 --> 00:19:17.600]   If I was handing them great buying Colleyville, I would be handing them both of these, if that makes sense, because they, this is why they exist, is to help recapture districts.
[00:19:17.600 --> 00:19:21.600]   So I would just, I would put these two together all, at all times.
[00:19:21.600 --> 00:19:39.600]   So something that I, that I noticed just in terms of, okay, with this, this meetings for workshop for in here, that's actually disruptive, so you wouldn't mind, I mean, we're trying to conduct business.
[00:19:39.600 --> 00:20:07.600]   Stephanie, she can get you a copy. One of the things that's interesting is that, you know, I've seen districts that they prioritize, you know, all these different programs, but everything comes back to money, and that's one of the things that I noticed about the Texas school coalition is that they, you know, if you're funded, you, you can do all the things that are necessary.
[00:20:07.600 --> 00:20:13.600]   So, you know, to me you start deluding things when we get so microcosmic on.
[00:20:13.600 --> 00:20:21.600]   I mean, I, I've told a district the other day that had a three page legislative priority list, just have one and say boil the ocean.
[00:20:21.600 --> 00:20:31.600]   And, and you know, it's going to have about the same that effect, you know, you're 50 or 75, they're going to stop reading after two.
[00:20:31.600 --> 00:20:58.600]   So, my general response as a superintendent and someone that stayed very highly engaged in the last eight legislative sessions of the last 16 years of my superintendency was keep a tight focus on the things that were the most important, and then be agile and nimble and tuned in to what's going on, and respond to things as they occur throughout the session, if that makes sense.
[00:20:58.600 --> 00:21:06.600]   Don't, don't try to anticipate every single thing because you will wind up with a 50 page document, and that's what when I was reading your assistant first glance.
[00:21:06.600 --> 00:21:17.600]   I mean, I think all that stuff is still in play, just at first glance, and we're going to hear from Ginger, she's the expert, and then I think we can continue this conversation once we hear from our first glance.
[00:21:17.600 --> 00:21:21.600]   I think just bolstering up that first one with the school coalition information.
[00:21:21.600 --> 00:21:33.600]   I'm in outside or looking in and that's why I'm here. I mean, you're a big part of your game, you specifically great by in Colleville is the recapture.
[00:21:33.600 --> 00:21:45.600]   That's a big part of this, and so I agree with you, President Braun, the more you put on here and the further you get away from that, the more it just gets diluted away from just, I'm not saying that's the only thing you should have.
[00:21:45.600 --> 00:21:48.600]   I like the other ones that are on here.
[00:21:48.600 --> 00:21:58.600]   If I'm one page, one side, if it's longer than that, it's too long, which that's what you have.
[00:21:58.600 --> 00:22:05.600]   Although I'm recommending you might copy the Texas school coalition on the back of that page and reference it, then you have one piece of paper.
[00:22:05.600 --> 00:22:09.600]   That's just an initial thought before we start with Ginger.
[00:22:09.600 --> 00:22:18.600]   I think we could take the Texas school coalition because all of their priorities look to me to be related to finances, to school finance.
[00:22:18.600 --> 00:22:19.600]   Correct.
[00:22:19.600 --> 00:22:33.600]   And use that to revise our AEA legislative session school finance priorities because we have five things on there.
[00:22:33.600 --> 00:22:43.600]   They have four, I think consistent language, I think that they're more all encompassing and don't get into as much minutia.
[00:22:43.600 --> 00:22:44.600]   Correct.
[00:22:44.600 --> 00:22:56.600]   I mean I like that approach and I definitely would, there are some things that you probably want to talk about that fall outside the school coalition, but to me, like that's probably the most important, I guess is what I'm saying.
[00:22:56.600 --> 00:23:01.600]   And I think the consistency of learning piece, I think there's a few other things we have on there.
[00:23:01.600 --> 00:23:05.600]   Correct. I started to say I want to leave the teacher recruitment and retention.
[00:23:05.600 --> 00:23:10.600]   The money too, and I want some assessment and accountability. Correct.
[00:23:10.600 --> 00:23:12.600]   Reform.
[00:23:12.600 --> 00:23:21.600]   So I'm not saying to remove any of that, but just our school finance, their language could be incorporated into our school finance, or maybe even replace our school finance.
[00:23:21.600 --> 00:23:24.600]   It's not that far apart. Correct.
[00:23:24.600 --> 00:23:30.600]   And just to recapture what you said, I think on the school finance component, just ensuring that there's
[00:23:30.600 --> 00:23:33.600]   absolute consistency to the Texas school coalition.
[00:23:33.600 --> 00:23:42.600]   And then when I glance at your other three broad categories, there's nothing in those that don't look like about the right stuff from my perspective.
[00:23:42.600 --> 00:23:51.600]   And again, we're jumping ahead of the expert who's out in the Zoom world somewhere, or teams world somewhere.
[00:23:51.600 --> 00:23:54.600]   And so President Bronn, if it's all right, and we'll come back to this.
[00:23:54.600 --> 00:24:01.600]   I'll introduce Ginger really quickly, and I'll let her introduce herself that I'll brag on her a little bit.
[00:24:01.600 --> 00:24:09.600]   Any time that I tell anyone, hey, let me think about that, and it has to do with the legislative process, I'm calling Ginger just so you'll know.
[00:24:09.600 --> 00:24:13.600]   Like when I get off the phone, I'm texting her. Do you have two minutes?
[00:24:13.600 --> 00:24:20.600]   So she's my go-to person. She has well over two decades of experience in the Texas Senate.
[00:24:20.600 --> 00:24:26.600]   She was Kel, Seligur, Senegur, Seligur's chief of staff for a couple of decades.
[00:24:26.600 --> 00:24:36.600]   And so not only do you get good insight into the building itself, specifically you get good insight into the Senate,
[00:24:36.600 --> 00:24:46.600]   which sometimes can be like the mysterious thing down to the, I think it's east side of the Capitol, and she has a lot of insight in the Senate.
[00:24:46.600 --> 00:24:55.600]   And so what we've structured tonight is to, if you think about it as a funnel, we're going to start big and broad with like what happened in the '88, or didn't happen might be more accurate.
[00:24:55.600 --> 00:25:03.600]   And then, you know, what we anticipate in the '89, and then bring that more narrowly down to, okay, what does that look like?
[00:25:03.600 --> 00:25:05.600]   This is where I'll kick in here in a little bit.
[00:25:05.600 --> 00:25:10.600]   What does it look like when we talk about statewide advocacy, and then what does it look like when we talk about local advocacy?
[00:25:10.600 --> 00:25:20.600]   So that's kind of the structure tonight, but with that, I'm going to, if y'all are ready, President Braun, I'm going to let Ginger take over.
[00:25:20.600 --> 00:25:31.600]   I was really trying to do that without an awkward silence. There she is, okay.
[00:25:31.600 --> 00:25:35.600]   Can y'all hear me? Everything good? Okay.
[00:25:35.600 --> 00:25:38.600]   And you can see my screen, Stephanie? Yes.
[00:25:38.600 --> 00:25:42.600]   Okay. Awesome.
[00:25:42.600 --> 00:25:52.600]   I'm glad to be here with y'all this afternoon. Thanks for inviting me. I was going to cover my background, but Greg did a way better job than I could have, frankly.
[00:25:52.600 --> 00:25:56.600]   I do have a lot of experience inside the Texas Capitol.
[00:25:56.600 --> 00:26:06.600]   I did start in the Texas House working for Speaker Pete Laney in 1998, so things have changed a little bit since then.
[00:26:06.600 --> 00:26:14.600]   Most of my career was spent in the Senate, but here's an agenda for today and what we're going to cover and talk about.
[00:26:14.600 --> 00:26:30.600]   And just really focus on the nuts and bolts of how does it look to be productive and develop relationships with your legislators that are effective, and that can be challenging and political environments like we have today.
[00:26:30.600 --> 00:26:38.600]   So we're going to cover a little bit of that as well as what we might have to look forward to in the upcoming 89th session starting in January.
[00:26:38.600 --> 00:26:44.600]   Ginger, can you, if you don't mind, can y'all are seeing what I'm seeing?
[00:26:44.600 --> 00:26:51.600]   Can you go to the slide show? We didn't see the agenda. It's still on the organizational.
[00:26:51.600 --> 00:26:55.600]   Oh, let me see what's happening.
[00:26:55.600 --> 00:27:01.600]   It's okay if you want to, you're just going to toggle it between the slides on the left-hand side.
[00:27:01.600 --> 00:27:03.600]   Okay.
[00:27:03.600 --> 00:27:08.600]   Or just hit slide show down at the bottom right to the left of the right to the left.
[00:27:08.600 --> 00:27:09.600]   That one?
[00:27:09.600 --> 00:27:10.600]   No.
[00:27:10.600 --> 00:27:14.600]   Say again.
[00:27:14.600 --> 00:27:18.600]   It was on slide show, but it's not working?
[00:27:18.600 --> 00:27:25.600]   No. We're seeing the, we're seeing the mechanics of the whole presentation.
[00:27:25.600 --> 00:27:30.600]   It's okay if you just want to toggle down the left-hand side. Is that work for everybody?
[00:27:30.600 --> 00:27:33.600]   Yeah. So go back to the, that's all right.
[00:27:33.600 --> 00:27:36.600]   Just click on the agenda if you don't mind.
[00:27:36.600 --> 00:27:37.600]   Sure.
[00:27:37.600 --> 00:27:40.600]   And we have a working agenda here, but this is just for her part of it.
[00:27:40.600 --> 00:27:42.600]   Okay. Is that working?
[00:27:42.600 --> 00:27:43.600]   Yes. Yes.
[00:27:43.600 --> 00:27:44.600]   We're good.
[00:27:44.600 --> 00:27:51.600]   Okay. Okay. So we're going to talk a little bit about the political landscape and, and how to move forward.
[00:27:51.600 --> 00:28:05.600]   As many of you may already know, there were 16 Republicans, mostly rural Republicans, who voted against education savings accounts.
[00:28:05.600 --> 00:28:21.600]   In the fourth special session, and as a result, the, the bill that contained education savings accounts as well as billions of dollars in funding for public education was withdrawn and failed to pass.
[00:28:21.600 --> 00:28:50.600]   So these are the 16 who were targeted in their primaries by the governor with hand recruited challengers adds things like that. And here are some of the, the ads that we saw in the media related to these incumbents who are just adamantly anti education savings accounts vouchers.
[00:28:50.600 --> 00:29:11.600]   Whatever, whatever the case may be. And so we saw all of these headlines coming out, we saw that Jeff, yes, the one of the billionaire founders to TikTok contributed $6 million to the governor, which he subsequently poured into the races against these 16 Republican house members.
[00:29:11.600 --> 00:29:19.600]   And we saw this was really the first time we have ever seen the governor be that active in a primary.
[00:29:19.600 --> 00:29:36.600]   And we saw him be really very effective. Here are the results of that effort and nine of the 16, as you can see here, lost their primary elections.
[00:29:36.600 --> 00:29:54.600]   So what do we have, as we head into the 89, we have far fewer Republicans who are opposed, full sale opposed to education savings accounts or vouchers.
[00:29:54.600 --> 00:30:12.600]   The nine who lost were replaced with Republican members who were further to the right, all of whom went into the election saying we will support education savings accounts, which is how they received the endorsement of the governor.
[00:30:12.600 --> 00:30:31.600]   Sometimes the lieutenant governor and the attorney general as well was an interesting mix to see who and yours who in that primary election. But what we're looking at moving forward is a far more conservative slate of Republican legislators in the Texas House.
[00:30:31.600 --> 00:30:58.600]   As some of you may already know in the Texas Senate, that's what we have the wholesale is the Republicans are further to the right than many of the house members like these 16 who represented more rural areas where public schools may have been a larger part of the community or viewed as being important to the community.
[00:30:58.600 --> 00:31:17.600]   As we head into the 89, we have a lot of uncertainty frankly. We have Speaker Dave Bieland who also had a primary opponent and who ultimately won his seat back his house seat by 300 votes.
[00:31:17.600 --> 00:31:23.600]   It was one of the most expensive house races in Texas history.
[00:31:23.600 --> 00:31:39.600]   The governor did not come out and endorse the Speaker's opponent, but the lieutenant governor did. Many of you may already know there is no love loss between Lieutenant Governor Dan Patrick and Speaker Bieland.
[00:31:39.600 --> 00:31:52.600]   So I think it's fair to say the lieutenant governor did everything he could to ensure that Speaker Bieland did not win reelection to this house seat. The Speaker ultimately prevailed.
[00:31:52.600 --> 00:31:58.600]   That said, the Speaker of the House is elected by the members of that body.
[00:31:58.600 --> 00:32:06.600]   So just because he won his house seat back does not mean that he will automatically retain the Speaker's ship.
[00:32:06.600 --> 00:32:29.600]   There will also be a committee chair shake up because some of those 16 Republicans who lost and some other Republicans who have declared for speaker or done any number of other things to fall out of favor will likely not get their retain their committee chairs.
[00:32:29.600 --> 00:32:47.600]   So we will see some shake ups amongst who is chairing the committees in the Texas House. Now with that said, Speaker Bieland has specifically and publicly said that chairman Brad Buckley will retain the chairmanship of the public education committee in the House.
[00:32:47.600 --> 00:32:49.600]   So that's important.
[00:32:49.600 --> 00:32:58.600]   There will be a minimum of 32 new house members and we're looking at 90 general election rates.
[00:32:58.600 --> 00:33:10.600]   We have about six that are contested and within the possibility of a swing.
[00:33:10.600 --> 00:33:27.600]   Two of those six are open seats. One isn't in you, Bobby, where Tracy King, who is a Democrat, has retired and there's a Republican and Democrat there and I believe that district just right at 50 to 50.
[00:33:27.600 --> 00:33:34.600]   So that's an interesting one to watch. The other is able for railroad seat.
[00:33:34.600 --> 00:33:41.600]   And that's currently he's a Democrat. He's also retiring and that seat could go either way.
[00:33:41.600 --> 00:33:56.600]   And then there are four other, I'm sorry, there are six Republican currently held by Republicans, seats that are close not to be considered a swing seat in the event that --
[00:33:56.600 --> 00:34:08.600]   Colin Alred or Kamala Harris does better in those counties and in those House districts to drive Democratic turnout.
[00:34:08.600 --> 00:34:15.600]   We could potentially see turnovers there. So it'll be very interesting to see what happens in the election.
[00:34:15.600 --> 00:34:25.600]   There are also two other Democrat seats that are potentially vulnerable to a Republican flip.
