
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:06:20.000 --> 00:06:22.000]   Now we will have the U.S. and Texas pledges.
[00:06:22.000 --> 00:06:26.000]   Tonight we are honored to have our international science fair qualifiers.
[00:06:26.000 --> 00:06:28.000]   Join us to lead the pledges.
[00:06:28.000 --> 00:06:33.000]   They will proudly represent the organization by leading the U.S. pledge followed by the Texas pledge.
[00:06:33.000 --> 00:06:38.000]   After the pledges we will ask these students to please remain here for our first recognition tonight.
[00:06:38.000 --> 00:06:44.000]   [BLANK_AUDIO]
[00:06:44.000 --> 00:06:54.000]   [BLANK_AUDIO]
[00:06:54.000 --> 00:07:22.000]   [BLANK_AUDIO]
[00:07:22.000 --> 00:07:25.000]   >> Thank you to our science fair students at this time.
[00:07:25.000 --> 00:07:30.000]   I'd like to turn the meeting over to Superintendent Dr. Brad Schnouts for our recognitions.
[00:07:30.000 --> 00:07:34.000]   >> Good evening everyone and thank you for being here tonight for our first recognition tonight.
[00:07:34.000 --> 00:07:42.000]   I'd like to invite Board Vice President Mary Humphrey to present their awards to our international science fair qualifiers.
[00:07:42.000 --> 00:07:47.000]   So we have 21 GCSD students competed at the Texas Science and Engineering State Competition
[00:07:47.000 --> 00:07:56.000]   and three Calvo Heritage High School students have advanced to the region on international science and engineering fair taking place May 11th through 17th in Los Angeles, California.
[00:07:56.000 --> 00:08:00.000]   The event is a world's largest global science competition for high school students.
[00:08:00.000 --> 00:08:05.000]   The students surpass the state science fair because of their exceptional work at their regional fair.
[00:08:05.000 --> 00:08:10.000]   The projects were named best of fair, advancing them directly to the international fair.
[00:08:10.000 --> 00:08:15.000]   So congratulations to Archett, Thi Revalorai, and
[00:08:15.000 --> 00:08:18.000]   David Hoff, who's unable to join us tonight.
[00:08:18.000 --> 00:08:22.000]   Archett and David's project, and guys, I have to preface this.
[00:08:22.000 --> 00:08:27.000]   So if you're looking around the room wondering, I wonder if I'm smarter than so and so or so.
[00:08:27.000 --> 00:08:30.000]   These two right here in the front are probably the smartest in the room, okay?
[00:08:30.000 --> 00:08:33.000]   And just let me read this and you'll understand why.
[00:08:33.000 --> 00:08:42.000]   So Archett and David's project is synthesizing sustainable biodiesel through chemical alteration of plant-based lipids.
[00:08:42.000 --> 00:08:46.000]   And so Archett, man, you're awesome buddy.
[00:08:46.000 --> 00:08:51.000]   And then also not to be outdone, but we have Samara Ula, in her project,
[00:08:51.000 --> 00:09:01.000]   is the utilization of labiocatla fish skills for the effective defluorination of water with excessive fluoride concentrations to refine water and developing countries.
[00:09:01.000 --> 00:09:04.000]   And so let's give them a round of applause.
[00:09:04.000 --> 00:09:22.000]   [applause]
[00:09:22.000 --> 00:09:27.000]   Best of luck to Archett and Samara at the International Competition.
[00:09:27.000 --> 00:09:35.000]   And now if I could have Trustee Diana Sagar, if you will make your way down to present our next award.
[00:09:35.000 --> 00:09:45.000]   So every year we choose an artwork piece from the district artwork show, and so this year our winner is Jocelyn Shaw.
[00:09:45.000 --> 00:09:54.000]   And so this year the GCSD leadership team has selected Jocelyn Shaw's artwork titled Sunflower from the district art show to purchase and have on display
[00:09:54.000 --> 00:09:58.000]   and the administration buildings gallery, this room right behind us.
[00:09:58.000 --> 00:10:03.000]   As an outstanding example of our student skill and creativity, Jocelyn is an eighth grader at Colville Middle School.
[00:10:03.000 --> 00:10:10.000]   As a token of our appreciation, Jocelyn will receive $200. Congratulations, Jocelyn. Let's give a round of applause.
[00:10:10.000 --> 00:10:19.000]   [applause]
[00:10:19.000 --> 00:10:24.000]   And so we're going to frame her amazing piece, and again it's going to go back here in the gallery behind me.
[00:10:24.000 --> 00:10:34.000]   And I'd say we've been doing this probably for the last 20 years or so, because there's 20 amazing pieces that will be in the gallery and will be there forever.
[00:10:34.000 --> 00:10:46.000]   And so thank you, Jocelyn, for giving some of us who like to, you know, daydream a little bit, and, you know, maybe wish that we were artists in our, in our own mind, and so congratulations.
[00:10:46.000 --> 00:10:52.000]   At this time, if I could have board secretary Cathy Spradley join us for our final recognition this evening.
[00:10:52.000 --> 00:11:02.000]   And so here next to Archett and Samira, we have Sonia Lachran, AP Chemistry and Chemistry Research teacher at Colville Heritage High School.
[00:11:02.000 --> 00:11:08.000]   She has been named the recipient of the 2024 Truman T. Bell Extraordinary Service Award.
[00:11:08.000 --> 00:11:15.000]   [applause]
[00:11:15.000 --> 00:11:27.000]   This award recognizing it recognizes a Texas teacher, sponsor advocate of the Texas Science and Engineering Fair, who's gone above and beyond their expected responsibilities in serving their constituents, community, colleagues, and students.
[00:11:27.000 --> 00:11:35.000]   The award was presented to Lachran at the Texas Science and Engineering Fair Advisory Board Center, Saturday, March 23rd, in the Texas A&M Conference Center and Hotel.
[00:11:35.000 --> 00:11:38.000]   Congratulations to Mrs. Lachran.
[00:11:38.000 --> 00:11:43.000]   [applause]
[00:11:43.000 --> 00:11:52.000]   And so thank you to our audience and please, before you leave, if you get a moment, please congratulate all of our, all of our, our students and Mrs. Lachran.
[00:11:52.000 --> 00:11:53.000]   Thank you for being here.
[00:11:53.000 --> 00:11:58.000]   So at this point, I'll turn it back over to President Braun.
[00:11:58.000 --> 00:11:59.000]   Thank you.
[00:11:59.000 --> 00:12:09.000]   We will start with announcements and Trustee St. John will start with you and move back around.
[00:12:09.000 --> 00:12:14.000]   Alrighty, let's see what we got here tonight.
[00:12:14.000 --> 00:12:22.000]   On April 6th, GCISD Transportation Services competed at the Regional School Bus Rodeo event and returned home with top awards.
[00:12:22.000 --> 00:12:27.000]   And I will say our bus drivers consistently returned home with top awards.
[00:12:27.000 --> 00:12:30.000]   They do an outstanding job at this event every year.
[00:12:30.000 --> 00:12:37.000]   Donna White was awarded first place and just seemed to a dare received second place, both in the conventional bus category.
[00:12:37.000 --> 00:12:41.000]   Amanda DICE was awarded second place in the transit bus category.
[00:12:41.000 --> 00:12:51.000]   This qualifies all three drivers for the Texas Association of Pupil Transportation State Competition, which will be held May 4th through 5th at West Mesquite High School.
[00:12:51.000 --> 00:12:57.000]   So congratulations to them and to all of our bus drivers that competed in that.
[00:12:57.000 --> 00:13:09.000]   I'd also like to thank Dove Silverlake and Bear Creek Elementary for their invitation to me to help with their egg projects again this year.
[00:13:09.000 --> 00:13:16.000]   They've already hatched up chicks at Bear Creek and Silverlake and Dove is hatching as we speak.
[00:13:16.000 --> 00:13:19.000]   So very exciting at those campuses.
[00:13:19.000 --> 00:13:33.000]   And then finally, and this is a real pleasure for me because Rondale competed with my son and he's just an amazing kid out there on the track as is Natalie Vazquez for heritage with her distance events.
[00:13:33.000 --> 00:13:40.000]   Rondale Carradine of grapevine High School won the 100 meter dash and the regional at the regional track and field meet.
[00:13:40.000 --> 00:13:45.000]   And Natalie Vazquez from CHHS plays second in the 3200 meter.
[00:13:45.000 --> 00:13:54.000]   They have both advanced to the state track meet in Austin, Friday, May 3rd, and I have to tell you if you have not been to the state track meet.
[00:13:54.000 --> 00:13:57.000]   It is an exciting time.
[00:13:57.000 --> 00:14:00.000]   I wish both of these students all the best there.
[00:14:00.000 --> 00:14:10.000]   I think that they are likely to be in the presence of a national record for about 100 team there as well.
[00:14:10.000 --> 00:14:17.000]   And so if you get a chance to go see these students and see that entire meet, I strongly encourage it.
[00:14:17.000 --> 00:14:27.000]   OK, on April 10th, Collegiate Academy was awarded advancing play status at the area around the UIL-1OC play competition.
[00:14:27.000 --> 00:14:29.000]   Say that five times quickly.
[00:14:29.000 --> 00:14:32.000]   Additionally, five students received individual awards.
[00:14:32.000 --> 00:14:39.000]   Collegiate Academy will now perform at the UIL-3A Region 3 round for the first time in program history.
[00:14:39.000 --> 00:14:44.000]   The competition will be held April 26th at Blaine College in Brennan, Texas.
[00:14:44.000 --> 00:14:45.000]   Awesome.
[00:14:45.000 --> 00:14:53.000]   OK, we had a successful inaugural Bauchy Ball Tournament Saturday, April 3rd with GCSD Special Olympics,
[00:14:53.000 --> 00:14:57.000]   school resource officers, trustees, districts, and city leaders and families.
[00:14:57.000 --> 00:15:03.000]   Bauchy Ball was introduced to GCSD Special Olympics in the 2023-2024 school year,
[00:15:03.000 --> 00:15:06.000]   so the student athletes could learn the roles of the games and practice.
[00:15:06.000 --> 00:15:10.000]   Then participated in the sport next year with special Olympics, Texas.
[00:15:10.000 --> 00:15:18.000]   The event closed with a celebration as each student was presented with a medal as a small remembrance of their special day.
[00:15:18.000 --> 00:15:23.000]   And I'll see some of them here in the audience and we had a great time and a lot of people came out.
[00:15:23.000 --> 00:15:31.000]   It was a great event.
[00:15:31.000 --> 00:15:39.000]   Yeah, a big thanks to Trustee Nakamura for the role you played and getting that Bauchy Ball Tournament going
[00:15:39.000 --> 00:15:45.000]   and not to see other people trend and others that put in a lot of time to make that happen and make it successful.
[00:15:45.000 --> 00:15:51.000]   Coligal Elementary School recently celebrated its first annual Cultural Celebration and Showcase.
[00:15:51.000 --> 00:15:57.000]   Students were able to travel around the world and learn about languages, music, food, and clothing from different countries.
[00:15:57.000 --> 00:15:59.000]   Springtime, we got a lot going on.
[00:15:59.000 --> 00:16:05.000]   Coligal Heritage Girls Soccer Team finished the season as the UIL 5A state runner-up.
[00:16:05.000 --> 00:16:09.000]   This is the fourth time in school history that the Lady Panthers have reached the state tournament.
[00:16:09.000 --> 00:16:16.000]   And this is the second year in a row that a GCSD high school has made it to the state finals for Girls Soccer.
[00:16:16.000 --> 00:16:18.000]   I think GHS won last year.
[00:16:18.000 --> 00:16:21.000]   CHS Soccer had a previous engagement this evening.
[00:16:21.000 --> 00:16:24.000]   We'll look forward to recognizing them at the May meeting.
[00:16:24.000 --> 00:16:29.000]   I just want to say, I love that Lady Panther Soccer, it has a rich tradition.
[00:16:29.000 --> 00:16:35.000]   That was the first team that won a state championship for Coligal Heritage the year it opened.
[00:16:35.000 --> 00:16:37.000]   I think it was the spring of '97.
[00:16:37.000 --> 00:16:45.000]   And I was able to be at the semi-final game in a beautiful day down there in Georgetown and our Panthers, they dominated.
[00:16:45.000 --> 00:16:48.000]   They absolutely dominated in that game.
[00:16:48.000 --> 00:16:51.000]   Didn't work out that way in the state final, but I look forward.
[00:16:51.000 --> 00:16:54.000]   It's a good team.
[00:16:54.000 --> 00:16:59.000]   Yes, so congratulations to all GCSD campus and department employees of the year.
[00:16:59.000 --> 00:17:02.000]   All honorees will be celebrated this Wednesday.
[00:17:02.000 --> 00:17:09.000]   April, I'm sorry, this Thursday, April 25th at a luncheon sponsored by the Great Bond Chamber of Commerce and the Coligal Chamber of Commerce.
[00:17:09.000 --> 00:17:18.000]   So if you know, Redonna has Flora Robert Sanchez of the Great Bond Chamber or the Coligal Chamber, please thank them because it was kind of their vision a couple of years ago to combine this,
[00:17:18.000 --> 00:17:24.000]   to really create an event that really recognizes our employees of the year.
[00:17:24.000 --> 00:17:28.000]   But at the event, a GCSD Elementary Teacher of the Year, a secondary teacher of the year,
[00:17:28.000 --> 00:17:31.000]   and the Carolyn Frank, paraprofessional of the year, will be named.
[00:17:31.000 --> 00:17:39.000]   And so it's exciting times here and we will find out who is going to be the teacher, the para, and the, of the year.
[00:17:39.000 --> 00:17:41.000]   Elementary Teacher and the secondary teacher of the year.
[00:17:41.000 --> 00:17:52.000]   And so next announcement, we hope to see all of you at the second annual walk-a-mile event with GCSD on Tuesday, May 7th from 6 to 730 right here at NPS Stadium.
[00:17:52.000 --> 00:17:55.000]   This is a relax coming go evening of celebration and fellowship.
[00:17:55.000 --> 00:17:57.000]   Last year we had a great turnout.
[00:17:57.000 --> 00:17:59.000]   We're looking forward to seeing this event grow even more this year.
[00:17:59.000 --> 00:18:01.000]   Please make plans to stop by.
[00:18:01.000 --> 00:18:05.000]   Just come out, walk the track with your friends, with, with some new friends.
[00:18:05.000 --> 00:18:10.000]   Maybe put yourself on in your pocket, so that doesn't distract you, but hopefully it'll be a beautiful night like today.
[00:18:10.000 --> 00:18:14.000]   Like this evening, and we'll just have a good time for a couple hours at the track.
[00:18:14.000 --> 00:18:18.000]   Thank you.
[00:18:18.000 --> 00:18:25.000]   The CHHS Girls Golf Team, Place Third Regional and Qualified for the State Tournament in Georgetown, May 6th and 7th.
[00:18:25.000 --> 00:18:30.000]   Chloe Circan of GHS also advanced and will have the opportunity to try to defend her state title.
[00:18:30.000 --> 00:18:39.000]   Also, we have Chief Technology Officer, Carl Berger, who's been named a winner of the 2024 Ed Tech Awards and the Trend Center category for school leaders.
[00:18:39.000 --> 00:18:43.000]   And also named a finalist in the overall school leader category.
[00:18:43.000 --> 00:18:48.000]   Then get a CHI on the rest of his team for the hard work and dedication to providing innovative technology solutions.
[00:18:48.000 --> 00:18:54.000]   We are blessed to have you here.
[00:18:54.000 --> 00:18:59.000]   Early voting started today, April 22nd, and runs through Tuesday, April 30th.
[00:18:59.000 --> 00:19:01.000]   Election Day is Saturday, May 4th.
[00:19:01.000 --> 00:19:07.000]   In GCIC, we have three bond propositions and two trustee seats on the ballot.
[00:19:07.000 --> 00:19:11.000]   The GCIC Walk of Honor is accepting nominations through May 1st.
[00:19:11.000 --> 00:19:17.000]   If you know someone who has been an important part of the GCIC story and has brought distinction on her in excellence to the district,
[00:19:17.000 --> 00:19:20.000]   please submit a nomination at gcsdwalkofhonner.com.
[00:19:20.000 --> 00:19:21.000]   I do want to take a minute.
[00:19:21.000 --> 00:19:25.000]   If you guys have never stopped and looked at the walk of honor when you walk into Mustang Panther Stadium,
[00:19:25.000 --> 00:19:28.000]   it flanks to the left and to the right.
[00:19:28.000 --> 00:19:33.000]   And it really gives a great history of those that have come before us that make our district great.
[00:19:33.000 --> 00:19:38.000]   So, really put some thought into the people that might need to be nominated because it's an amazing thing.
[00:19:38.000 --> 00:19:41.000]   I'm blessed to work on the Board of Directors for this organization.
[00:19:41.000 --> 00:19:45.000]   So, anyway, next time you're over there to stop and look at the history, it's pretty cool.
[00:19:45.000 --> 00:19:53.000]   Colleville Heritage, and grapevine, high softball teams ended the regular seasons of top of the district.
[00:19:53.000 --> 00:19:58.000]   Colleville Heritage, our district champs, and we'll play Middleothian Heritage in the playoffs this week.
[00:19:58.000 --> 00:20:03.000]   A grapevine finished in second place in the district in play, and we'll play Joshua.
[00:20:03.000 --> 00:20:07.000]   Both teams will be playing in a best of three series.
[00:20:07.000 --> 00:20:10.000]   And I got to go back to what Mary said.
[00:20:10.000 --> 00:20:12.000]   Colleville Elementary.
[00:20:12.000 --> 00:20:19.000]   The cultural festival was packed, jam packed, standing room only, couldn't even, couldn't park.
[00:20:19.000 --> 00:20:24.000]   Maybe borderline violation of fire codes, but nobody, nobody.
[00:20:24.000 --> 00:20:29.000]   Yeah. So, it was a great, it was close, but not in our choir.
[00:20:29.000 --> 00:20:33.000]   I was trying to count, but lost count, but it was a great time.
[00:20:33.000 --> 00:20:38.000]   So, next year when they do it again, you all definitely stop by and check that out.
[00:20:38.000 --> 00:20:45.000]   CHS sophomore Daniel Thomas and his portable invention that can inexpensively clean water.
[00:20:45.000 --> 00:20:48.000]   Drinking water was recently featured on WFAA.
[00:20:48.000 --> 00:20:53.000]   Daniel was named the National STEM Champion and invited to attend the National STEM Festival,
[00:20:53.000 --> 00:20:59.000]   co-presented by the U.S. Department of Education April 11th to the 14th in Washington, D.C.
[00:20:59.000 --> 00:21:07.000]   There you'll present his invention to influential scientific and political leaders.
[00:21:07.000 --> 00:21:14.000]   [applause]
[00:21:14.000 --> 00:21:19.000]   We are now to the public comment section. Trustee Spratley, do we have any public speakers?
[00:21:19.000 --> 00:21:21.000]   Yes, we have 18 speakers this evening.
[00:21:21.000 --> 00:21:24.000]   Next on the agenda is the public comment period of our board meeting.
[00:21:24.000 --> 00:21:30.000]   Individuals wishing to participate must work complete the request to speak form online and submit it by 4pm
[00:21:30.000 --> 00:21:34.000]   on the day of the regular monthly meeting, or one and a half hours before the meeting begins.
[00:21:34.000 --> 00:21:41.000]   The board has allotted 30 minutes for public comment, but the time may be adjusted at the board president's discretion to allow for the orderly conduct of the meeting.
[00:21:41.000 --> 00:21:46.000]   This evening each speaker will have one and a half minutes.
[00:21:46.000 --> 00:21:51.000]   If groups wish to speak on the same topic, the board may ask that a spokesperson be appointed to speak for the group.
[00:21:51.000 --> 00:21:55.000]   Please keep in mind that public comment is not the forum for presenting grievances.
[00:21:55.000 --> 00:22:01.000]   If you have a specific, if you have specific allegations pertaining to a GCISD employee or other GCISD matter,
[00:22:01.000 --> 00:22:07.000]   please use the applicable grievance process found in board policies D.G.B.A., F&G, or G.F.
[00:22:07.000 --> 00:22:10.000]   Please remember to direct your comments to the board as a whole.
[00:22:10.000 --> 00:22:14.000]   Board members may not answer your questions or address your concerns during public comment.
[00:22:14.000 --> 00:22:17.000]   We will call persons to speak in the order we received their forms.
[00:22:17.000 --> 00:22:24.000]   Our first speaker is Megan Holiday, please step to the microphone and state whether you're a resident of GCISD.
[00:22:24.000 --> 00:22:36.000]   Hello, my name is Megan Holiday, and yes, I am a resident of GCISD.
[00:22:36.000 --> 00:22:40.000]   I will also go ahead and say that I have permission to share this from my daughter.
[00:22:40.000 --> 00:22:45.000]   I've been seeing a therapist since 2008. Mental health is talked about often in my house.
[00:22:45.000 --> 00:22:49.000]   My daughter had her first intrusive thought in elementary school.
[00:22:49.000 --> 00:22:53.000]   She had her second this school year, she's in sixth grade.
[00:22:53.000 --> 00:22:58.000]   Despite our open line of communication, both times she took these thoughts to her school counselors.
[00:22:58.000 --> 00:23:04.000]   After hearing in the counselor advisory committee meeting that both HMS and CMS would be losing their student advocates,
[00:23:04.000 --> 00:23:09.000]   all I could think about was what would have happened had there not been someone for my daughter to turn to.
[00:23:09.000 --> 00:23:15.000]   According to UT Health, 50% of all lifetime mental illness begins at age 14.
[00:23:15.000 --> 00:23:18.000]   Losing this position is a danger to students.
[00:23:18.000 --> 00:23:23.000]   You are putting students at risk and you're going to lose or burnout incredible people who have made it their
[00:23:23.000 --> 00:23:27.000]   career to support students at one of the most critical periods of their life.
[00:23:27.000 --> 00:23:33.000]   The mental health crisis is real. Please find the money to keep these positions at HMS and CMS.
[00:23:33.000 --> 00:23:40.000]   And thank you from the bottom of my heart to current HMS student advocate Sarah Bury and counselors Renee Garrett and Molly Miller.
[00:23:40.000 --> 00:23:42.000]   Thank you very much.
[00:23:42.000 --> 00:23:49.000]   Thank you our second speaker is Zach Penn, please step to the microphone and stay with your resident of GCISD.
[00:24:03.000 --> 00:24:08.000]   Good evening my name is Zach Penn I am a resident.
[00:24:08.000 --> 00:24:20.000]   You know what seems like that I heard whenever I was younger that believe none of what you hear in half of what you see.
[00:24:20.000 --> 00:24:26.000]   And so but I'm here to tell you tonight that GCISD is doing very well.
[00:24:26.000 --> 00:24:32.000]   Thanks to your hard work and your hard effort, the teachers, the administrators and the administrators in the district.
[00:24:32.000 --> 00:24:48.000]   And if you'll go to you can if you're online tonight I'd like you to go to www.GCISD.net/pades/awards and honors and just look at the number of things that are going on here in the district.
[00:24:48.000 --> 00:25:07.000]   Shannon thank you thank you for your leadership, teachers thank you for your leadership, administrators thank you for your leadership this board thank you for your leadership. I'd also like you to go to www.GCISDparents.com/shannon for GCISD.
[00:25:07.000 --> 00:25:16.000]   And again if you really want to know what's going on the proofs in the pudding and I ask that you look and see with your own eyes the wins in the district.
[00:25:16.000 --> 00:25:19.000]   Thank you so much for your time.
[00:25:19.000 --> 00:25:29.000]   Thank you, our third speaker is Jeff Hall please step to the microphone and state whether you're resident of GCISD.
[00:25:29.000 --> 00:25:34.000]   Hello my name is Jeff Hall, I am a resident of GCISD.
[00:25:34.000 --> 00:25:48.000]   ranked number two best school district in DFW number four best school district in the state number 17 and best places to teach number 22 best teachers number 85 best school districts in America.
[00:25:48.000 --> 00:25:57.000]   These are all the accomplishments of Shannon Braun in this board in the district. There's more Lord the tax rate three times three years in a row.
[00:25:57.000 --> 00:26:06.000]   We've recovered thirty million dollars in abandoned accounts implemented a tax reform policy hired a new auditor for the first time since 2009.
[00:26:06.000 --> 00:26:12.000]   There's more AP students have earned the highest numbers of fours and fives that they've earned in the last ten years.
[00:26:12.000 --> 00:26:21.000]   We have an improved dual language program how do we know it's improved because proficiency in math and reading has improved for all students in the program.
[00:26:21.000 --> 00:26:29.000]   We have this like decreased dyslexia intervention letters about thirty five seven percent for first graders. This means we're making better readers.
[00:26:29.000 --> 00:26:37.000]   So Shannon's done a great job. I hope that you'll re-elect Shannon and elect Mike they'll keep the district on this trajectory that we're on.
[00:26:37.000 --> 00:26:46.000]   Have a little bit of time left. I got two mailers this weekend both from a pack neither from Patriot mobile and nobody said a word.
[00:26:46.000 --> 00:26:53.000]   So it would be interesting to see what happens if and when we do get other mailers. Thank you.
[00:26:53.000 --> 00:27:02.000]   Thank you. Our fourth speaker is Greg Weston. Please step to the microphone and stay where the resident of GCISD.
[00:27:02.000 --> 00:27:22.000]   Yes, I am a resident. I want to thank Shannon, Mary, Kathy, Tammy, AJ and Diana. How do I appreciate the let me count the ways.
[00:27:22.000 --> 00:27:33.000]   I appreciate the steps you have taken to empower parents. I appreciate the scorecard you implemented to focus the board and administration on academic achievement.
[00:27:33.000 --> 00:27:45.000]   I appreciate the pay raises that you have voted in for our outstanding teachers. I appreciate the evidence-based curriculum you implemented to help the youngest of our children to learn to read.
[00:27:45.000 --> 00:27:54.000]   I appreciate the recognition and support you have provided our teachers. I appreciate the record tax cuts you provided to our constituents.
[00:27:54.000 --> 00:28:09.000]   I appreciate the outstanding stewardship of financial resources entrusted to you by our taxpayers. I appreciate the financial support you developed with our cities to fund school resource officers for all of our campuses.
[00:28:09.000 --> 00:28:19.000]   I appreciate the creative revenue-generating ideas you implemented by opening enrollment to children of employees and opening enrollment to the Collegiate Academy.
[00:28:19.000 --> 00:28:27.000]   Most of all, I appreciate that you care about the best outcomes for our children.
[00:28:27.000 --> 00:28:46.000]   Have one more thing to add. Did I tell you I appreciate you? Thank you. Thank you. Our fifth speaker is Rick Townsend. Please step to the microphone and state whether you're resident of GCISD.
[00:28:46.000 --> 00:29:00.000]   Hi, my name is Rick Townsend. I am a resident of GCISD. I'm also a retired Air Force fighter pilot in the 10th of Colonel and a retired airline captain and currently I'm an independent historian and writer in the field of history of ID.
[00:29:00.000 --> 00:29:10.000]   I have a PhD from the University of Texas at Dallas in that field. We targeted this district when we moved here 34 years ago and we did that because it was one of the top-rated district in the state.
[00:29:10.000 --> 00:29:22.000]   We were pleased with the initial results but unfortunately our declining student performance of our kids drove us out of the district into homeschooling and private schooling for the remainder of their education through high school.
[00:29:22.000 --> 00:29:31.000]   Today I'm pleased to see improving academic trends. Thanks for the work of the Board President Shannon Braun and the rest of the Board as well as the professional educators and superintendent.
[00:29:31.000 --> 00:29:42.000]   We see improved ideas in the curriculum, things like a phonics-based reading program. The district is again moving toward the top tier in several categories as we're cited by one of our previous speakers.
[00:29:42.000 --> 00:29:53.000]   My research in the field of history of ideas builds into the interaction of cultures and concepts and how they interact sometimes they influence each other positively and sometimes negatively in vice versa.
[00:29:53.000 --> 00:30:01.000]   In the history of bad ideas we would have to include some of the things that we've tried previously in this district, things like multi-age grouping, whole language, looks like reading curricula.
[00:30:01.000 --> 00:30:11.000]   But we'd also have to include some new ideas such as advancing student-centric decision-making and social-emotional learning over traditional areas of learning.
[00:30:11.000 --> 00:30:20.000]   Instead of that we should encourage a mature adult leadership if we have on the Board now to guide our students toward achievement and I thank you guys for what you're doing to move that direction.
[00:30:20.000 --> 00:30:32.000]   Thank you. Our sixth speaker is Brenley Holiday. Please step to the microphone and stay where the are resonant of GCISD.
[00:30:32.000 --> 00:31:00.000]   I believe that we should not remove the position of student advocate at HMS and CHHS. One of my reasons is there's already a lot going on for the counselors to deal with but to also kind of like take over the job of student agnostic.
[00:31:00.000 --> 00:31:10.000]   I mean advocate and for and third job would be a lot for there would be a lot of pressure on them.
[00:31:10.000 --> 00:31:21.000]   Also Ms. Brilliant has also helped me in a way that I said something about a friend that was not the kindest.
[00:31:21.000 --> 00:31:44.000]   I mean he sent in a ticket or she sent in a ticket for Ms. Bury and now we are very good friends and Ms. Bury has this really improved all of the lives here and all the coworkers at HMS and I think it would be a shame to get rid of her position at CHHS and HMS. Thank you.
[00:31:44.000 --> 00:31:50.000]   Thank you very much.
[00:31:50.000 --> 00:31:58.000]   Our seventh speaker is Julie McConafe. Please step to the microphone and stay where the are resonant of GCISD.
[00:31:58.000 --> 00:32:02.000]   Julie McConafe.
[00:32:02.000 --> 00:32:28.000]   Okay moving on. Our eighth speaker is GCISD special Olympics I mean special athletes booster club in support of special Olympics. Please step to the microphone.
[00:32:28.000 --> 00:32:36.000]   Good evening. GCISD Board of Trustees and Dr. Snoutz.
[00:32:36.000 --> 00:32:52.000]   I am econverishing a senior at Colorado Heritage High School. I am athlete on the GCISD special Olympics team.
[00:32:52.000 --> 00:33:00.000]   My favorite sports are track and field bowling and basketball.
[00:33:00.000 --> 00:33:15.000]   I love basketball. I love making baskets and passing the ball to my teammates so they can score too.
[00:33:15.000 --> 00:33:30.000]   Thank you for your support of special Olympics. Special Olympics has fallen. Allow me to become a confident athlete.
[00:33:30.000 --> 00:33:49.000]   And also to have fun with my friends. I would like to introduce you to one of my teammates.
[00:33:49.000 --> 00:34:00.000]   I'm only going to see you.
[00:34:00.000 --> 00:34:06.000]   Hi my name is Kallen Palvuska and I am a student at Colorado Middle School Let's Go Coates.
[00:34:06.000 --> 00:34:16.000]   I want to thank Rosemary in the communication department for all of the great pictures she took at our boxy ball tournament.
[00:34:16.000 --> 00:34:34.000]   I also want to thank our amazing grapevine in Colliville businesses who supported our events in all the GCISD teams and families who volunteer to make our event possible.
[00:34:34.000 --> 00:34:49.000]   I like to thank Coach Edwards which is right over there and Coach K for being a great coach to my teammates and me.
