
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:10:32.840 --> 00:10:40.840]   Tyler Tran.
[00:10:40.840 --> 00:10:47.840]   Natalie Velazquez.
[00:10:47.840 --> 00:11:01.840]   Andy Shoe.
[00:11:01.840 --> 00:11:17.840]   Our state alternates were Jack Hippolyto, Bryce Zhang.
[00:11:17.840 --> 00:11:30.840]   Our other state qualifiers and alternates that could not be here tonight include Avery Hall, both a set for Robbins, William Rucker, Aidan Tokarski, give those students a round of applause, please.
[00:11:30.840 --> 00:11:47.840]   From grapevine High School State Qualifying Swimmers, Carrie Huff.
[00:11:47.840 --> 00:11:56.840]   Elizabeth Pauley.
[00:11:56.840 --> 00:12:03.840]   Adia Stool.
[00:12:03.840 --> 00:12:07.840]   Eunice Chio.
[00:12:07.840 --> 00:12:14.840]   And unable to join us this evening was Alyssa Ackerman.
[00:12:14.840 --> 00:12:22.840]   Our state alternates include Josie Johnson.
[00:12:22.840 --> 00:12:27.840]   Addison Young.
[00:12:27.840 --> 00:12:32.840]   Also from grapevine High School State Qualifying Divers.
[00:12:32.840 --> 00:12:38.840]   Olivia Hodges.
[00:12:38.840 --> 00:12:42.840]   Kaitlyn Mordhors.
[00:12:42.840 --> 00:12:53.840]   And our swim and dive teams are led by head coach Daniel Zhao.
[00:12:53.840 --> 00:13:04.840]   Colleville Heritage High School's Carolyn Duhan.
[00:13:04.840 --> 00:13:14.840]   [INAUDIBLE]
[00:13:14.840 --> 00:13:41.840]   [INAUDIBLE]
[00:13:44.840 --> 00:14:04.840]   [APPLAUSE]
[00:14:04.840 --> 00:14:17.840]   Our next award this evening, this time I'll invite trustee AJ Pontillo to the front, please.
[00:14:17.840 --> 00:14:31.840]   [INAUDIBLE]
[00:14:31.840 --> 00:14:43.840]   At this time, we're going to be recognizing our wrestling state qualifiers.
[00:14:43.840 --> 00:14:50.840]   Four GC ISD student athletes qualified for the UIL 5A State Wrestling Championship.
[00:14:50.840 --> 00:14:58.840]   This was held February 13th and 14th at the Berry Center in Cypress, Texas, and three others earned spots as alternates.
[00:14:58.840 --> 00:15:03.840]   Qualifications came through a top three finish at the regional meet.
[00:15:03.840 --> 00:15:12.840]   Grapevine High School Junior Will Mason also finished in sixth place at the state meet, which qualified him for a podium finish.
[00:15:12.840 --> 00:15:18.840]   Congratulations to the following athletes, first from Colleville Heritage.
[00:15:18.840 --> 00:15:28.840]   State alternate, Maria Venturi.
[00:15:28.840 --> 00:15:39.840]   Maria is coached by Amanda McKinney and Robert Brandenburg.
[00:15:39.840 --> 00:15:44.840]   And from the regional championship, grapevine high school boys wrestling team.
[00:15:44.840 --> 00:15:48.840]   State alternate, Caden Fitzpatrick.
[00:15:48.840 --> 00:15:56.840]   [APPLAUSE]
[00:15:56.840 --> 00:15:58.840]   State qualifier, Will Mason.
[00:15:58.840 --> 00:16:06.840]   [APPLAUSE]
[00:16:06.840 --> 00:16:08.840]   State qualifier, Kai Nguyen.
[00:16:08.840 --> 00:16:14.840]   [APPLAUSE]
[00:16:14.840 --> 00:16:16.840]   State alternate, Ryan Nguyen.
[00:16:16.840 --> 00:16:20.840]   [APPLAUSE]
[00:16:20.840 --> 00:16:22.840]   State qualifier, Ryan Pocken.
[00:16:22.840 --> 00:16:27.840]   [APPLAUSE]
[00:16:27.840 --> 00:16:30.840]   State qualifier, Jose Yuskanga.
[00:16:30.840 --> 00:16:35.840]   [APPLAUSE]
[00:16:35.840 --> 00:16:41.840]   Grapevine high school is coached by Scott Tisher, Ryan Martin, and Brent Johnson.
[00:16:41.840 --> 00:16:45.840]   [APPLAUSE]
[00:17:05.840 --> 00:17:15.840]   [INAUDIBLE]
[00:17:15.840 --> 00:17:43.840]   [APPLAUSE]
[00:17:43.840 --> 00:17:51.840]   Good job, guys.
[00:17:51.840 --> 00:18:06.840]   This time, I would invite Board Vice President Barry Humphrey to please join us for our final awards this evening.
[00:18:06.840 --> 00:18:13.800]   Tonight, we are honoring our UIL spirit, the grapevine high school cheer team competed in the UIL
[00:18:13.800 --> 00:18:17.800]   spirit state championships, Hill, January 17th and 18th.
[00:18:17.800 --> 00:18:22.800]   We're grapevine high school earned a silver medal in the 5A Division 2 category for
[00:18:22.800 --> 00:18:27.800]   the third-year-in-row with a total score of 90.73.
[00:18:27.800 --> 00:18:32.800]   Additionally, the Mustangs went on to win their fifth consecutive NCA
[00:18:32.800 --> 00:18:37.800]   National Championship later in the month in the game day division.
[00:18:37.800 --> 00:18:42.800]   There they also won first place in intermediate Bar City crowd,
[00:18:42.800 --> 00:18:46.800]   leading small division for the fourth time, and were named
[00:18:46.800 --> 00:18:51.800]   the Herky High Point Champion of all 18 intermediate divisions.
[00:18:51.800 --> 00:18:59.800]   Congratulations to the following members of grapevine high school cheer.
[00:18:59.800 --> 00:19:15.800]   [APPLAUSE]
[00:19:15.800 --> 00:19:31.800]   [APPLAUSE]
[00:19:31.800 --> 00:19:47.800]   [APPLAUSE]
[00:19:47.800 --> 00:20:03.800]   [APPLAUSE]
[00:20:03.800 --> 00:20:19.800]   [APPLAUSE]
[00:20:19.800 --> 00:20:41.800]   [APPLAUSE]
[00:20:41.800 --> 00:20:57.800]   [APPLAUSE]
[00:20:57.800 --> 00:21:14.800]   [APPLAUSE]
[00:21:14.800 --> 00:21:31.800]   [APPLAUSE]
[00:21:31.800 --> 00:21:48.800]   [APPLAUSE]
[00:21:48.800 --> 00:22:05.800]   [APPLAUSE]
[00:22:05.800 --> 00:22:19.800]   [APPLAUSE]
[00:22:19.800 --> 00:22:36.800]   [APPLAUSE]
[00:22:36.800 --> 00:22:53.800]   [APPLAUSE]
[00:22:53.800 --> 00:23:10.800]   [APPLAUSE]
[00:23:10.800 --> 00:23:31.800]   [APPLAUSE]
[00:23:40.800 --> 00:24:01.800]   [APPLAUSE]
[00:24:01.800 --> 00:24:11.800]   [APPLAUSE]
[00:24:11.800 --> 00:24:21.800]   [APPLAUSE]
[00:24:21.800 --> 00:24:31.800]   [APPLAUSE]
[00:24:31.800 --> 00:24:59.800]   [APPLAUSE]
[00:24:59.800 --> 00:25:11.800]   [APPLAUSE]
[00:25:11.800 --> 00:25:14.800]   Trustees, we're going to start with announcements.
[00:25:14.800 --> 00:25:18.800]   Trustees, let's begin with you.
[00:25:18.800 --> 00:25:19.800]   Good evening, everyone.
[00:25:19.800 --> 00:25:22.800]   Can an elementary fourth grader, Henry Trogar, and Glen Hope
[00:25:22.800 --> 00:25:29.800]   Elementary third grader, Aaron Hoot-Yerich, have been selected as National Math Stars for 2025,
[00:25:29.800 --> 00:25:35.800]   an honor earned by a select 270 students nationwide out of more than 12,000 eligible candidates.
[00:25:35.800 --> 00:25:39.800]   National Math Stars is a multi-state program that identifies students with exceptional mathematical
[00:25:39.800 --> 00:25:42.800]   talent and supports their growth for up to ten years.
[00:25:42.800 --> 00:25:47.800]   As members of the Path Miders cohort, Trogar and Yerich will receive one-on-one math mentoring,
[00:25:47.800 --> 00:25:52.800]   advanced learning opportunities, science, technology, engineering, and math enrichment,
[00:25:52.800 --> 00:25:57.800]   and invitations to math competitions and summer camps.
[00:25:57.800 --> 00:25:59.800]   Congratulations.
[00:25:59.800 --> 00:26:00.800]   All right.
[00:26:00.800 --> 00:26:04.800]   College of Heritage High School boys basketball ended in this regular season with an overall
[00:26:04.800 --> 00:26:09.800]   record of 23 and 10, finishing in the top three of the district standings, which qualified
[00:26:09.800 --> 00:26:13.800]   them to advance to UIL 5A Division II state championship playoffs.
[00:26:13.800 --> 00:26:18.800]   Michael Heritage will take on Brewer High School and the bi-district round on Tuesday, February
[00:26:18.800 --> 00:26:25.800]   24th at Northwest High School, tip-off is set for 7, 30 PM, go Panthers.
[00:26:25.800 --> 00:26:30.800]   And for those of you, Buckle in, it's that time of year, yep, Buckle up.
[00:26:30.800 --> 00:26:40.800]   For those of you in the dance world know that this past weekend, while our varsity and JV have different
[00:26:40.800 --> 00:26:44.800]   competitions throughout the year, this is the one weekend where we have all of our middle
[00:26:44.800 --> 00:26:46.800]   schools and high schools and all teams together.
[00:26:46.800 --> 00:26:49.800]   So we had yet another very successful weekend.
[00:26:49.800 --> 00:26:54.800]   So in honor of all of the wonderful young ladies and directors that put in a lot of
[00:26:54.800 --> 00:26:57.800]   time, effort, and energy, y'all are about to get some recognition.
[00:26:57.800 --> 00:26:59.800]   So Buckle up.
[00:26:59.800 --> 00:27:02.800]   We'll start with our youth duets.
[00:27:02.800 --> 00:27:09.800]   We had a CMS team, place third, Emma Siddique, and Haley Forster, a junior team, also
[00:27:09.800 --> 00:27:15.800]   in duets, Rose Chambers, and Charlotte Lisinski, third place for GMS.
[00:27:15.800 --> 00:27:24.800]   Coming in and second place, also GMS, Carly and Rose Chambour, 15 to 16 duets.
[00:27:24.800 --> 00:27:28.800]   This is going to get good here in just a second.
[00:27:28.800 --> 00:27:34.800]   We have, from Colleville Heritage, Chloe, Ojeda, and Addison Schroeder, came in third.
[00:27:34.800 --> 00:27:39.800]   Katie Floyd and Claire Jenkins came in second, and from Graymont High School,
[00:27:39.800 --> 00:27:42.800]   Beverly Johnson, and Natalie Maddox came in first.
[00:27:42.800 --> 00:27:45.800]   17 18 duets, again, Colleville Heritage.
[00:27:45.800 --> 00:27:50.800]   We had third place, Lauren Miller, and Julia Nason, second place from Colleville
[00:27:50.800 --> 00:27:55.800]   Heritage, Danny Hazley, and Natalie Pellegrino.
[00:27:55.800 --> 00:27:58.800]   First place we had, which is where it gets a little fun.
[00:27:58.800 --> 00:28:06.800]   We had a Colleville Heritage, and GHS duet, of Lucia Livingston, and Grace Hockenows.
[00:28:06.800 --> 00:28:11.800]   For our trios, also a nice mix of Graymont and Colleville Heritage.
[00:28:11.800 --> 00:28:17.800]   We had Lucia and Olivia Rosco and London Marillo coming in first,
[00:28:17.800 --> 00:28:20.800]   and our officer ensemble for small group.
[00:28:20.800 --> 00:28:25.800]   We had HMS and third, C-T-M-S and second, CMS and first place,
[00:28:25.800 --> 00:28:28.800]   moving over to the solos side of the house.
[00:28:28.800 --> 00:28:35.800]   We had, in our U solos, we had HMS, fifth grade, Sophia Dobay, third place,
[00:28:35.800 --> 00:28:39.800]   C-T-M-S, Addie Beam, second place, CMS, Charlotte Russell-Jones,
[00:28:39.800 --> 00:28:43.800]   and first place, C-T-M-S, Noel Wood.
[00:28:43.800 --> 00:28:49.800]   In our junior category, we had fifth place, Reese Bradbury, from C-T-M-S, third place,
[00:28:49.800 --> 00:28:55.800]   every on a pontillo in C-T-M-S, or CMS, I'm sorry, a little for 80 in slip there.
[00:28:55.800 --> 00:29:03.800]   And then in our 15, 16 category, we had fifth place, GHS, Natalie Maddox, fifth place, Colleville Heritage,
[00:29:03.800 --> 00:29:09.800]   Paisie Crepo, fourth place, GHS, Corey Halliburton, second place,
[00:29:09.800 --> 00:29:14.800]   C-H-H-S, Peyton Jones, in our 17 and 18 division.
[00:29:14.800 --> 00:29:18.800]   We had a fifth place, GHS, Yvonne Mumpemba,
[00:29:18.800 --> 00:29:22.800]   and first place was Colleville Heritage, Danny Housley.
[00:29:22.800 --> 00:29:27.800]   The teams also, in our individuals, the teams also do good, we're almost done, weren't good.
[00:29:27.800 --> 00:29:32.800]   We had multiple teams take home a lot of great awards, so for our middle schools,
[00:29:32.800 --> 00:29:38.800]   we had Jazz Junior Small, G-M-S, came in first, Junior Large, we had CMS in first,
[00:29:38.800 --> 00:29:42.800]   we had for our lyrical, three of our teams, first, second, third,
[00:29:42.800 --> 00:29:50.800]   so we had HMS in third, CMS in second, C-T-M-S in first, hip-hop, we had G-M-S in second, C-T-M-S in first,
[00:29:50.800 --> 00:29:56.800]   and Palm, we had, for our Junior Small, we had G-M-S in first, for our Junior Large,
[00:29:56.800 --> 00:30:05.800]   HMS third, second place for CMS, first place for C-T-M-S, first overall for the Junior Division was C-T-M-S,
[00:30:05.800 --> 00:30:13.800]   and moving over to our high schools, we had our great-line fillies, the fabulous fillies came in second overall,
[00:30:13.800 --> 00:30:20.800]   their officers came in first overall, they came in first in Palm and hip-hop, and second in contemporary,
[00:30:20.800 --> 00:30:27.800]   and in CHHS, they came in first overall for the entire competition, they came in first in contemporary,
[00:30:27.800 --> 00:30:34.800]   and then they're open, second in jazz, and their officers came in second overall, they were best in class,
[00:30:34.800 --> 00:30:42.800]   so that was the entire division together, they were best in class, for CHHS, our Panteras, our wonderful bells,
[00:30:42.800 --> 00:30:50.800]   CHHS bells came in first in Palm, first in hip-hop, first in contemporary, first J-V, they were third overall for the entire competition,
[00:30:50.800 --> 00:30:58.800]   our Panteras came in first in jazz, second in Palm, second in contemporary, second place for J-V, and fourth overall,
[00:30:58.800 --> 00:31:10.800]   one thing that was really great is we had our Panteras, our fillies, our bells, the Panterats,
[00:31:10.800 --> 00:31:17.800]   C-T-M-S, silver dancers, and CMS stars came in first through six top overall, which is amazing,
[00:31:17.800 --> 00:31:22.800]   so we had some of our middle schools in J-V's at B-Parsity teams that were competing there, so it was just an amazing,
[00:31:22.800 --> 00:31:29.800]   fun 15-plus-hour day for all of the girls and all of the parents, so you guys get to enjoy some of that with me.
[00:31:29.800 --> 00:31:34.800]   I do want to give a special shout-out to our directors for HMS, Amy, Flori, and Amber Martinez,
[00:31:34.800 --> 00:31:43.800]   G-M-S, Melissa, Lionheart, C-T-M-S, Louisa Hilton, CMS, Kayla Oliver, and Shannon Jones, and G-H-S,
[00:31:43.800 --> 00:31:49.800]   of course, director, Katie Norzworthy, Ellen Ayers, and CHHS director, Cara Zvan,
[00:31:49.800 --> 00:31:58.800]   and Haley Scribener. We have a really unique thing in Fine Arts, it's led by Dr. Sykes and our great directors at Great Bon and Colleville,
[00:31:58.800 --> 00:32:04.800]   and they, where these girls compete hard against each other in our rivals, but they also cheer each other on and support each other,
[00:32:04.800 --> 00:32:12.800]   we have joint workshops, where we have fillies and Panteras there, and they're uplifting all the girls all the time,
[00:32:12.800 --> 00:32:17.800]   and always striving for greatness, and it's a wonderful program for all of these girls, so just a shout-out,
[00:32:17.800 --> 00:32:23.800]   because I know we don't necessarily always bring them here to get honored, but I wanted to take a moment to honor them,
[00:32:23.800 --> 00:32:30.800]   and as we cheer them on, Colleville Heritage, Panteras will be struggling this weekend as they go to nationals in Florida,
[00:32:30.800 --> 00:32:36.800]   it's going to be tough trip for them, I'm sure that they'll struggle, and be very, I sad to be gone, but good luck to them,
[00:32:36.800 --> 00:32:41.800]   and I know our fillies are staying more local this upcoming weekend to travel, so wish them the best of luck,
[00:32:41.800 --> 00:32:48.800]   and we know that they will be successful in their endeavors as they continue to be, so thank you all for giving me the floor for a few minutes,
[00:32:48.800 --> 00:32:51.800]   and congratulations to all of our dance teams and directors.
[00:32:51.800 --> 00:33:03.800]   Thanks AJ, you know, GCISD winning just does not get old, and since we're recognizing winners during our recognition,
[00:33:03.800 --> 00:33:10.800]   those teams and the list that AJ just won, I just got to give a shout-out to our USA Olympic athletes,
[00:33:10.800 --> 00:33:24.800]   but how about our hockey teams, I just can't quit thinking about it, and I'm so proud for what both of those teams did, so go USA.
[00:33:24.800 --> 00:33:32.800]   Last week we had the honor of joining the great Von Colleville ISD Council of PTA's to celebrate Founders Day.
[00:33:32.800 --> 00:33:39.800]   The celebration was to honor the founders of PTA, but also to honor our amazing volunteers who continue their legacy.
[00:33:39.800 --> 00:33:46.800]   Congratulations to everyone who received special awards in recognition, and I just want to give a special shout-out.
[00:33:46.800 --> 00:33:56.800]   Our local award that's just given in great Von Colleville is the Dr. Jim Thompson exemplary educator award,
[00:33:56.800 --> 00:34:03.800]   and it is always a really special thing every year for who the PTA selects to honor with that,
[00:34:03.800 --> 00:34:10.800]   and this year their selection was Carrie Tate Hatton, and I just want to give a shout-out to Miss Hatton,
[00:34:10.800 --> 00:34:15.800]   who was the Kindergarten teacher for one of my students, and she's been teaching Kindergarten for 29 years,
[00:34:15.800 --> 00:34:21.800]   and has been laying a foundation and setting our kids off right for almost three decades.
[00:34:21.800 --> 00:34:27.800]   So congratulations to all the award winners, but especially to Carrie Hatton.
[00:34:29.800 --> 00:34:40.800]   Thank you, Mary. On Saturday, January 31st, the district's elementary PE teachers hosted a first-ever district-wide cup stacking competition
[00:34:40.800 --> 00:34:48.800]   for 3rd, 4th, and 5th grade GC ISD students. All elementary schools in the district were represented,
[00:34:48.800 --> 00:34:54.800]   represented, and medals were awarded in each event. Golden GOAT, greatest of all time trophies,
[00:34:54.800 --> 00:35:00.800]   were also awarded to the student who posted the best time in each of the competition's events.
[00:35:00.800 --> 00:35:07.800]   With Glen Hope 5th grader, Zaden Harani, sweeping all three honors, congratulations to Zaden.
[00:35:07.800 --> 00:35:17.800]   The GC ISD debate teams from Colleville Heritage High School and Greatman High School brought home first,
[00:35:17.800 --> 00:35:23.800]   second, and third place from the UIL 5A district, six, cross-examination meet.
[00:35:23.800 --> 00:35:30.800]   The event was held Monday, February 9th at Arga Ha school, two GCISD teams now advanced to the UIL state tournament
[00:35:30.800 --> 00:35:36.800]   to be held at the University of Texas at Austin, March 20th to the 21st.
[00:35:36.800 --> 00:35:43.800]   GCISD's communications department was recently recognized with 13 Star Awards,
[00:35:43.800 --> 00:35:49.800]   presented by the Texas School Public Relations Association for Outstanding Education Communications and Projects.
[00:35:49.800 --> 00:35:55.800]   Two of the 13 awards were also named Best of Category, presented for an entry that stands out from all of the others
[00:35:55.800 --> 00:35:59.800]   in the same category and division for its exceptional creativity and quality.
[00:35:59.800 --> 00:36:06.800]   The awards for work produced throughout the 2024-2025 school year were presented on Wednesday, February 18th
[00:36:06.800 --> 00:36:13.800]   at the organization's annual conference. We have the best communications team in the business here,
[00:36:13.800 --> 00:36:20.800]   so congratulations, well deserved.
[00:36:20.800 --> 00:36:27.800]   Congratulations to I. University Prep for winning the Eastport's Vanta Central Conference for Middle Schools
[00:36:27.800 --> 00:36:33.800]   and the Mario Kart League for the Fall semester. In the high school division, IUP finished third.
[00:36:33.800 --> 00:36:39.800]   These are again exemplary showings in their respective leagues after IUP's high school team finished
[00:36:39.800 --> 00:36:46.800]   this last year's national champions and the middle school team was the runner-up. Congratulations.
[00:36:46.800 --> 00:36:52.800]   The Lady Mustang Basketball team has advanced to the regional semifinals for the UIL-5A Division II State playoffs
[00:36:52.800 --> 00:36:56.800]   after defeating Everman High School, 32 to 24 to win area.
[00:36:56.800 --> 00:37:02.800]   The team will take on Monterey High School on Tuesday, February 24th at Abilene Wiley High School
[00:37:02.800 --> 00:37:09.800]   with tip-all set for 7pm. Good luck Lady Mustangs.
[00:37:09.800 --> 00:37:13.800]   Thank you Trustees. Trustees Bradley, do we have public comment?
[00:37:13.800 --> 00:37:18.800]   Yes, we do. We have nine speakers this evening. Next on the agenda is the public comment period of our board meeting.
[00:37:18.800 --> 00:37:23.800]   Individuals wishing to participate must complete the request to speak form online available by noon
[00:37:23.800 --> 00:37:27.800]   the Friday before the meeting and submit it by noon the day of the meeting.
[00:37:27.800 --> 00:37:34.800]   The board is a lot of 30 minutes for public comment period, but the time may be adjusted about the board president's discretion to allow for the orderly conduct of the meeting.
[00:37:34.800 --> 00:37:40.800]   This evening we have received nine speakers so each speaker will get three minutes.
[00:37:40.800 --> 00:37:45.800]   If groups wish to speak on the same topic, the board may ask that a spokesperson be appointed to speak for the group.
[00:37:45.800 --> 00:37:49.800]   Please keep in mind that public comment is not the forum for presenting grievances.
[00:37:49.800 --> 00:37:56.800]   If you have specific allegations pertaining to a GCSD employee or other GCSD matter, please use the applicable grievance process found in board
[00:37:56.800 --> 00:38:02.800]   policies D.G. B.A., F&G or G.F. Please remember to direct your comments to the board as a whole.
[00:38:02.800 --> 00:38:06.800]   Board members may not answer your questions or address your concerns during public comment.
[00:38:06.800 --> 00:38:12.800]   We will call persons to speak in order to receive their forms. This evening's first speaker is Howard Rosenthal.
[00:38:12.800 --> 00:38:18.800]   Please step to the microphone and state whether you're resident of GCSD.
[00:38:18.800 --> 00:38:27.800]   You'll hit them might. She's going to hit the microphone for you.
[00:38:27.800 --> 00:38:31.800]   Thank you very much.
[00:38:31.800 --> 00:38:36.800]   Mr. Superintendent, members of board, my name is Howard Rosenthal.
[00:38:36.800 --> 00:38:42.800]   I'm here this evening as the associate director of the Jewish Federation of Fort Worth and Tarrant County.
[00:38:42.800 --> 00:38:48.800]   I'm also a past president of congregation, Beth Israel in College Hill.
[00:38:48.800 --> 00:39:01.800]   I'm here this evening to urge you to vote against Senate Bill 11, the state organized prayer in school bill as it could apply to GCSD.
[00:39:01.800 --> 00:39:08.800]   I know you have likely given considerable thought to this since the law came in back in September.
[00:39:08.800 --> 00:39:17.800]   The law may sound innocent enough at first, "provide students an opportunity to participate in a period of prayer and reading."
[00:39:17.800 --> 00:39:28.800]   But that's where it breaks down, since this sentence goes on to say that the reading would be from "the Bible or other religious text."
[00:39:28.800 --> 00:39:38.800]   I ask you what Bible or what religious text, the Christian Bible, the Hebrew Bible, the Quran, or just what?
[00:39:38.800 --> 00:39:42.800]   Things get very confusing right from the start in my opinion.
[00:39:42.800 --> 00:39:47.800]   Additionally, what issue is it that this law is trying to remedy?
[00:39:47.800 --> 00:39:49.800]   I would argue that there is no issue.
[00:39:49.800 --> 00:39:55.800]   Students have a voluntary right to pray and to read religious literature on their own,
[00:39:55.800 --> 00:40:03.800]   injecting the school into the mix can and certainly will cause difficulties and confusion.
[00:40:03.800 --> 00:40:15.800]   I feel that it is wrong to allow school staff to encourage students to pray or not to pray in any way that may contradict their families, beliefs, and practices.
[00:40:15.800 --> 00:40:26.800]   The first amendment of our U.S. Constitution and Article I of the Texas Constitution protect the right to religious freedom for each of us without any exception.
[00:40:26.800 --> 00:40:34.800]   What's to keep a school district from promoting prayers applicable to just one religion, one tradition?
[00:40:34.800 --> 00:40:46.800]   I would assume many of you might find it troublesome if not totally unacceptable, if I as your child's teacher used the Hebrew Bible as our text.
[00:40:46.800 --> 00:40:50.800]   The same holds true no matter which foot the shoe is on.
[00:40:50.800 --> 00:40:58.800]   Senate Bill 11 simply is a problem that does not exist.
[00:40:58.800 --> 00:41:06.800]   Probably most important for many is the real risk of creating more division and ostracizing students.
[00:41:06.800 --> 00:41:14.800]   Your school serve families who practice a rich diversity of religions, as well as those who do not practice any faith at all.
[00:41:14.800 --> 00:41:23.800]   Some students may feel pressured to participate in the prayer period so that they don't face exclusion, rejection, or bullying from their peers.
[00:41:23.800 --> 00:41:28.800]   Schools should be places of belonging that welcome differences.
[00:41:28.800 --> 00:41:37.800]   Decisions about whether, when, or how to pray and read scripture should be left to parents, students, themselves, and faith communities.
[00:41:37.800 --> 00:41:38.800]   Thank you.
[00:41:38.800 --> 00:41:39.800]   Thank you.
[00:41:39.800 --> 00:41:45.800]   Our next speaker is Adrian Higginbotham, please step to the microphone and state whether you're resident of GCISD.
[00:41:45.800 --> 00:41:47.800]   Hi, I am a resident.
[00:41:47.800 --> 00:41:49.800]   Vivian's dad here.
[00:41:49.800 --> 00:41:51.800]   I'm here to discuss two things.
[00:41:51.800 --> 00:41:57.800]   The first is to urge you to vote against the implementation of the prayer provisions within Senate Bill 11.
[00:41:57.800 --> 00:42:00.800]   Per has never been out of our schools.
[00:42:00.800 --> 00:42:06.800]   Under existing laws, our students already have a protected right to pray before during an after school.
[00:42:06.800 --> 00:42:15.800]   Whether it's a quiet moment at locker, a gathering at the flagpole, the moment of silence observed every morning, or pledging to one nation under God.
[00:42:15.800 --> 00:42:21.800]   Freedom of religious expression already exists in our schools.
[00:42:21.800 --> 00:42:25.800]   Senate Bill 11, however, seeks to mandate a dedicated non-instructional time for prayer.
[00:42:25.800 --> 00:42:30.800]   This is a solution to a problem that simply doesn't exist.
[00:42:30.800 --> 00:42:39.800]   Our teachers are already battling for every minute of instructional time to meet state standards.
[00:42:39.800 --> 00:42:50.800]   Carving out a specific block of the school date for this purpose is inherently disruptive to educational flow and creates an unnecessary burden for teachers and staff.
[00:42:50.800 --> 00:42:59.800]   Additionally, forcing scheduled period of prayer, risk alienating students of minority face are not paid at all.
