
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:09:33.000 --> 00:09:41.000]   Speaking of tax rates, looking at our profit tax rate, again, this is all based on current law.
[00:09:41.000 --> 00:09:55.000]   We all know that currently down in Austin, the legislature is meeting, and lots of conversations on tax rates and what might happen there, but for our purposes here today, all we can do is move on current law.
[00:09:55.000 --> 00:10:08.000]   Last year, our total tax rate was $1.308, that's made up of 90.9 one cents for M&O tax rate, 22.17 cents for the INF tax rate.
[00:10:08.000 --> 00:10:22.000]   What we're looking at right now for the 23 24 school year is a M&O tax rate of 84.87 cents, and then the INF tax rate staying the same at 22.17.
[00:10:22.000 --> 00:10:31.000]   What this is, it shows is a sixth decrease in the total tax rate, all that being an M&O tax rate.
[00:10:31.000 --> 00:10:45.000]   And again, we will look at the certified values in that we get in the July, we'll use those to set the tax rate in August or in September.
[00:10:45.000 --> 00:10:53.000]   Just to look at the tax rate history over the last 10 years, just to kind of see where we've gone as far as the district.
[00:10:53.000 --> 00:11:05.000]   In 2015, you can see our total tax rate was $1.32, all the way down to what we're predicting, or what we're estimating in 2024 is $1.07.
[00:11:05.000 --> 00:11:25.000]   A lot of that is in the M&O rate in 2019 with the passage of House Bill 3, we saw the compression of our local tax rates, and you can see up there starting in 2020 that the M&O rate went from $1.49 to 97 cents, and then has been compressed every year since then.
[00:11:25.000 --> 00:11:42.000]   We also see the I&S side, we see a big increase, or a big decrease in the I&S tax rate since 2020 as well, and that is an action that is voted on by the board.
[00:11:42.000 --> 00:11:49.000]   So overall, it's about a 25 cent decrease in the overall tax rate since 2015.
[00:11:49.000 --> 00:11:57.000]   And I wanted to look at and compare this tax rate, these tax rates to some of our local districts, some of our surrounding districts.
[00:11:57.000 --> 00:12:08.000]   Now, one thing I want to point out, these are tax rates for 2022, they are not for the 23-24 school year, because we don't have that information yet for those surrounding districts.
[00:12:08.000 --> 00:12:16.000]   But I wanted to compare ours to those surrounding districts so that you guys can see where we stand in relation to that.
[00:12:16.000 --> 00:12:37.000]   As you can tell, I have several school districts listed up here with GCISD being the second lowest only behind HEB, and the rest of them of the tax rates are higher than what we have this year.
[00:12:37.000 --> 00:12:47.000]   So moving forward to our proposed budget, looking at local revenue. Again, this is information that you guys have seen for several months.
[00:12:47.000 --> 00:12:58.000]   There's not a whole lot of changes here. For our purposes here today, I'll point out that the changes that we see here are our local taxes from our current year.
[00:12:58.000 --> 00:13:11.000]   We've seen increase there from what was originally budgeted to our proposed budget. That is a lot of relation to our property values that we have received versus what we were using last year.
[00:13:11.000 --> 00:13:20.000]   But our total local revenue is $199 million. Another thing I want to point out is earnings from investments.
[00:13:20.000 --> 00:13:30.000]   You can see our original budget last year was about $116,000. Our proposed budget this year is about $3.5 million.
[00:13:30.000 --> 00:13:47.000]   As of just last week, we were at about $3.3 million in that interest income for this year, and so I believe that increase there is warranted based on the current interest rates that we're seeing in the market.
[00:13:47.000 --> 00:13:55.000]   Our total state revenue, our proposed budget here.
[00:13:55.000 --> 00:14:08.000]   Really the only big difference here is in the foundation school program based from the original budget last year where there was a option that we would be getting the foundation formula transition grant.
[00:14:08.000 --> 00:14:29.000]   We did end this year with a little bit of that, but that does fall off for next year, and so that's where we see that big decrease of about $4.5 million in the foundation school program from our original budget last year to our proposed budget this year, and it has to do with that formula transition grant falling off.
[00:14:29.000 --> 00:14:54.000]   And then we're looking at our federal revenues, flood control payment, again, a million dollars, other federal revenues which are which are indirect costs that we get from the federal government for servicing our federal funds, and then Shars revenues, our total federal sources of just about $2.2 million.
[00:14:54.000 --> 00:15:09.000]   And then just kind of bringing it all together for our total revenues, what we're looking at is a total revenues of $215 million for the 23 24 school year.
[00:15:09.000 --> 00:15:34.000]   So how's that compared to our budget? So looking at our preliminary budget by object. So the biggest difference here in the 2022 23 versus 23 24, the biggest differences in payroll that $10 million increase, the other big increase in there is down there at the bottom is the recapture payment.
[00:15:34.000 --> 00:15:58.000]   So we see an increase of about $21.7 million in what our original budget last year versus our proposed budget this year, and 99% of that increase is either from payroll or from the increase in recapture, those two things together accompany 99% of the increase.
[00:15:58.000 --> 00:16:10.000]   So it's 88% of our budget just FYI there, and this is showing it in function showing it to you in the function level.
[00:16:10.000 --> 00:16:27.000]   And the points that I'll bring out one, if you will look at the maintenance then on 51 maintenance, you see about a $3.4, $3.5 million increase in their budget.
[00:16:27.000 --> 00:16:45.000]   And that is directly related to the custodians that were this year we're coded to our answer grant, which is going away, those custodians are now coming back into our maintenance budget, and that's causing that big increase in our maintenance budget.
[00:16:45.000 --> 00:17:05.000]   The other one I want to point out is 61, the community service of the ECDC, it's very similar, we have our ECDC and our extended day program grants, where we had employees at this year, those grants are going away, and so those employees are coming back into the general fund, resulting in that increase there.
[00:17:05.000 --> 00:17:20.000]   So you see here from our total budget by function we're looking at a total appropriations of about $215 million versus last year's budget of $193 million.
[00:17:20.000 --> 00:17:42.000]   If we bring it all together and just looking at our total revenues versus our total appropriations, we are looking at a balanced budget of $215 million, $231 million between our revenue and our appropriations or expenditures.
[00:17:42.000 --> 00:17:57.000]   One thing that I want to bring out to you is our accelerated instruction budget. By state law we have to pull this out and show it to you guys and show it to the public.
[00:17:57.000 --> 00:18:14.000]   These numbers are all part of our general fund budget that we just covered. I just basically pulled those out and show these to you. These are the funds that we use to provide accelerated instruction. If there's a student that fails the end of course assessment,
[00:18:14.000 --> 00:18:26.000]   that includes our summer school program costs for elementary and secondary schools, and like I said it requires us to pull this out and show it to you guys.
[00:18:26.000 --> 00:18:34.000]   It is though a part of that general operating budget that I've already showed you.
[00:18:34.000 --> 00:18:45.000]   So we still do have some current unknowns like I mentioned before, and legislation, legislators are still meeting down in Austin in a special session right now over property tax relief.
[00:18:45.000 --> 00:18:56.000]   Word on the street as they will have more special sessions later on in the summer, maybe even in the early fall, and so there's still some unknowns of what might happen there.
[00:18:56.000 --> 00:19:06.000]   Could we see some increase in public or funds for public schools possibly, could we see some changes in tax rates possibly.
[00:19:06.000 --> 00:19:19.000]   Those are all unknowns right now but we're sitting back and waiting to see what happens down there in Austin and we'll keep you guys abreast to those changes as we move forward.
[00:19:19.000 --> 00:19:28.000]   Alright we got two other two other budgets that we have to approve. One is the debt service budget.
[00:19:28.000 --> 00:19:36.000]   Again, much like the the general operating budget, there is very little change here from what you have been seeing.
[00:19:36.000 --> 00:19:52.000]   Really the only changes in that local taxes, the current year property taxes that we are showing a forty nine million dollar revenue total local revenue for the debt service fund is fifty one point seven million dollars.
[00:19:52.000 --> 00:20:11.000]   If we look at the expenditures for debt service, the total expenditures are forty nine point two million dollars this does include bond payment or excuse me principal and interest payments plus does include a pre payment payment.
[00:20:11.000 --> 00:20:27.000]   Seven point six million dollars that is that is built in there as well so gets our total appropriations to forty nine point two million dollars and then again bringing it all together our revenue versus our expenditures our appropriations.
[00:20:27.000 --> 00:20:36.000]   We're looking at about a two point four million dollars surplus budget in the debt service fund.
[00:20:36.000 --> 00:20:48.000]   And then the last budget that we will look at is our child nutrition budget just as a reminder the district operates in two different funds here.
[00:20:48.000 --> 00:21:02.000]   One is the federal program the national school breakfast and lunch program that is operated at our elementary is the middle school programs that is the fund two forty that is listed on your your presentation.
[00:21:02.000 --> 00:21:11.000]   The fund seven oh one is the enterprise fund and and that is basically operating outside of the federal government on it's on its own.
[00:21:11.000 --> 00:21:29.000]   We as or you guys as a board will adopt that all together as one, so you see that the total proposed budget or revenue for our child nutrition budget is about six point nine million dollars just shot shot of seven million dollars.
[00:21:29.000 --> 00:21:36.000]   And then we look forward to our expenditures.
[00:21:36.000 --> 00:21:41.000]   And expenditures total up to be about six point five million dollars.
[00:21:41.000 --> 00:21:56.000]   So overall that brings us to a slide surplus budget about four hundred and sixty four thousand dollars in the child nutrition budget.
[00:21:56.000 --> 00:22:03.000]   In regards to the presentation and numbers that have been presented.
[00:22:03.000 --> 00:22:06.000]   Can I have a question for you.
[00:22:06.000 --> 00:22:16.000]   Tammy yeah going back to the debt service budget that that two approximately two point five million can you go over what that can be used for the excess.
[00:22:16.000 --> 00:22:25.000]   Sure can so on the debt service budget these the money that is collected here is.
[00:22:25.000 --> 00:22:34.000]   Local property tax revenue and that surplus or those monies that are collected off for the debt service get only be used to pay.
[00:22:34.000 --> 00:22:41.000]   Bon principle and interest and to pay off voter approved debt it can't be used for any other purposes.
[00:22:41.000 --> 00:22:44.000]   So at the end of the year when.
[00:22:44.000 --> 00:22:49.000]   If that plays out to be that way will that go towards that.
[00:22:49.000 --> 00:22:55.000]   That is the strategy that has been used in the district in the past is to take the surplus.
[00:22:55.000 --> 00:23:04.000]   And to we had we had the prepayment that was built in there that is that is one of the strategies that has been used to.
[00:23:04.000 --> 00:23:13.000]   Basically pay off debt early saving taxpayers interest over the term of that bond.
[00:23:13.000 --> 00:23:16.000]   And that is just one of the strategies that is used.
[00:23:16.000 --> 00:23:19.000]   But that's what we've been doing in the past.
[00:23:19.000 --> 00:23:20.000]   That is.
[00:23:20.000 --> 00:23:24.000]   I just wanted that to be out there and for people to understand what that money went towards.
[00:23:24.000 --> 00:23:26.000]   Thank you very much.
[00:23:26.000 --> 00:23:31.000]   I actually on that topic so there were kind of in conjunction.
[00:23:31.000 --> 00:23:40.000]   Can we see a breakdown of a three cent reduction four cent reduction and also a five cent reduction on the INS side.
[00:23:40.000 --> 00:23:51.000]   Because my my feeling on you know it's great to pay down debt but that's not what when we go out and ask people for money.
[00:23:51.000 --> 00:24:01.000]   As you know us protecting the taxpayer we don't say hey can we over tax you to pay down our debt.
[00:24:01.000 --> 00:24:07.000]   Maybe somebody wants to spend their dollars to pay down their own home mortgage or their debt.
[00:24:07.000 --> 00:24:12.000]   So that's not really for a government entity to decide.
[00:24:12.000 --> 00:24:16.000]   So I think we need to pay what we owe that that's my personal.
[00:24:16.000 --> 00:24:23.000]   So I think we need to see a breakdown of a three cent reduction a four cent and a five cent.
[00:24:23.000 --> 00:24:25.000]   So that we can have some options.
[00:24:25.000 --> 00:24:32.000]   Sure and I can I can include that in a board of date.
[00:24:32.000 --> 00:24:39.000]   Just to kind of go along with what President Braun was saying could you also show if you show those reductions.
[00:24:39.000 --> 00:24:48.000]   Could you show what it could mean for interest in the long run versus the short term if we if we were to lower the INS.
[00:24:48.000 --> 00:24:56.000]   So that we're paying just what we owe rather than making a prepayment so we could kind of see the you know cost savings upfront and long range.
[00:24:56.000 --> 00:25:04.000]   As far as the interest savings yes yes I can thank you.
[00:25:04.000 --> 00:25:13.000]   Trustee Saint John yeah because I mean I'm noticing on even just this year's proposed budget.
[00:25:13.000 --> 00:25:18.000]   Unfortunately we're looks like we're paying more in interest than we are.
[00:25:18.000 --> 00:25:25.000]   Paying on on the bonds even with the prepayment and so you know anytime I think that you're able to pay off your debt early.
[00:25:25.000 --> 00:25:31.000]   Kind of a snowball effect so to speak is good for the taxpayers.
[00:25:31.000 --> 00:25:39.000]   So I will definitely be interested in seeing what those what those numbers look like because we're planning on being here for a long time.
[00:25:39.000 --> 00:25:46.000]   And certainly in this environment of rising interest rates don't want to have to pay more.
[00:25:46.000 --> 00:25:59.000]   More than we have to when you know the hit to me personally on my own budget maybe you know less on hundred bucks but overall to the taxpayers it could be you know millions.
[00:25:59.000 --> 00:26:13.000]   I do have a number of questions on the proposed budget so first of all can we get this put into board book so that the public can see the same thing.
[00:26:13.000 --> 00:26:25.000]   It was difficult to be able to tell people leading up to this meeting hey here's what we're planning to do when this was not attached to board book.
[00:26:25.000 --> 00:26:40.000]   And I think we're used to getting a budget book and I liked some of the charts that were also in the documents that we covered in in meetings with you earlier so I think they're just really helpful.
[00:26:40.000 --> 00:26:52.000]   And I appreciate the honesty of this budget I know it's coming in as a as a balanced budget and that that does look really good on paper.
[00:26:52.000 --> 00:26:59.000]   And I'm glad that it seems to be reflecting much more accurately what's actually going on in the district.
[00:26:59.000 --> 00:27:20.000]   I would be possibly interested in maybe it's just an academic exercise since we're here at the end of the budget you're anyway, but you know a lot of these numbers were compared to our original budget which we have on the agenda later this evening the final budget which is to be amended at over $7 million.
[00:27:20.000 --> 00:27:48.000]   So I think it's a little it's not completely transparent to compare our 2324 proposed budget to the 2223 original budget I think a more accurate comparison would be the final budget and would give a much better idea of you know where the increases are where where things got out of control and where we you know we're making genuine efforts to make sure we're paying our employees.
[00:27:48.000 --> 00:28:07.000]   One of the questions that I do have on this because it was also a large item in addition to the custodians being moved back into the budget student transportation is going up by almost a million and if I ask this when we met earlier I don't remember what the answer was.
[00:28:07.000 --> 00:28:33.000]   That's fine there there has been a lot there's obviously some pay raises in there also but just the overall increase to transport transport students has increased and from my understanding there's been an increase in need for transportation for student groups going here there and there has also been increase use of.
[00:28:33.000 --> 00:28:44.000]   I call them chart of buses I've heard them call motor motor coaches or whatever but I've seen that there's an increase in those as well.
[00:28:44.000 --> 00:28:51.000]   That's the increase that I'm being told that there is you know a lot of that increases coming from that area.
[00:28:51.000 --> 00:29:11.000]   Okay so this is kids getting to do things is essentially what you're telling me this is this is student transportation this is transporting them from not only from home to school school to home but this is all the extra curricular activities anytime they you know go anywhere especially you get.
[00:29:11.000 --> 00:29:23.000]   Teams that are playing the state championships you know light in the year you know that cost goes up that's a good problem to have right if you're having to stay home.
[00:29:23.000 --> 00:29:40.000]   That's all right yeah okay thank you I really appreciate that clarification so and I guess I can hold the question on on the final budget like well I actually do have some questions because.
[00:29:40.000 --> 00:29:46.000]   And I think at your mild you write some of the questions here.
[00:29:46.000 --> 00:29:56.000]   It's not as easy to see some of the things for example our attorneys fees last year were in a well over half a million dollars.
[00:29:56.000 --> 00:30:05.000]   And you said that was up to today and I'm looking at the information that you gave me and I need a little bigger print.
[00:30:05.000 --> 00:30:15.000]   I agree to small I do know that there were some months that we absolutely had attorneys present here but I'm not seeing bills for those months so.
[00:30:15.000 --> 00:30:33.000]   And that's probably something we should look into is to do we have all the bills in as we're looking at this so looking at this year's budget where do attorneys fees fit into the budget and how much are we expected to be expanding on that.
[00:30:33.000 --> 00:30:52.000]   How much are we projecting to spend on that this year that that is in function 41 for general administration and I apologize I don't have that individual line item available I can't include it in a board update that you have that information.
[00:30:52.000 --> 00:31:05.000]   So I'm sorry you said it's in function 41 41 okay which okay.
[00:31:05.000 --> 00:31:18.000]   So the proposed to the original is only an increase of 169 but we know that that's not okay holy accurate okay.
[00:31:18.000 --> 00:31:30.000]   Let's see we've discussed the fifth golden penny I guess you know we're looking at over 7 million on the 2223 budget.
[00:31:30.000 --> 00:31:43.000]   And my concern is because we had item after item after item on that budget that we're way over and so I did pose this question to you and I appreciate the answers here at our desk.
[00:31:43.000 --> 00:31:54.000]   I wonder could you run down where and I phrased it this way right where the pitfalls in this particular budget for this year that could potentially throw us out of whack.
[00:31:54.000 --> 00:32:19.000]   You know one of the things that we do as school business officials we there's a lot of estimates that have to go into building a budget and we built those based on the best information that we have and one of the things that you know to answer your question I went back and I looked at what are the things that control our revenue.
[00:32:19.000 --> 00:32:26.000]   property values local property values student enrollment.
[00:32:26.000 --> 00:32:42.000]   Comptroller values you know those are all things that that drive the ship as far as revenue goes and so a lot of these these figures that we give you are based on estimates and so we have to go back in.
[00:32:42.000 --> 00:32:52.000]   Look at past history and do some analysis on the past five years six years to kind of estimate where we're going to be and so.
[00:32:52.000 --> 00:33:04.000]   To answer your question is where where are the pitfalls well that would be in not being able to tell my crystal ball you know let those numbers are going to actually be.
[00:33:04.000 --> 00:33:16.000]   You know and you know I spent a lot of time looking at estimates I spent a lot of time looking at past history to try to estimate the best that I can but at the end of the day.
[00:33:16.000 --> 00:33:24.000]   They are just estimates and so the pitfalls are you know what is our enrollment numbers you know where do those fall.
[00:33:24.000 --> 00:33:32.000]   Like I said we we're estimating right now that our traditional enrollment will be less than what it was last year.
[00:33:32.000 --> 00:33:39.000]   If you look back in 10 over 10 years it's pretty stagnant and so that's not that's not far off.
[00:33:39.000 --> 00:33:53.000]   I university prep we used 1,400 as an enrollment when I checked with Mr. Margaret today we're at about 1,300 enrollment so far and he tells me that we can expect another 100 or 200.
[00:33:53.000 --> 00:34:01.000]   Historically over the summer that enroll so 1,400 may not be too far off as well so.
[00:34:01.000 --> 00:34:14.000]   Other other things in their local property values again we're using values that were released at the beginning of June you know I've went back and I've compared values from.
[00:34:14.000 --> 00:34:25.000]   April and May and June compared to certified values that we've gotten over the last five years to try to estimate what those values might be.
[00:34:25.000 --> 00:34:31.000]   A pitfall would be the values don't come in where where we estimate they come in at.
[00:34:31.000 --> 00:34:39.000]   And you know that's that's something that we you know that we work with every year because those values fluctuate constantly.
[00:34:39.000 --> 00:34:46.000]   And then and then the other one is just a controller's values so we said a value or we estimate values here in our budget.
[00:34:46.000 --> 00:34:54.000]   And for these controllers values the state values and we don't know what these values are until January or February of the following year.
[00:34:54.000 --> 00:35:06.000]   And so again we go back we look at our certified values and compare them to our controllers values over the last five years and try to get you know kind of an average what is the difference there.
[00:35:06.000 --> 00:35:22.000]   And based on the values that that I've seen over the last five years it's it's almost whatever our certified values are here in with the county appraisal district there's like a 1% difference between that in our sort of our.
[00:35:22.000 --> 00:35:35.000]   Comptroller's values and so they're very very close and again you know that's if you want to call it a pitfall that's that's what the pitfall is trying to figure out what those values are and estimate what they are.
[00:35:35.000 --> 00:35:40.000]   Right so I guess the kind of.
[00:35:40.000 --> 00:35:48.000]   Revenue wasn't really our problem though with last year's budget and we actually had.
[00:35:48.000 --> 00:35:56.000]   An additional 10 million dollars in revenue but where the budget got blown was in.
[00:35:56.000 --> 00:36:04.000]   All the expenditure side I did notice that you've got a 95.5 attendance rate that if I recall that's actually a little bit conservative from what.
[00:36:04.000 --> 00:36:11.000]   We were we were trending what Brad like 96 almost 97 last year.
[00:36:11.000 --> 00:36:25.000]   On attendance rate it was it was around 96 was okay yes okay yes so okay so we could potentially see that work out in our favor a little bit absolutely okay and I guess.
[00:36:25.000 --> 00:36:35.000]   Can I go back to my original point right like the original budget function 41 we we blew that by.
[00:36:35.000 --> 00:36:42.000]   676 thousand dollars and that I guess that's where I'm really concerned about is.
[00:36:42.000 --> 00:36:49.000]   And I gave you another question farther down right on what for example the impact of the.
[00:36:49.000 --> 00:36:57.000]   Of the proposed homes that exemption in Austin would be and just a cursory glance at this looks like that wouldn't be too bad of a hit.
[00:36:57.000 --> 00:37:02.000]   On our general budget but when we get over into the debt service.
[00:37:02.000 --> 00:37:07.000]   We could be in a bit of heart especially if we lower.
[00:37:07.000 --> 00:37:17.000]   Great and then got caught in a situation of needing to make the payment but now our revenue isn't sufficient to make the payment am I reading that correctly.
[00:37:17.000 --> 00:37:25.000]   You are you're correct on on the maintenance and operation side just because of the way that the site formula is built.
[00:37:25.000 --> 00:37:34.000]   We don't it doesn't hurt us on that side on the MNO side if that home said exemption goes up from 40,000 to 100,000.
[00:37:34.000 --> 00:37:41.000]   But yes where it does hurt you is on the on the debt service side okay because there is nothing to.
[00:37:41.000 --> 00:37:50.000]   All set right because the state's not.
[00:37:50.000 --> 00:37:57.000]   Okay and yeah we're and we just we have no idea when that may get that could be September before that gets resolved.
[00:37:57.000 --> 00:38:02.000]   But we've got to pass the tax rate at July.
[00:38:02.000 --> 00:38:10.000]   August August August so we could we're going to string the tax rate out potentially to wait to see what the legislature does.
[00:38:10.000 --> 00:38:22.000]   Okay well I definitely appreciate that.
[00:38:22.000 --> 00:38:34.000]   So I think you clarified some confusion that I had and again I think this is important to clarify where it was showing different projected draws on the fund balance.
[00:38:34.000 --> 00:38:46.000]   So, oh my final question because this was previously supposed to be a big source of savings.
[00:38:46.000 --> 00:38:50.000]   But so and we have the personnel report with us.
[00:38:50.000 --> 00:39:03.000]   So where are we on the both the high school teaching position cuts and just overall cuts in general because we were originally looking
[00:39:03.000 --> 00:39:08.000]   at 26 the schedules are built.
[00:39:08.000 --> 00:39:16.000]   And the answer that I got was we had 15 positions that ended up going out in attrition.
[00:39:16.000 --> 00:39:30.000]   And well I guess what I'm getting at is where is the line drawn so to speak on this budget that we're not going to continue to be looking to get rid of teachers that.
[00:39:30.000 --> 00:39:34.000]   I mean we will continue to evaluate positions that become vacant.
[00:39:34.000 --> 00:39:43.000]   I am assuming since kids have got their schedules that any vacancies that we have have got to be filled or those schedules are going to be toast.
[00:39:43.000 --> 00:39:44.000]   You're right.
[00:39:44.000 --> 00:39:50.000]   And I don't foresee that we will be able to reduce any more teaching positions.
[00:39:50.000 --> 00:39:53.000]   But we're going to still evaluate each one as they come through.
[00:39:53.000 --> 00:40:00.000]   Okay but especially worried at the high school. I mean I can totally understand at the elementary level right.
[00:40:00.000 --> 00:40:06.000]   I mean that's a pretty easy staffing model versus you know shuffling around eight cost periods.
[00:40:06.000 --> 00:40:11.000]   We've looked, David and I work with both of the high schools daily.
[00:40:11.000 --> 00:40:16.000]   And so I don't see any position that if that person resigned we would be reducing it.
[00:40:16.000 --> 00:40:21.000]   So it's more likely in elementary and then we just don't have those numbers yet.
[00:40:21.000 --> 00:40:25.000]   The numbers we do have show that we're going to need every elementary teacher that we have.
[00:40:25.000 --> 00:40:31.000]   So I don't want to say that we are not reducing any more but I don't think we are.
[00:40:31.000 --> 00:40:37.000]   But if something comes along and there's just this one spot where someone leaves and we can do without that position.
[00:40:37.000 --> 00:40:40.000]   We're still evaluating is what I'm trying to say.
[00:40:40.000 --> 00:40:43.000]   Okay and is okay.
[00:40:43.000 --> 00:40:52.000]   I guess I just really want to feel comfortable that I want to feel comfortable that our teaching positions are safe right.
[00:40:52.000 --> 00:41:01.000]   I think there's been a lot of fear on the campuses and particularly for high school and those upper middle school parents of okay.
[00:41:01.000 --> 00:41:11.000]   They said 26 positions and I mean the instance even still sounds a little bit squishy that I have my kid scheduled.
[00:41:11.000 --> 00:41:17.000]   My kid going to be able to walk in and have, you know, this math class, this English class.
[00:41:17.000 --> 00:41:23.000]   We are not going to negatively impact any student in their schedule.
[00:41:23.000 --> 00:41:24.000]   Okay.
[00:41:24.000 --> 00:41:27.000]   Do we have any more questions, comments?
[00:41:27.000 --> 00:41:29.000]   No, but I have a general.
[00:41:29.000 --> 00:41:30.000]   Okay.
[00:41:30.000 --> 00:41:31.000]   Trustee Spratley?
[00:41:31.000 --> 00:41:32.000]   I'll be quick.
[00:41:32.000 --> 00:41:35.000]   Derek I really appreciate your forecasting skills.
[00:41:35.000 --> 00:41:39.000]   I know that I mean I speak that thing language so I do appreciate that.
[00:41:39.000 --> 00:41:42.000]   I also think it's really important to repeat.
[00:41:42.000 --> 00:41:53.000]   I know that Tammy had mentioned this months ago that when we went to regional 11 training it was very apparent and they drilled it into us that a balanced budget approach is what we should be doing.
[00:41:53.000 --> 00:41:55.000]   So thank you for getting us there.
[00:41:55.000 --> 00:42:02.000]   I also want to call attention to the tax rate comparison chart and say yes for being second in line.
[00:42:02.000 --> 00:42:06.000]   So that's it.
[00:42:06.000 --> 00:42:14.000]   Tammy, no, I just have some comments based on my assessment of the budget and what we're discussing here.
[00:42:14.000 --> 00:42:22.000]   But see last year's administration brought forth the 13.7 budget deficit but through hard work and determination we passed a balanced budget.
[00:42:22.000 --> 00:42:27.000]   If we don't start with a balanced budget, spending will get totally out of control.
[00:42:27.000 --> 00:42:32.000]   So I appreciate the fact like Cathy just said that we have to start with a balanced budget.
[00:42:32.000 --> 00:42:40.000]   After reading last week's board packet we will most likely end up with a $4 million deficit, not a $7 million.
[00:42:40.000 --> 00:42:47.000]   This is due to revenue shortfalls from what you said from students and people don't realize how much money that is.
[00:42:47.000 --> 00:42:53.000]   If we are all 367 students that's $2.2 million right there.
[00:42:53.000 --> 00:42:58.000]   And I know people don't understand that so I'm trying to put it out there so people understand.
[00:42:58.000 --> 00:43:04.000]   But when you're setting a budget, 367 students that's a lot of money.
[00:43:04.000 --> 00:43:14.000]   So and with recapture being higher than anticipated and out of control, which is a whole nother topic that is being addressed,
[00:43:14.000 --> 00:43:21.000]   we only missed expenses by 1% and our actual only be 2% off of a $200 million budget.
[00:43:21.000 --> 00:43:23.000]   So I think that's pretty good.
[00:43:23.000 --> 00:43:29.000]   We have had over a decade of passing deficit budgets and wasteful spending through neglect.
[00:43:29.000 --> 00:43:37.000]   We've got to get it under control and I appreciate everybody standing up and trying to do that because we can no longer do what we've done in the past.
