
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:07:15.600 --> 00:07:23.600]   The previous record was 446.82, which was held by Ryan Hall since 2010. So congrats, Aidan on that.
[00:07:23.600 --> 00:07:28.600]   Yep.
[00:07:28.600 --> 00:07:32.600]   And I believe that 500, that's 20 laps. Is that right? Yeah.
[00:07:32.600 --> 00:07:39.600]   You can't grab the rail and you can't wear floaties either for some of us in the room, so that's awesome.
[00:07:39.600 --> 00:07:44.600]   So congratulations to the following state qualifiers from Calva Heritage High School swimmers.
[00:07:44.600 --> 00:07:52.600]   Sophia Barrington.
[00:07:52.600 --> 00:08:05.600]   And Constantine. Isabella Jackson.
[00:08:05.600 --> 00:08:11.600]   And a low.
[00:08:11.600 --> 00:08:18.600]   Bailey Scott.
[00:08:18.600 --> 00:08:25.600]   Isabella Sierra.
[00:08:25.600 --> 00:08:32.600]   Aidan Tokarski.
[00:08:32.600 --> 00:08:39.600]   And from Greatmont High School diver, Margot Wheat.
[00:08:39.600 --> 00:08:52.600]   The team is led by head coach Daniel Zhao, assistant coach Stacy, Mary and Kachu, and assistant coach Marin Paul. Let's give them a hand.
[00:08:52.600 --> 00:09:04.600]   And also Catherine DeYoung from CHHS could not be here with us this evening, and so let's congratulate her as well.
[00:09:04.600 --> 00:09:30.600]   Coach Zhao, would you like to say, if you were, please?
[00:09:30.600 --> 00:09:39.600]   First of all, it's a great honor to coach these awesome kids.
[00:09:39.600 --> 00:09:44.600]   We have some great parents, great coaches, great administrators, great community.
[00:09:44.600 --> 00:09:48.600]   It's one of the best sports in the world.
[00:09:48.600 --> 00:09:56.600]   This is the best place to work. I've been here for 16 years, and it just gets better and better, so I appreciate everyone. Thank you.
[00:09:56.600 --> 00:10:00.600]   Thank you, Coach Zhao.
[00:10:00.600 --> 00:10:06.600]   Coach Zhao is amazing in how he supports our student athletes and really how he takes care of an auditorium and so coach.
[00:10:06.600 --> 00:10:12.600]   Thank you for all that you do, and thank you for the outstanding season that the swimming dive for GCSD swimming dive student athletes had.
[00:10:12.600 --> 00:10:25.600]   And we will continue that high bar of success, and so we look forward a year from now, recognizing you guys again, so thank you guys.
[00:10:25.600 --> 00:10:34.600]   All right, now if I could have Trustee AJ Pontillo, will you please make your way down to present our next award?
[00:10:34.600 --> 00:10:41.600]   And so, the student athletes that we just recognize are beasts in the pool, and these student athletes are beasts on the mat.
[00:10:41.600 --> 00:10:51.600]   And so we have 10 wrestlers from Call of a Heritage, and great-bound high schools who competed at the wrestling state championship at the very center in Cyprus, Texas, on February 16th and 17th.
[00:10:51.600 --> 00:10:58.600]   These 10 athletes placed in the top five spots in their respective weight classes at the regional level to qualify for the state competition.
[00:10:58.600 --> 00:11:05.600]   And at the state meet, great-bound high school senior Kevin Contreras won the silver medal in the boys 113-pound division.
[00:11:05.600 --> 00:11:24.600]   So let's go ahead and congratulate our wrestling state qualifiers from Call of a Heritage High School. We have Bethany Halchul, Halchul.
[00:11:24.600 --> 00:11:41.600]   We have Kaylee Newlop. We have Paxton Orrick.
[00:11:41.600 --> 00:11:50.600]   We have Alice Zach.
[00:11:50.600 --> 00:11:57.600]   And unable to be here tonight is Jordan Valdez.
[00:11:57.600 --> 00:12:04.600]   Head Coach for Call of a Heritage is Daniel McCready.
[00:12:04.600 --> 00:12:11.600]   We have Assistant Coach Ron Mendoza.
[00:12:11.600 --> 00:12:24.600]   And not able to be with us here tonight is Assistant Coach Amanda McKinney. Let's give them a round of applause.
[00:12:24.600 --> 00:12:49.600]   Alright, from great-bound high school, first off we have our silver medalist, Kevin Contreras.
[00:12:49.600 --> 00:12:56.600]   [applause]
[00:12:56.600 --> 00:13:02.600]   Hey Coach McCready, can you just wait a, yeah, thank you man.
[00:13:02.600 --> 00:13:12.600]   Next up we have Emily Gonzalez.
[00:13:12.600 --> 00:13:22.600]   Next up we have Bryce Grossi.
[00:13:22.600 --> 00:13:31.600]   Ty Hohenberger.
[00:13:31.600 --> 00:13:38.600]   Unable to be with us here tonight is Loud and Park.
[00:13:38.600 --> 00:13:45.600]   We have Assistant Coach Brent Johnson.
[00:13:45.600 --> 00:13:54.600]   We have Head Coach Ryan Martin.
[00:14:08.600 --> 00:14:22.600]   Can you speak real quick, just a few things on the season.
[00:14:22.600 --> 00:14:39.600]   A few things regarding our season. We were a young team and we took ninth district duels for state duels, not district duels sorry, state duels.
[00:14:39.600 --> 00:14:44.600]   And our season is kept improving to the point where we finished 30 regionals, 2nd districts.
[00:14:44.600 --> 00:14:54.600]   So next year we're fired up and ready to go and we're already getting started for next season, so we're looking forward.
[00:14:54.600 --> 00:14:55.600]   Alright.
[00:14:55.600 --> 00:14:56.600]   [applause]
[00:14:56.600 --> 00:15:02.600]   And Coach McCready, can you also just give us a brief synopsis on your season?
[00:15:02.600 --> 00:15:13.600]   Yeah, we're in a similar boat, it's a great vine, we had a young squad, we had our girls got second at the district meet, which was the highest at the
[00:15:13.600 --> 00:15:23.600]   the girls seems ever placed, we filled 10 of the 12 weights, which was also the most we've ever been able to fill, so that was a real big accomplishment for us.
[00:15:23.600 --> 00:15:31.600]   And we had Beth Helmshoe wrestling on the second day of state, which was another one of our goals this year to be still competing on day two.
[00:15:31.600 --> 00:15:40.600]   And we had five district champions between both the teams, so we're really excited about that, and we actually got back to work today.
[00:15:40.600 --> 00:15:46.600]   We took a little bit of time off, we got to the end of the year banged up a little bit more than we have in the past, so we took some time off.
[00:15:46.600 --> 00:15:53.600]   And we were back at it today with the fitness grand this morning, so we're excited to get back after it as well.
[00:15:53.600 --> 00:15:55.600]   And you were so excited, right Coach McCready on that piece?
[00:15:55.600 --> 00:16:01.600]   Well, I don't have to participate, and I'm just right, I'm excited to write it right the numbers now.
[00:16:01.600 --> 00:16:10.600]   [Laughter]
[00:16:10.600 --> 00:16:12.600]   Before I move on to Coach McCready, the comedian tonight, I do want to recognize we have Dr. Fingers and Mr. Cain in the back, our principals at our high schools.
[00:16:12.600 --> 00:16:26.600]   Thank you for all they do to support our student athletes, our coaches, our teachers, and also too, we have our athletic director, Todd Raymond, who does so much to support our coaches as well.
[00:16:26.600 --> 00:16:36.600]   And speaking of our coaches and Coach McCready, so Coach McCready received quite an honor here recently, where he was inducted to the Texas Wrestling Hall of Honor for coaches.
[00:16:36.600 --> 00:16:50.600]   And so Daniel McCready, Calvo Heritage High School head wrestling coach, who also coaches wrestling at Calvo Middle, was inducted into the Texas Wrestling Hall of Honor for coaches on Saturday, February 17th, at the U.I.L. Wrestling State Tournament in Houston.
[00:16:50.600 --> 00:16:57.600]   Presented by the Texas High School Wrestling Coaches Association, the honor is to recognize coaches for their leadership and contributions.
[00:16:57.600 --> 00:17:05.600]   He has been a head wrestling coach since 2010 and coached at Northwest High School and Lebanon Trial High School before joining Calvo Heritage High School in 2020.
[00:17:05.600 --> 00:17:18.600]   His career record is head coach, includes 432 dual meet wins, two team district championships, 67 individual district champions, and 17 individual regional champions.
[00:17:18.600 --> 00:17:27.600]   Coach McCready has coached many wrestlers who have achieved top honors at state, 70 qualifiers, 19 top six winners, three runners up, and five individual champions.
[00:17:27.600 --> 00:17:33.600]   Coach McCready has been honored as a district coach of the year in 2011, 2017, and 2018.
[00:17:33.600 --> 00:17:39.600]   In 2018, he was named the regent to 5A girls coach of the year in the Texas High School wrestling coach of the year.
[00:17:39.600 --> 00:17:41.600]   Congratulations Coach McCready.
[00:17:41.600 --> 00:17:49.600]   [applause]
[00:17:49.600 --> 00:17:55.600]   And we have Trustee Seger presenting him as honor and award, which who I forgot to mention her name to come on down to the floor.
[00:17:55.600 --> 00:17:56.600]   Yeah.
[00:17:56.600 --> 00:18:01.600]   [applause]
[00:18:01.600 --> 00:18:03.600]   Great job. Coach McCready.
[00:18:03.600 --> 00:18:10.600]   [applause]
[00:18:10.600 --> 00:18:23.600]   And finally this evening, we'd like to take a moment to recognize that February is CTE Month, and at this time I will turn it over to Board Secretary Kathy Spradley to introduce our director of current tech education, and they will provide a few updates and highlights on the CTE front.
[00:18:23.600 --> 00:18:32.600]   Well, this is my honor to introduce the next group. I hope you guys have been watching our social media because it's been CTE take over months, and we've been highlighting a ton of stuff.
[00:18:32.600 --> 00:18:45.600]   So I've been blessed to serve on the newly formed CTE advisory board, the involvement of staff, community and business leaders, and administration is such an encouragement to the investment that this community has and how we prioritize the opportunities for students.
[00:18:45.600 --> 00:18:50.600]   The team is making great strides that will greatly benefit our students and their futures.
[00:18:50.600 --> 00:18:58.600]   So I am very excited to introduce my friend Stephanie Speaks. She's amazing, and she's going to tell us a little bit about what's going on in CTE.
[00:18:58.600 --> 00:19:07.600]   Thank you, ma'am. So the purpose of CTE Month is to celebrate the students and staff for their hard work and contributions to build future leaders and industry professionals.
[00:19:07.600 --> 00:19:19.600]   As we educate others about what CTE is and what that looks like in today's world, in comparison to maybe what I experienced whenever I was in a high school, where it looked a lot more like vocational education.
[00:19:19.600 --> 00:19:32.600]   I had the opportunity last Tuesday night at the CTE council meeting in Colleyville to be recognized by Mayor Linda Moode for, I'm sorry, with a CTE Month proclamation.
[00:19:32.600 --> 00:19:47.600]   And that was one of the first steps in being able to partner with the city, with CTE specifically and being honored and being recognized as a month to make sure that we have the opportunity to educate those in our community about what current technical education is.
[00:19:47.600 --> 00:20:03.600]   Just recently found out that this coming Wednesday morning, we will also be receiving another CTE Month proclamation from House of Representative Giovanni Capriglion at the great vine chamber of commerce, economic and development meeting.
[00:20:03.600 --> 00:20:16.600]   And that was kind of a surprise. Both of these opportunities were set up with the support of our CTE Advisory Board, so we had two members on our advisory board seek out these opportunities for us to have the CTE Month proclamation.
[00:20:16.600 --> 00:20:22.600]   So this is just one way our board is already supporting our efforts and what we're doing in the classrooms.
[00:20:22.600 --> 00:20:37.600]   In addition to that, we've been able to provide some recognition and some appreciation to our teachers by providing them all of our CTE teachers launches across the school board, or I'm sorry, the school board across the school district.
[00:20:37.600 --> 00:20:48.600]   And that was all done again through outreach from our CTE Advisory Board working with community partners that they're partnered with that they actually helped provide those launches for us.
[00:20:48.600 --> 00:21:00.600]   We worked with CDW, the lawn firm and Excel medical staffing and we received barbecue lunches from the feed source, so that was really an amazing show of appreciation to our teachers and they have loved every minute of it.
[00:21:00.600 --> 00:21:04.600]   We have two more lunches to do this month that will take place over the next two days.
[00:21:04.600 --> 00:21:20.600]   We've also been championing our efforts in meeting with PTA's across the school district this month and talking about what CTE looks like in our new programs of study and educating parents that are all apart of PTA's both at
[00:21:20.600 --> 00:21:37.600]   college and at grapevine middle school, specifically those are the most recent ones that I can think of off the top of my head, where we were able to talk about our programs of study, how our industry based certifications play into that and really what college career and military readiness looks like.
[00:21:37.600 --> 00:21:56.600]   Another big piece of CTE is our career in technical student organizations and so you've heard us talk in the past about FFA or DECA and their experiences and opportunities that our students have to compete at a regional or district level as well as a state or national level.
[00:21:56.600 --> 00:22:12.600]   And so just to highlight a few of those from just this month only, we had a team go to skills USA and they're in place third at district for interactive application and video game development that just that competition just took place about a week ago.
[00:22:12.600 --> 00:22:29.600]   We've already mentioned a little bit about Priscilla Roberts in her success at the Fort Worth stock show where she placed 10th with her Angus steer, it was a 128 pound steer, which was purchased by a local community member Amy Adams for $38 a pound.
[00:22:29.600 --> 00:22:32.600]   So if you do the math that's a pretty decent scholarship.
[00:22:32.600 --> 00:22:48.600]   We took 94 students from between Collie will heritage in great one high school to the state competition for DECA this past weekend out of those 94 we have nine advancing to ICDC which is their international competition.
[00:22:48.600 --> 00:22:56.600]   And when I tell you that this competition is extremely challenging, they only take first place and so we have quite a few state runner up.
[00:22:56.600 --> 00:23:09.600]   Students, but that first place position nine of them coming from GCISD when it's a statewide competition that hosted over 7000 competitors it's pretty phenomenal how they did.
[00:23:09.600 --> 00:23:23.600]   Again, this is all just this month, this is all the month of February, this is the recognition robotics this last Saturday our Mustang robotics qualified to return to the first tech challenge UIL robotics championship for the second consecutive year.
[00:23:23.600 --> 00:23:33.600]   And they also won first place for the connect award, which qualifies into compete at the first tech challenge state championship, both of which take place and mark later in March.
[00:23:33.600 --> 00:23:39.600]   And this is kind of a cool award that they received when they receive that first place award there.
[00:23:39.600 --> 00:23:46.600]   My criteria to receive it is to teams have to show respect and gracious professionalism to everyone they meet at that competition.
[00:23:46.600 --> 00:23:55.600]   They also have to submit an engineering portfolio that includes team goals for development of team member skills so not just engineering skills but also professionalism.
[00:23:55.600 --> 00:24:03.600]   They also have to illustrate and show how they have outreach to science engineering and math communities here within our school district.
[00:24:03.600 --> 00:24:13.600]   And then they also have to show how they not only work with mentors, but also get to gain that new knowledge and experience by collaborating with mentors.
[00:24:13.600 --> 00:24:26.600]   So for there for our robotics team to be recognized in those efforts with that with that competition it's extremely challenging a lot of teams compete in it and so for them to walk away first.
[00:24:26.600 --> 00:24:32.600]   First place with teachers that are fairly new to the district within the last couple of years it's an amazing accomplishment.
[00:24:32.600 --> 00:24:45.600]   We are excited obviously CTE has as she mentioned as Kathy mentioned earlier about student takeovers in collaborating with our communications department whose phenomenal have really been able to showcase what we're doing within CTE.
[00:24:45.600 --> 00:24:54.600]   So that's just a little highlight from just this month tells you how crazy it is around here.
[00:24:54.600 --> 00:25:11.600]   Okay, real quick 70 can you just mention your team Katie charity and then Dr. Ray as well I know you guys have been collaborating it seems like since since your first day you got here I mean reimagining revisioning just how CTE and just raising the bar for our students for our staff just as opportunities that it brings can you just speak to that real quick.
[00:25:11.600 --> 00:25:23.600]   Absolutely so we are led by Dr. Holly Ray as well as myself and Katie while whack she is our CTE coordinator and she is instrumental in doing everything behind the scenes you see her a lot she is.
[00:25:23.600 --> 00:25:36.600]   Fun and exciting and it's extremely passionate about CTE she is hit the ground running since she came into our district in the end of September and hasn't come up for breath yet.
[00:25:36.600 --> 00:26:01.600]   So the third thing is that she is a very important part of the CTE special post specialist and her role really is there to support our students that are in special needs so she is in almost every single seventh through 12th grade art meeting as our CTE representative to make sure our students that are going through the IEP process truly do have that support knowing what happens within life after high school.
[00:26:01.600 --> 00:26:27.600]   And she also has taken on the role of overseeing our go center and scholarship pages so she is at consistently and constantly working with community partners for scholarship, scholarship information that she's sharing out to all of our seniors she's also created a job board so she's not only working on the scholarship side of things but she's also working with industry.
[00:26:27.600 --> 00:26:45.600]   Local communities and businesses that are looking to hire high school students whether it's for summer jobs or just jobs throughout the school year she's helping connect students to those employers as well by having them either coming and visiting our students in the go centers or they are.
[00:26:45.600 --> 00:26:52.600]   She's able to kind of connect them for interview processes and everything like that too so wonderful team.
[00:26:52.600 --> 00:26:58.600]   Thank you you're doing a great job and so we're very excited for you thank you very much.
[00:26:58.600 --> 00:27:02.600]   [Applause]
[00:27:02.600 --> 00:27:11.600]   It is now time for a municipal minute we have Bobby Lindemuth mayor of Collieville.
[00:27:11.600 --> 00:27:28.600]   G.C.I.C. Board officers, clerks, madam president and then Dr. Brad in our buddies really really like giving each other our time me more towards him and him towards me but just want to share some great news what's going on.
[00:27:28.600 --> 00:27:36.600]   First I'd like to say it was an honor for you guys to come up whenever you guys reached out to us I thought absolutely that's exactly what we want to do.
[00:27:36.600 --> 00:27:50.600]   I'm a product of South Irving I was actually the Who's Who and ICT industrial cooperative training and 1989 but it was a it's a good quality program and I'm so glad so many students are doing that I think it's a great thing.
[00:27:50.600 --> 00:27:54.600]   So another thing I wanted to say is thank you for partnering with us.
[00:27:54.600 --> 00:28:05.600]   We have a great relationship and our council really loves it and anything you guys need we're there to help and I just kind of wanted to go over a few things about tip as well to let you know how that works with us.
[00:28:05.600 --> 00:28:22.600]   In Collieville tip dollars are from the growth property of value of a specific geographic area for Collieville and that's basically all of our commercial corridor and in 1989 the tip was created and it has an exceeded growth by far so far.
[00:28:22.600 --> 00:28:36.600]   Parents and agents partner agencies of GCISD you guys were part of the initial ground crew with Mayor Newton at that time. The city of Collieville also Terry County, Terry County College in the hospital district.
[00:28:36.600 --> 00:28:48.600]   They thought this was going to be a great vein to invest into the community that way it brought people in to buy houses and businesses and it brought tax rates of bases into not only for us in Collieville and great mine but also for you guys.
[00:28:48.600 --> 00:28:54.600]   And it's worked out really well. So one of those categories includes the economic development grants like our best cards.
[00:28:54.600 --> 00:29:02.600]   Hopefully everybody in that's living Collieville has got a best card one of the grant cards and has used it at one of the restaurants or at the other businesses and around.
[00:29:02.600 --> 00:29:12.600]   Also we want to let everybody know that GCISD also receives money back from the tip each year and it's not subject to Robinhood.
[00:29:12.600 --> 00:29:19.600]   I think that's a big deal. I think it's close to two million dollars we're right check every year if you guys. That's good. That's a great partnership.
[00:29:19.600 --> 00:29:26.600]   And at the line of the tip which is in 2030 you guys will have about 35 million dollars from Collieville alone.
[00:29:26.600 --> 00:29:37.600]   I think that's a great partnership on that as well. So those tip dollars are not restricted by the city government or the state and that stuff that you guys have and everybody should know about that.
[00:29:37.600 --> 00:29:47.600]   The way we use tip dollars is for the beautifications like light poles, mediums, gateways. That's what the original plan was to beautify that.
[00:29:47.600 --> 00:29:55.600]   And I hope you guys have enjoyed seeing the beautiful daffodils we got coming up out of the ground. I'm hoping that Collieville will become the daffodil capital of Texas.
[00:29:55.600 --> 00:30:02.600]   We're shooting for it. We're hoping somebody will recognize us down at the state. If Gio's watching we would love for you to put that into play.
[00:30:02.600 --> 00:30:08.600]   We're coming up. We have the Plaza but we also have Heroes Park. Hopefully you guys have heard about it.
[00:30:08.600 --> 00:30:17.600]   It's going to be a special park on the side of the south side of the city hall. And it'll honor our city's heroes and the heroes of all the branches of government.
[00:30:17.600 --> 00:30:25.600]   And it's going to be a beautiful place. If you haven't please go and watch some of the video and some of the renderings that's coming up. It's amazing.
[00:30:25.600 --> 00:30:34.600]   It's going to really beautify our town.
[00:30:34.600 --> 00:30:41.600]   Anyways, all the tip money that's used is to benefit both of our communities. Great buying and Collieville and everything in between.
[00:30:41.600 --> 00:30:48.600]   So that's kind of what I wanted to share a little bit about tip in the history because I know there's been a couple of questions towards me that asked what is the tip district.
[00:30:48.600 --> 00:30:58.600]   I've said on the tip board for the last six years and it's a great piece of work that you guys have been collaborated with the city of Collieville today.
[00:30:58.600 --> 00:31:00.600]   Any questions?
[00:31:00.600 --> 00:31:10.600]   Well I just want to thank you. Collieville is a great partner with us and we do appreciate it very much. Thank you for spending your time with us this evening. We appreciate it very much.
[00:31:10.600 --> 00:31:20.600]   Hopefully you guys don't say the midnight like we do and you do. Good luck. I'm still thinking about the kid that swam 20 laps. That's pretty good.
[00:31:20.600 --> 00:31:28.600]   I'm about a half way into it and I'm out of breath just under five minutes. That's crazy. Thank you ladies and gentlemen.
[00:31:28.600 --> 00:31:37.600]   We will begin with announcements. Trustee Sager, let's start with you.
[00:31:37.600 --> 00:31:51.600]   Okay, so Stephanie already stole my first one but at Forest Oxstone rodeo, Senior Presilla Roberts probably exhibited 10th place on her lightweight Angus Steer. She was purchased at local community member. Congratulations to Priscilla.
[00:31:51.600 --> 00:32:01.600]   Again, and I just have to add the Priscilla was on my basketball team so I'm very excited for her. And speaking of basketball, both the Collieville Heritage Boys and Girls teams qualify for postseason.
[00:32:01.600 --> 00:32:12.600]   A couple of heritage advance to the third round of the playoffs this year and tomorrow night CHHS Boys are playing in the third round against Brewer for the chance to go to regional tournament way to go panther basketball.
[00:32:12.600 --> 00:32:18.600]   That games at seven o'clock at Burtleson.
[00:32:18.600 --> 00:32:29.600]   On February 5th, 10 cross timber middle school students competed in the regional championships of the great history challenge. Students earned points by being the first to buzz in and answer questions about history.
[00:32:29.600 --> 00:32:37.600]   All ten of the CTMS students advance to the national competition, which will be held in May. Also, if we have any announcements on dance.
[00:32:37.600 --> 00:32:43.600]   No, you do. Just GMS. Okay, I'll leave them out then.
[00:32:43.600 --> 00:32:50.600]   The last couple of weeks, as I'm sure some of you guys have heard, all the dance teams have been knee-deep into some dance competitions.
[00:32:50.600 --> 00:33:14.600]   So a little shout-out to our bells from great mind as they got first overall JV team and first JV in the medium team division and also our fabulous Phillies got third overall and second place and large team and there were a plethora of other first round or first place, second place finishes for several of the dancers and dances and each one of their divisions.
[00:33:14.600 --> 00:33:39.600]   We also had MAs this past weekend, I will leave GMS out of it, but Colleville Middle School Heritage Middle School in cross timbers danced well, brought home a lot of first place finishes and their divisions as well as some solos finished second duo finished first and another solo finished fifth, so congratulations to all you ladies out there. Keep supporting them. There's several more competitions coming up and also want to give a little shout-out.
[00:33:39.600 --> 00:33:46.600]   We have the pleasure to be a part of the fine arts, our fine arts liaison, as well as sitting on our safety and security boards.
[00:33:46.600 --> 00:34:01.600]   So a little shout-out to Paul Sykes and Alan Smith who both don't want me to say anything, but you both were awarded the PTA Council Friend of Children Award and it's a true testament to what you all do each and every day to better the lives of our students and our staff.
[00:34:01.600 --> 00:34:09.600]   Alan, thank you, I'm going to kudos to you more later, but also to Paul if you're watching great job.
[00:34:09.600 --> 00:34:18.600]   My first announcement is the champion spellers from GCISD and Carroll ISD Elementary and Middle Schools competed in the area spelling bee on Thursday, February 15th.
[00:34:18.600 --> 00:34:35.600]   GCISD students earned seven out of the top ten spots, Glen Hope, fifth grader, Caden Syriac, who won last year's area bee, has been his school spellings bee champion for three consecutive years, finished and second this year, congratulations to all of GCISD campus spelling bee winners.
[00:34:35.600 --> 00:34:52.600]   Second up, I've got join us for parents night, hosted by GCISD Counseling department for elementary parents on Thursday, February 29th at 6 p.m. will be anxiety strategies for parents and for secondary parents on Tuesday, March 26th at 6 p.m. will be raising non anxious kids in an anxious world.
[00:34:52.600 --> 00:35:16.600]   Thanks, Shannon, do you mind if I bug in real quick, I'm sorry, I forgot something. Colleville Heritage, the Pan Terrace and the Pan Terrace, the Pan Terrace came in second overall losing by two points, which was very exciting, they did a great job, and the Pan Terrace, thank you.
[00:35:16.600 --> 00:35:26.600]   There's the two many peas, Panther, what coach shaker said, they came in first overall, so congratulations to both of them, sorry to have forgotten.
[00:35:26.600 --> 00:35:29.600]   Would you like to do my?
[00:35:29.600 --> 00:35:40.600]   All families with emergent bilingual students or ESL learners are invited to the newly launched parent university by the bilingual services department.
[00:35:40.600 --> 00:35:50.600]   For the next session, focusing on star for families from 530 to 630, March 21st at the GCISD Professional Development Education Center.
[00:35:50.600 --> 00:35:57.600]   Discover what star is and learn effective ways to support your child in preparing for these tests.
[00:35:57.600 --> 00:36:03.600]   It sounded like you hit all that memorize AJ there for a minute, I mean you're just rolling like through this dance.
[00:36:03.600 --> 00:36:06.600]   I was trying, it was a long day, I'm not going to let you.
[00:36:06.600 --> 00:36:20.600]   Alright, so great about high school senior Jack Hasper, finished as a UIL Congress Conference 5A State Qualifier last month, UIL Congress, is an individual contest that models the legislative process of democracy, specifically the United States Congress.
[00:36:20.600 --> 00:36:28.600]   Contestants draft legislation and research bills and resolutions dealing with rural world social and political policies, prior to the contest to prepare their speeches.
[00:36:28.600 --> 00:36:38.600]   At the tournament, students caucus and committees deliver formal discourse on the merits and disadvantages of each piece of legislation and vote to pass or defeat the measures they have examined.
[00:36:38.600 --> 00:36:40.600]   Congratulations, Jack.
[00:36:40.600 --> 00:36:48.600]   You have to be very bright to qualify for to be a stake qualifier and Jack is certainly, but that's quite talented.
[00:36:48.600 --> 00:36:51.600]   Good job, Jack and good luck, buddy.
[00:36:51.600 --> 00:37:03.600]   Okay, speaking of being very bright, great on Colleville ISD is proud to announce that 14 members of the class of 2024 have been named National Merit Finalist by the National Merit Scholarship Corporation.
[00:37:03.600 --> 00:37:11.600]   The competition began with over 1.3 million juniors who took the 2022 preliminary SAT National Merit Scholarship qualifying test.
[00:37:11.600 --> 00:37:24.600]   Now, the National Merit Finalists were named in September, representing less than 1% of U.S. high school seniors in the highest scoring entrance in each state, and all 14 of GCISD's semi-finalists were named finalists.
[00:37:24.600 --> 00:37:40.600]   As National Merit Finalists, these academically talented students now have an opportunity to continue in the competition, which will award an estimated 7,140 National Merit Scholarship's worth nearly $28 million, that will be announced in the spring of 2024.
[00:37:40.600 --> 00:37:50.600]   A couple of other things, I know we have elementary schools getting ready for open house next week, so y'all need to be aware of that, and then one of my liaison campuses great by middle school.
