
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:27:05.000 --> 00:27:33.000]   So we are going to have a very good time to see how we can get to the next one.
[00:27:33.000 --> 00:28:01.000]   So we are going to have a very good time to see how we can get to the next one.
[00:28:01.000 --> 00:28:29.000]   So we are going to have a very good time to see how we can get to the next one.
[00:28:29.000 --> 00:28:57.000]   So we are going to have a very good time to see how we can get to the next one.
[00:28:57.000 --> 00:29:25.000]   So we are going to have a very good time to see how we can get to the next one.
[00:29:25.000 --> 00:29:54.000]   So we are going to have a very good time to see how we can get to the next one.
[00:29:54.000 --> 00:30:22.000]   So we are going to have a very good time to see how we can get to the next one.
[00:30:22.000 --> 00:30:50.000]   So we are going to have a very good time to see how we can get to the next one.
[00:30:50.000 --> 00:31:18.000]   So we are going to have a very good time to see how we can get to the next one.
[00:31:18.000 --> 00:31:46.000]   So we are going to have a very good time to see how we can get to the next one.
[00:31:46.000 --> 00:32:14.000]   So we are going to have a very good time to see how we can get to the next one.
[00:32:14.000 --> 00:32:42.000]   So we are going to have a very good time to see how we can get to the next one.
[00:32:42.000 --> 00:33:10.000]   So we are going to have a very good time to see how we can get to the next one.
[00:33:10.000 --> 00:33:38.000]   So we are going to have a very good time to see how we can get to the next one.
[00:33:38.000 --> 00:34:06.000]   So we are going to have a very good time to see how we can get to the next one.
[00:34:06.000 --> 00:34:34.000]   So we are going to have a very good time to see how we can get to the next one.
[00:34:34.000 --> 00:35:02.000]   So we are going to have a very good time to see how we can get to the next one.
[00:35:02.000 --> 00:35:30.000]   So we are going to have a very good time to see how we can get to the next one.
[00:35:30.000 --> 00:35:58.000]   So we are going to have a very good time to see how we can get to the next one.
[00:35:58.000 --> 00:36:26.000]   So we are going to have a very good time to see how we can get to the next one.
[00:36:26.000 --> 00:36:54.000]   So we are going to have a very good time to see how we can get to the next one.
[00:36:54.000 --> 00:37:22.000]   So we are going to have a very good time to see how we can get to the next one.
[00:37:22.000 --> 00:37:50.000]   So we are going to have a very good time to see how we can get to the next one.
[00:37:50.000 --> 00:38:18.000]   So we are going to have a very good time to see how we can get to the next one.
[00:38:18.000 --> 00:38:46.000]   So we are going to have a very good time to see how we can get to the next one.
[00:38:46.000 --> 00:39:14.000]   So we are going to have a very good time to see how we can get to the next one.
[00:39:14.000 --> 00:39:43.000]   So we are going to have a very good time to see how we can get to the next one.
[00:39:43.000 --> 00:40:12.000]   So we are going to have a very good time to see how we can get to the next one.
[00:40:12.000 --> 00:40:40.000]   So we are going to have a very good time to see how we can get to the next one.
[00:40:40.000 --> 00:41:08.000]   So we are going to have a very good time to see how we can get to the next one.
[00:41:08.000 --> 00:41:36.000]   So we are going to have a very good time to see how we can get to the next one.
[00:41:36.000 --> 00:42:05.000]   So we are going to have a very good time to see how we can get to the next one.
[00:42:05.000 --> 00:42:33.000]   So we are going to have a very good time to see how we can get to the next one.
[00:42:33.000 --> 00:43:01.000]   So we are going to have a very good time to see how we can get to the next one.
[00:43:01.000 --> 00:43:29.000]   So we are going to have a very good time to see how we can get to the next one.
[00:43:29.000 --> 00:43:57.000]   So we are going to have a very good time to see how we can get to the next one.
[00:43:57.000 --> 00:44:25.000]   So we are going to have a very good time to see how we can get to the next one.
[00:44:25.000 --> 00:44:53.000]   So we are going to have a very good time to see how we can get to the next one.
[00:44:53.000 --> 00:45:21.000]   So we are going to have a very good time to see how we can get to the next one.
[00:45:21.000 --> 00:45:49.000]   So we are going to have a very good time to see how we can get to the next one.
[00:45:49.000 --> 00:46:17.000]   So we are going to have a very good time to see how we can get to the next one.
[00:46:17.000 --> 00:46:45.000]   So we are going to have a very good time to see how we can get to the next one.
[00:46:45.000 --> 00:47:13.000]   So we are going to have a very good time to see how we can get to the next one.
[00:47:13.000 --> 00:47:41.000]   So we are going to have a very good time to see how we can get to the next one.
[00:47:41.000 --> 00:48:09.000]   So we are going to have a very good time to see how we can get to the next one.
[00:48:09.000 --> 00:48:37.000]   So we are going to have a very good time to see how we can get to the next one.
[00:48:37.000 --> 00:49:05.000]   So we are going to have a very good time to see how we can get to the next one.
[00:49:05.000 --> 00:49:33.000]   So we are going to have a very good time to see how we can get to the next one.
[00:49:33.000 --> 00:50:01.000]   So we are going to have a very good time to see how we can get to the next one.
[00:50:01.000 --> 00:50:29.000]   So we are going to have a very good time to see how we can get to the next one.
[00:50:29.000 --> 00:50:57.000]   So we are going to have a very good time to see how we can get to the next one.
[00:50:57.000 --> 00:51:25.000]   So we are going to have a very good time to see how we can get to the next one.
[00:51:25.000 --> 00:51:53.000]   So we are going to have a very good time to see how we can get to the next one.
[00:51:53.000 --> 00:52:21.000]   So we are going to have a very good time to see how we can get to the next one.
[00:52:21.000 --> 00:52:49.000]   So we are going to have a very good time to see how we can get to the next one.
[00:52:49.000 --> 00:53:17.000]   So we are going to have a very good time to see how we can get to the next one.
[00:53:17.000 --> 00:53:45.000]   So we are going to have a very good time to see how we can get to the next one.
[00:53:45.000 --> 00:54:13.000]   So we are going to have a very good time to see how we can get to the next one.
[00:54:13.000 --> 00:54:41.000]   So we are going to have a very good time to see how we can get to the next one.
[00:54:41.000 --> 00:55:09.000]   So we are going to have a very good time to see how we can get to the next one.
[00:55:09.000 --> 00:55:37.000]   So we are going to have a very good time to see how we can get to the next one.
[00:55:37.000 --> 00:56:05.000]   So we are going to have a very good time to see how we can get to the next one.
[00:56:05.000 --> 00:56:33.000]   So we are going to have a very good time to see how we can get to the next one.
[00:56:33.000 --> 00:57:01.000]   So we are going to have a very good time to see how we can get to the next one.
[00:57:01.000 --> 00:57:29.000]   So we are going to have a very good time to see how we can get to the next one.
[00:57:29.000 --> 00:57:57.000]   So we are going to have a very good time to see how we can get to the next one.
[00:57:57.000 --> 00:58:25.000]   So we are going to have a very good time to see how we can get to the next one.
[00:58:25.000 --> 00:58:53.000]   So we are going to have a very good time to see how we can get to the next one.
[00:58:53.000 --> 00:59:21.000]   So we are going to have a very good time to see how we can get to the next one.
[00:59:21.000 --> 00:59:49.000]   So we are going to have a very good time to see how we can get to the next one.
[00:59:49.000 --> 01:00:17.000]   So we are going to have a very good time to see how we can get to the next one.
[01:00:17.000 --> 01:00:45.000]   So we are going to have a very good time to see how we can get to the next one.
[01:00:45.000 --> 01:01:13.000]   So we are going to have a very good time to see how we can get to the next one.
[01:01:13.000 --> 01:01:41.000]   So we are going to have a very good time to see how we can get to the next one.
[01:01:41.000 --> 01:02:09.000]   So we are going to have a very good time to see how we can get to the next one.
[01:02:09.000 --> 01:02:37.000]   So we are going to have a very good time to see how we can get to the next one.
[01:02:37.000 --> 01:03:05.000]   So we are going to have a very good time to see how we can get to the next one.
[01:03:05.000 --> 01:03:33.000]   So we are going to have a very good time to see how we can get to the next one.
[01:03:33.000 --> 01:04:01.000]   So we are going to have a very good time to see how we can get to the next one.
[01:04:01.000 --> 01:04:29.000]   So we are going to have a very good time to see how we can get to the next one.
[01:04:29.000 --> 01:04:57.000]   So we are going to have a very good time to see how we can get to the next one.
[01:04:57.000 --> 01:05:25.000]   So we are going to have a very good time to see how we can get to the next one.
[01:05:25.000 --> 01:05:53.000]   So we are going to have a very good time to see how we can get to the next one.
[01:05:53.000 --> 01:06:21.000]   So we are going to have a very good time to see how we can get to the next one.
[01:06:21.000 --> 01:06:49.000]   So we are going to have a very good time to see how we can get to the next one.
[01:06:49.000 --> 01:07:17.000]   So we are going to have a very good time to see how we can get to the next one.
[01:07:17.000 --> 01:07:46.000]   So we are going to have a very good time to see how we can get to the next one.
[01:07:46.000 --> 01:08:14.000]   So we are going to have a very good time to see how we can get to the next one.
[01:08:14.000 --> 01:08:42.000]   So we are going to have a very good time to see how we can get to the next one.
[01:08:42.000 --> 01:09:10.000]   So we are going to have a very good time to see how we can get to the next one.
[01:09:10.000 --> 01:09:38.000]   So we are going to have a very good time to see how we can get to the next one.
[01:09:38.000 --> 01:10:06.000]   So we are going to have a very good time to see how we can get to the next one.
[01:10:06.000 --> 01:10:34.000]   So we are going to have a very good time to see how we can get to the next one.
[01:10:34.000 --> 01:11:02.000]   So we are going to have a very good time to see how we can get to the next one.
[01:11:02.000 --> 01:11:31.000]   It is 638 and we are going to call this meeting back in session.
[01:11:31.000 --> 01:11:40.000]   At this time, we are going to do announcements and we will begin with Trustee Sager and we will just go around the horn.
[01:11:40.000 --> 01:11:45.000]   For those of you that haven't heard the story of our College of Heritage Homecoming Kings,
[01:11:45.000 --> 01:11:53.000]   Zekai Clay, check out the latest media coverage of a story featured in both the community impact and CBS news for Texas.
[01:11:53.000 --> 01:12:01.000]   Zekai's wheelchair bound and requires a handicapped accessible van to get to events when he needed a ride to the homecoming football game.
[01:12:01.000 --> 01:12:09.000]   GCIC Transportation didn't hesitate to make him to make his appearance not only at the game but at the dance following that evening.
[01:12:09.000 --> 01:12:16.000]   When he was officially crown king, since the original homecoming game was canceled due to lightning, just prior to the announcement of the homecoming winner,
[01:12:16.000 --> 01:12:26.000]   Zekai and his fellow courts were honored again Friday at the football game.
[01:12:26.000 --> 01:12:39.000]   The way our GCIC staff came together to help a family and inspirational to all of us, so be sure to check it out.
[01:12:39.000 --> 01:12:47.000]   Alright, we're going to be congratulating Ryan Martin, GCIC Director of Facility Use and the GHS wrestling coach.
[01:12:47.000 --> 01:12:52.000]   He was recently inducted into the University of Central Oklahoma's Athletics Hall of Fame.
[01:12:52.000 --> 01:13:03.000]   The ceremony for the class of 2023 inductees was held Friday, September 15th and inductees were also recognized at half time of the UCO Hall of Fame game, Saturday, September 16th.
[01:13:03.000 --> 01:13:09.000]   So, congratulations to Coach Ryan Martin.
[01:13:09.000 --> 01:13:13.000]   Okay, this week is a special week with the red rail rivalry.
[01:13:13.000 --> 01:13:15.000]   That's always hard to say, by the way.
[01:13:15.000 --> 01:13:19.000]   Between Colleville Heritage and Greatbound High Schools and our walk-up honor ceremony,
[01:13:19.000 --> 01:13:27.000]   we're proud to have Linda Tidmore and Tom Walker, two retired GCIC educators as the 2023 GCIC walk-up honor inductees.
[01:13:27.000 --> 01:13:32.000]   I'm also very proud to say that both of those people, I was in their classroom, so that's pretty awesome.
[01:13:32.000 --> 01:13:51.000]   They will be recognized Friday, September 29th, during the walk-up honor annual brunch at the Colleville Center and the Battle of the Red Rail game that evening during pregame, pre-kick-off activities, which begin at 6.30pm at Mustang Panther Stadium.
[01:13:51.000 --> 01:14:08.000]   This is great news as well, GCIC is proud to announce that we have 14 National Merit Summit finalists in the class of 2024, as well as 36 commended scholars and 39 GCIC students who have earned academic honors from the College Board National Recognition Program.
[01:14:08.000 --> 01:14:18.000]   This comes on the heels of the news that are record 46 GCIC students from the class of 2023 earn the College Board's advancement placement capstone diploma.
[01:14:18.000 --> 01:14:26.000]   We are excited to honor these students from the class of 2024 at an upcoming board meeting this fall.
[01:14:26.000 --> 01:14:37.000]   Alright, GCSD will host a hidden plane sight presentation from 6 to 8pm Tuesday, October 24th at the GCSD Professional Development and Education Center also known as the PDEC.
[01:14:37.000 --> 01:14:46.000]   This is a presentation done by the Stay-On-Track Coalition that will challenge parents to find signs of drug and alcohol use, which may be hiding in plane sight.
[01:14:46.000 --> 01:14:56.000]   The presentation is for parents only and will include an interactive display, parent presentation, and panel discussion.
[01:14:56.000 --> 01:15:16.000]   This event is open to all GCIC students and parents to connect with representatives from a variety of institutions.
[01:15:16.000 --> 01:15:27.000]   There will also be free applications for federal student aid, the FAFSA presentations, and they will take place at 710 and 745 in the lecture hall there at GHS.
[01:15:27.000 --> 01:15:31.000]   I also want to give a little shout out to PTA.
[01:15:31.000 --> 01:15:45.000]   I get to be the liaison to the GCSD Council of PTA's, and they hosted the President's and Principal's Breakfast last week, and it was a great time, and it is joined PTA time of year, so I just want to give a little plug for that.
[01:15:45.000 --> 01:15:52.000]   And even if you're not specifically affiliated with a campus, our Council of PTA's offers community memberships.
[01:15:52.000 --> 01:16:02.000]   If you go to their website, there is a link that says community membership, and there's a Google Form where you can choose which schools you want to support, or you can support all of them.
[01:16:02.000 --> 01:16:05.000]   And one of my liaison schools is also great on middle school.
[01:16:05.000 --> 01:16:11.000]   I wanted to give a little special shout out to them because they are a PTA school of excellence and are very proud of that.
[01:16:11.000 --> 01:16:26.000]   So, I love Ravelry Week. We've already mentioned that with the walk of honor, but I just want to wish everyone good luck this week, and I hope it is a fun week, and please remind all of your kids to have fun and to be wise.
[01:16:26.000 --> 01:16:36.000]   You know, there's a fine line between having fun and you're going to get in big trouble, so we want everybody to have fun.
[01:16:36.000 --> 01:16:41.000]   And that is coming from a teacher right there, okay?
[01:16:41.000 --> 01:16:44.000]   We love that. High school of teacher, yes, exactly.
[01:16:44.000 --> 01:16:58.000]   Okay, GCISD is continuing its stars of GCISD employee recognition program for the second year, and surprised its first winner of the school year, Danielle McKee at I University Prep earlier this month.
[01:16:58.000 --> 01:17:05.000]   Danielle, nomination shared how she, Danielle's nomination, hmm, I wonder who wrote this?
[01:17:05.000 --> 01:17:16.000]   Nicole. Danielle's nomination shared how she is an essential part of the workings at IU prep, and when it comes to the day-to-day functioning of the IU,
[01:17:16.000 --> 01:17:22.000]   prep, Danielle is the center of the wheel that holds everyone together. That is pretty awesome.
[01:17:22.000 --> 01:17:27.000]   Would you like to nominate a deserving employee for our next stars of GCISD recognition?
[01:17:27.000 --> 01:17:35.000]   They'll have to form today at www.GCISD.net/starsofGCISD.
[01:17:35.000 --> 01:17:41.000]   So please go in there and nominate somebody, because there's lots of people out there who deserve it.
[01:17:41.000 --> 01:17:49.000]   Also a big thank you to our sponsors WISEGuys, pizzeria, and EECU, who deliver special surprises to our winners each month.
[01:17:49.000 --> 01:17:52.000]   That is awesome. Who doesn't like pizza?
[01:17:52.000 --> 01:18:04.000]   And on another note, GCISD special Olympics kickoff party is going to be held Tuesday, October 10, 2023, from 6 to 8 pm at the Mac at Grapevine High School.
[01:18:04.000 --> 01:18:13.000]   So this is the opening ceremony for the athletes. There will be yard games, food trucks, ice cream, and more, so everybody please show up.
[01:18:13.000 --> 01:18:18.000]   Exactly. For our guys, they're looking forward to the event, so thank you very much.
[01:18:22.000 --> 01:18:30.000]   I'm really excited to hear about the special Olympics booster club. That is so exciting.
[01:18:30.000 --> 01:18:39.000]   There is a boot vouchers rally on the south steps of the Capitol on October 7th, from noon to 2 pm.
[01:18:39.000 --> 01:18:51.000]   It's a Saturday, so take a little drive-on down to Austin. It's ahead of the upcoming special sessions, and a great opportunity to make your voice heard that vouchers hurt both kids and students.
[01:18:51.000 --> 01:18:56.000]   And our teachers and our staff are all of our public schools.
[01:18:56.000 --> 01:19:02.000]   So, again, that's October 7th in Austin. Boot vouchers wear your boots.
[01:19:02.000 --> 01:19:07.000]   It's also so excited about this. Collegiate Academy's 10th anniversary.
[01:19:07.000 --> 01:19:16.000]   Dr. Snout's recently visited Collegiate Academy in his latest finding out with Dr. Shout's video series to visit with students and staff to discover how the schools grown over the years.
[01:19:16.000 --> 01:19:26.000]   Head over to the GCSD YouTube channel or other social media accounts to hear more about the schools' growth and success, and find out why students feel collegiate academy is the right choice for them.
[01:19:26.000 --> 01:19:43.000]   And Dr. Father Knits, and I were just talking about how what a special place collegiate academy is, and the opportunities that you get there, whether you're shooting for that associate's degree, or for a career-ready certification.
[01:19:43.000 --> 01:19:52.000]   And really, this school is a great option, no matter where you are in your academic career.
[01:19:52.000 --> 01:20:00.000]   And so, I really encourage, especially the 7th and 8th grade families to take a look at it, check it out, and see if it's the right for you.
[01:20:00.000 --> 01:20:07.000]   Well, we made that decision 10 years ago to bring in collegiate academy and partner with TCC. That was an excellent decision.
[01:20:07.000 --> 01:20:11.000]   So, check it out.
[01:20:11.000 --> 01:20:14.000]   Next on the agenda is the Uninsible Minute.
[01:20:14.000 --> 01:20:22.000]   This month, Captain Deering is here from the Great Mind Police Department to provide an update to our community on the SRO program.
[01:20:22.000 --> 01:20:23.000]   Captain Deering.
[01:20:23.000 --> 01:20:24.000]   Thank you.
[01:20:24.000 --> 01:20:28.000]   School board president Bron, and honor board school board.
[01:20:28.000 --> 01:20:31.000]   Thank you very much for the invitation to be here today, I really appreciate it.
[01:20:31.000 --> 01:20:36.000]   On behalf of Chief Mike Campbell, I wanted to say thank you.
[01:20:36.000 --> 01:20:46.000]   A whole hard thank you for all the efforts that you'll need to get the SRO program up, and I thank you to our Mayor Tate and our council for the work that y'all did together, get this going.
[01:20:46.000 --> 01:20:49.000]   It was an interesting summer, as you all know.
[01:20:49.000 --> 01:20:57.000]   We stood up our SRO program to from 3 SROs to 10, and adding a sergeant to it.
[01:20:57.000 --> 01:21:01.000]   And I can't express how wonderful things have gone in the first month of school.
[01:21:01.000 --> 01:21:11.000]   Now, we got in there and we tried to get settled and everything, but everything has gone beyond our expectations, and beyond anything that we get everything of.
[01:21:11.000 --> 01:21:17.000]   The feedback that we've been getting from each and every officer in the school has been, your schools have been welcoming.
[01:21:17.000 --> 01:21:21.000]   They have brought them in and made them part of their families.
[01:21:21.000 --> 01:21:28.000]   With the feedback we've been getting from parents has been exactly the same thing, they love the SROs in the school.
[01:21:28.000 --> 01:21:33.000]   So I can stand here in the very short of this whole conversation is, thank you for going really well.
[01:21:33.000 --> 01:21:38.000]   And we cannot think of a better way of starting a school year.
[01:21:38.000 --> 01:21:44.000]   You know, the officers, I did a little numbers thing before I came over here, and I wanted to express that.
[01:21:44.000 --> 01:21:51.000]   The average tenure of the officers in the Graybound Police Department over all the SROs is about 18 and a half years.
[01:21:51.000 --> 01:21:57.000]   So you're getting high quality, well-trained, and well-formed police officers in each one of the schools.
[01:21:57.000 --> 01:22:02.000]   You had some in the school before for a Graybound Middle School across tenvers in the Graybound High School.
[01:22:02.000 --> 01:22:07.000]   But the ones that I've gone into the elementary schools have completely embraced being a part of it.
[01:22:07.000 --> 01:22:14.000]   I went to one about a week ago and started walking around the school looking for them, yes, I was in uniform.
[01:22:14.000 --> 01:22:19.000]   And I finally found them in the gym, interacting with the kids and having a good time.
[01:22:19.000 --> 01:22:23.000]   Being part of the school, being there every single day.
[01:22:23.000 --> 01:22:29.000]   But before I step off, one thing I do want to say is, thank you to this man right over here, Alan Smith.
[01:22:29.000 --> 01:22:35.000]   Because a lot of the ease of which we've gone into the schools and the programs that we've set up.
[01:22:35.000 --> 01:22:39.000]   And the things that have already been started is because of the things that he started.
[01:22:39.000 --> 01:22:45.000]   He's been our liaison all the way through this. There's not been a day gone by that haven't said, "Hey Alan, can you?"
[01:22:45.000 --> 01:22:48.000]   And it's been done immediately without any problems.
[01:22:48.000 --> 01:22:56.000]   So, thank you to the Board, thank you to the staff, and thank you to everybody with the GCSD for such a wonderful transition we've had this year.
[01:22:56.000 --> 01:23:00.000]   Thank you, Captain Dearing. I'm going to say that was very refreshing and I appreciate it.
[01:23:00.000 --> 01:23:11.000]   I'm very excited to hear how it's going in elementary because when I've gone to schools, it looks like the officers are enjoying their time.
[01:23:11.000 --> 01:23:14.000]   Alan, you're so good at your job, so thank you very much.
[01:23:14.000 --> 01:23:19.000]   And thank you to the city of Great Mine for literally that they're helping to fund that.
[01:23:19.000 --> 01:23:26.000]   So, we're very appreciative of the funding as well because it's important and we appreciate you coming today.
[01:23:26.000 --> 01:23:28.000]   Thank you.
[01:23:28.000 --> 01:23:34.000]   We are now an open session. Trustee Bradley, do we have any speakers?
[01:23:34.000 --> 01:23:38.000]   Yes, we have 14 speakers tonight.
[01:23:38.000 --> 01:23:45.000]   How many minutes, coal remind me? Two minutes, two minutes per speaker. All right, next on the agenda is the public comment period of our board meeting.
[01:23:45.000 --> 01:23:55.000]   Individuals wishing to participate must complete the request to speak form online and submit it by 4pm on the day of the regular monthly meeting, or one and a half hours before the meeting begins.
[01:23:55.000 --> 01:24:05.000]   The Board of the allotted 30 minutes for public comment, but the time may be adjusted to the board president's discretion to allow for the orderly conduct of the meeting, as I just said, everyone will have two minutes this evening.
[01:24:05.000 --> 01:24:13.000]   We have 14 speakers. If groups wish to speak on the same topic, the Board may ask that a spokesperson be appointed to speak for the group.
[01:24:13.000 --> 01:24:17.000]   Please keep in mind that public comment is not the form for presenting grievances.
