
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:07:21.000 --> 00:07:24.000]   well, they will have an opportunity to win awards and scholarships.
[00:07:24.000 --> 00:07:30.000]   They will be competing against other first place champions from across the United States and participating countries.
[00:07:30.000 --> 00:07:33.000]   Congratulations to GCSD, Decca state winners.
[00:07:33.000 --> 00:07:46.000]   First, we have Sophia Brownell from Greatbound High School on our sales project.
[00:07:46.000 --> 00:07:56.000]   Next, we have Benjamin Ding from Colleville Heritage High School hotel and lodging management series.
[00:07:56.000 --> 00:08:02.000]   Next, we have Sarah Grimes from Greatbound High School school-based enterprise in retail.
[00:08:02.000 --> 00:08:10.000]   [applause]
[00:08:10.000 --> 00:08:19.000]   Next, we have Zeehan, whoang, I'm sorry, Zeehan Nicole Huong from Colleville Heritage High School restaurant, food services management series.
[00:08:19.000 --> 00:08:25.000]   [applause]
[00:08:25.000 --> 00:08:29.000]   Next, we have Anna Machado from Greatbound High School sales project.
[00:08:29.000 --> 00:08:36.000]   [applause]
[00:08:36.000 --> 00:08:41.000]   Next, we have Sophia Malicechuk from Greatbound High School business growth plan.
[00:08:41.000 --> 00:08:48.000]   [applause]
[00:08:48.000 --> 00:08:53.000]   And next is Kathleen Menilun from Greatbound High School business services marketing series.
[00:08:53.000 --> 00:08:59.000]   [applause]
[00:08:59.000 --> 00:09:04.000]   Next, we have Lane Nguyen from Greatbound High School school-based enterprise in retail.
[00:09:04.000 --> 00:09:09.000]   [applause]
[00:09:09.000 --> 00:09:15.000]   Last, we have Francis Walters from Greatbound High School food marketing series, who cannot be here this afternoon.
[00:09:15.000 --> 00:09:17.000]   Let's give her round of applause.
[00:09:17.000 --> 00:09:19.000]   [applause]
[00:09:19.000 --> 00:09:25.000]   These students are led by advisors Hunter Scrugg from Colleville Heritage High School care and Smith from Colleville Heritage High School.
[00:09:25.000 --> 00:09:29.000]   Robin D. Arman from Greatbound High School, Kayleigh Katecki from Greatbound High School,
[00:09:29.000 --> 00:09:35.000]   Carolyn Province, Greatbound High School, and Brandy Stewart from Greatbound High School who cannot be here this evening as well.
[00:09:35.000 --> 00:09:39.000]   [applause]
[00:09:39.000 --> 00:09:49.000]   [applause]
[00:09:49.000 --> 00:10:15.000]   [applause]
[00:10:15.000 --> 00:10:25.000]   [applause]
[00:10:25.000 --> 00:10:37.000]   All right, now if I could have Trustee Tammy Nakamura, if you will make your way down and present our next award.
[00:10:37.000 --> 00:10:41.000]   And next, we have our FFA Stock Show honors winners.
[00:10:41.000 --> 00:10:50.000]   The Stock Show competitions for future farmers of America are FFA students in GCISD's career and technical education program recently concluded in five-earn cell,
[00:10:50.000 --> 00:10:55.000]   reserve-grained champion, or grand champion honors considered to be the most notable recognitions.
[00:10:55.000 --> 00:11:01.000]   Texas is home to the nation's largest state FFA association with more than 155,000 members.
[00:11:01.000 --> 00:11:11.000]   Member study, horticulture, horticulture, aquaculture, food sciences, accounting, business, wildlife management, mechanics, and engineering, which lead to a broad range of career pathways.
[00:11:11.000 --> 00:11:17.000]   Congratulations to the following. First, we have Maddie Ames, Greatbound High School Reserve-Grained Champion,
[00:11:17.000 --> 00:11:21.000]   Market Swine at the Tarrant County Junior Life Stock Show.
[00:11:21.000 --> 00:11:27.000]   [applause]
[00:11:27.000 --> 00:11:31.000]   Next, we have Carter Johnson, Greatbound High School, sell at the Houston Stock Show.
[00:11:31.000 --> 00:11:37.000]   [applause]
[00:11:37.000 --> 00:11:43.000]   That's a great hat, Carter. Like it. That's strong tonight, man.
[00:11:43.000 --> 00:11:49.000]   Next, we have Priscilla Roberts, College of Heritage High School, sell and tenth place at the Fort Worth Stock Show.
[00:11:49.000 --> 00:11:59.000]   [applause]
[00:11:59.000 --> 00:12:05.000]   Next up is Alexis Whitley from Greatbound High School, Grand Champion, Market Steer at the Tarrant County Junior Life Stock Show.
[00:12:05.000 --> 00:12:13.000]   [applause]
[00:12:13.000 --> 00:12:19.000]   And now's Dakota Wright from Greatbound High School Reserve-Grained Champion, Market Heifer at the Tarrant County Junior Life Stock Show.
[00:12:19.000 --> 00:12:25.000]   [applause]
[00:12:25.000 --> 00:12:33.000]   Our FFA Advisors are Mary Bush, Tyler Durr, and Ashby Williams at Greatbound High School, and Adriana Ismaili at Kalubah Heritage High School.
[00:12:33.000 --> 00:12:35.000]   Let's give them a round of applause.
[00:12:35.000 --> 00:12:47.000]   [applause]
[00:12:47.000 --> 00:13:09.000]   [applause]
[00:13:09.000 --> 00:13:19.000]   Thank you to our FFA winners. Congratulations.
[00:13:19.000 --> 00:13:21.000]   [applause]
[00:13:21.000 --> 00:13:29.000]   And next up, if I could have Trustee Ajay Pantillo, please join us for our next recognition.
[00:13:29.000 --> 00:13:41.000]   And our next recognition is honoring our winners of the Lockheed Martin Code Quest competition, and these students are I University PrEP students.
[00:13:41.000 --> 00:13:56.000]   On February 23, the Algorithm Wizards, a three-student university PrEP team, yes Algorithm, competed in the Lockheed Martin Code Quest computer programming competition earning third place in the U.S. virtual competition advanced division.
[00:13:56.000 --> 00:14:10.000]   During the two and a half hour competition, teams of two or three students work together to solve problems by using Java, Python, C#, and/or C++ programming to complete 25 challenging problems created by Lockheed Martin engineers and computer programmers.
[00:14:10.000 --> 00:14:16.000]   Each problem cared a point value, which depended on problem difficulty, and the goal was to earn as many points as possible.
[00:14:16.000 --> 00:14:24.000]   Out of 103 teams in the virtual competition, Algorithm Wizards earned 375 points, only five points from second place.
[00:14:24.000 --> 00:14:28.000]   So congratulations to our Algorithm Wizards.
[00:14:28.000 --> 00:14:30.000]   First up, we have Evan Larson.
[00:14:30.000 --> 00:14:38.000]   [applause]
[00:14:38.000 --> 00:14:40.000]   Next we have Aiden Phillips.
[00:14:40.000 --> 00:14:51.000]   [applause]
[00:14:51.000 --> 00:14:54.000]   And the third member of the team is Grace Sung.
[00:14:54.000 --> 00:15:03.000]   [applause]
[00:15:03.000 --> 00:15:08.000]   And the team advisor of the Wizards is Mr. Daniel Winiston. Come on out Daniel.
[00:15:08.000 --> 00:15:29.000]   [applause]
[00:15:29.000 --> 00:15:39.000]   Ladies and gentlemen, your Algorithm Wizards.
[00:15:39.000 --> 00:15:44.000]   Our kids are amazing, and we're reminded by that every month when we start our meetings off for the recognition.
[00:15:44.000 --> 00:15:58.000]   We want to thank our students, thank our parents and our families for all that you invest, and we're just excited to have a small part in this recognition, but we're so proud of your children, and they make our district just look amazing.
[00:15:58.000 --> 00:16:04.000]   So thank you, and now I'll turn it back over to the Board President, Shannon Braun.
[00:16:04.000 --> 00:16:08.000]   Our next item on tonight's agenda is the Municipal Minute.
[00:16:08.000 --> 00:16:17.000]   Tonight, for a municipal minute, we will have Dwayne Strong, the Ulyss Parks and Recreation Director here to give some updates about Arbor Days.
[00:16:17.000 --> 00:16:41.000]   Good evening. My name is Dwayne Strong, I'm the Director for the Parks and Community Service for the City of Ulyss, and Mayor Martin sends her warm regards.
[00:16:41.000 --> 00:16:45.000]   She sent me her stead, so here we go.
[00:16:45.000 --> 00:16:53.000]   Arbor Days is a 27-year event for the City of Ulyss, and it has been a lot of things over the past 27 years.
[00:16:53.000 --> 00:17:12.000]   It's gone from a one day to a three day mega event, and then with back-to-back rain events two years ago, and in COVID, we're back down to a one day, and so this year it is on the end of April, the 27, it's going to be from 10 to 7.
[00:17:12.000 --> 00:17:19.000]   And the Arbor Days hits a lot of good boxes for Ulyss.
[00:17:19.000 --> 00:17:26.000]   It's a good community event, it helps with our conservation efforts, but we are a tree city USA.
[00:17:26.000 --> 00:17:41.000]   We've been 38 years with a fifth oldest in Texas, also a tree, the Growth Award, with the longest in Texas 33 years, and so as an event, a community event, and an information for our community, is this helps us kind of check those boxes.
[00:17:41.000 --> 00:17:46.000]   And as well as a great event for the, for the citizens of Ulyss.
[00:17:46.000 --> 00:17:53.000]   So if a picture is worth a thousand words, then a video is even better, so here's a quick video last year.
[00:17:53.000 --> 00:18:04.000]   Arbor Days is a great day, we're like the citizens of Ulyss can come out and come together, be together, have fun, play games,
[00:18:04.000 --> 00:18:09.000]   just kind of see each other, celebrate the city, celebrate trees, and just all the things we like to do.
[00:18:11.000 --> 00:18:21.000]   [Music]
[00:18:21.000 --> 00:18:26.000]   I look all the food, I'm just smelling everything, and I mean it's great.
[00:18:26.000 --> 00:18:31.000]   I'm a big tree enthusiast, and this is what I would do every day if I could.
[00:18:31.000 --> 00:18:35.000]   Leon Hogg started all of this, he'd be proud of us keeping this tradition going.
[00:18:35.000 --> 00:18:42.000]   The number one thing is to drive the community together, to show everybody how fabulous Ulyss is.
[00:18:42.000 --> 00:18:49.000]   [Music]
[00:18:49.000 --> 00:18:56.000]   One of the traditions for the city of Ulyss in Arbor Days is our park staff grows trees to hand out.
[00:18:56.000 --> 00:19:04.000]   Last year we gave out two thousand trees, those all start from Acreans, they grow them, and they up-size them, and so, if you're there,
[00:19:04.000 --> 00:19:10.000]   you'll get either a one-gallon or a three-gallon tree, and so last year we gave out about two thousand.
[00:19:10.000 --> 00:19:15.000]   If you can kind of go back over the couple of years we estimate we've got about a hundred thousand trees.
[00:19:15.000 --> 00:19:21.000]   Now I don't know if all those made it, but you know that's, I know we had a lot of time with our kids
[00:19:21.000 --> 00:19:28.000]   where we were able to plant trees, the ones that made it good, the ones that we didn't, it was a bonding experience, so it helped anyway.
[00:19:28.000 --> 00:19:33.000]   When you look at what happens at Arbor Days, we have a little bit of something for everybody.
[00:19:33.000 --> 00:19:38.000]   It's for the kids, but we have a lot of stuff for it, it does. We've got great music, good food.
[00:19:38.000 --> 00:19:46.000]   This year we've added a lumberjack show, which is long-growing, saw cutting, so those are some events that we'll have during the event.
[00:19:46.000 --> 00:19:53.000]   But also one thing we did add this year is at the end we're going to have a drone show, so we're excited to have that.
[00:19:53.000 --> 00:19:59.000]   So we'd like to invite everybody out, and I'm open for questions if you have any.
[00:19:59.000 --> 00:20:04.000]   Becky, is it at the same location that it usually is? Yes ma'am.
[00:20:04.000 --> 00:20:11.000]   Okay. Next year we're looking, we may be at Glade Parks, but we'll just see how that goes.
[00:20:11.000 --> 00:20:17.000]   That's great, thank you so much. Do y'all need acorns because I have a lot.
[00:20:17.000 --> 00:20:23.000]   Thank you, thank everybody has a lot. I'm all with a lot of little trees down this weekend.
[00:20:23.000 --> 00:20:30.000]   All right, thank you.
[00:20:30.000 --> 00:20:41.000]   Next up is our announcements. We'll start to my right. Becky, we'll start with you and then go around the horn.
[00:20:41.000 --> 00:20:45.000]   So, thank everybody knows what these are.
[00:20:45.000 --> 00:20:55.000]   GCIC, in partnership with the Pura Museum, it's going to be really difficult if you have somehow not missed all the hype over the eclipse.
[00:20:55.000 --> 00:21:04.000]   The school district is equipping all the students and staff with a pair of ISO certified safety glasses for, say, viewing of the eclipse on April 8th.
[00:21:04.000 --> 00:21:13.000]   Additionally, leading up to the eclipse teachers have planned related science lessons and activities to make this a positive educational experience for all of our students.
[00:21:13.000 --> 00:21:24.000]   Based on parent choice, all students will have the ability to view this historic event outside with safety glasses or through a live feed inside the building.
[00:21:24.000 --> 00:21:30.000]   Also, I want to give a shout out to Bear Creek Elementary in Ullis. Got a badie left.
[00:21:30.000 --> 00:21:42.000]   I did a small tour over there and really appreciate the warm welcome. It was fun to go through with Principal Coward handing out the Golden Paw Awards.
[00:21:42.000 --> 00:21:47.000]   We didn't take a lot of pictures because we didn't really want to interrupt and learning that was going on.
[00:21:47.000 --> 00:21:58.000]   It was also nice to see a former GCSD student son of a former teacher in the classroom there.
[00:21:58.000 --> 00:22:12.000]   So, just a wonderful experience all the way around in Ullis, but again, I've got your glasses on April 8th.
[00:22:12.000 --> 00:22:24.000]   Okay, next up is Collegiate Academy and Greatbound High School's theater programs performed at their respective one-eye play district competitions, both advancing to the bi-district ground.
[00:22:24.000 --> 00:22:31.000]   The Academy performed front and was awarded the Advancing Play status in the UIL-3A District 17 competition.
[00:22:31.000 --> 00:22:40.000]   GHS performed Look Homeward Angel and was also awarded an Advancing Play status in the UIL-5A District 7 competition.
[00:22:40.000 --> 00:22:48.000]   Both programs performed in the bi-district ground that was held this past weekend where Collegiate Academy has now advanced to the area around.
[00:22:48.000 --> 00:22:58.000]   Congratulations to both theater programs on two successful plays and good luck to Collegiate Academy as they embark on another performance in the area around.
[00:22:58.000 --> 00:23:02.000]   Does anybody have the Special Olympics thing?
[00:23:02.000 --> 00:23:09.000]   Okay, April 13th, I wanted to remind everybody the Special Olympics is having a bauchy ball tournament.
[00:23:09.000 --> 00:23:17.000]   I think they need about three or four more teams, so if you're not signed up and you want to get a group of your buddies to come out out,
[00:23:17.000 --> 00:23:22.000]   to be in the bauchy ball tournament, they would love that.
[00:23:22.000 --> 00:23:31.000]   So go to the website and you can see any information you need or reach out to me and I'll help you get signed up.
[00:23:31.000 --> 00:23:33.000]   I want to say welcome back from Spring Break.
[00:23:33.000 --> 00:23:39.000]   This is the first time we've convened since that, but as you can tell, we don't really take breaks around here.
[00:23:39.000 --> 00:23:50.000]   Everybody's continued to be busy. I have a shout-out for our awesome GCISD Communications Department. They are amazing and knock it out of the park all of the time.
[00:23:50.000 --> 00:23:59.000]   Recently, they were recognized with 14-star awards presented by the Texas School Public Relations Association for Outstanding Education Communications and Projects.
[00:23:59.000 --> 00:24:07.000]   The awards were presented February 28th at the Organization of Annual Conference and were selected from work produced throughout the 22-23 school year.
[00:24:07.000 --> 00:24:16.000]   In addition to one entry being named a Crystal Finalist, GCISD Communications came away with 10 Gold Star Awards and three Silver Star Awards.
[00:24:16.000 --> 00:24:23.000]   Every member of the team was recognized with at least one Gold Award, which qualified them for best of category and their respective categories.
[00:24:23.000 --> 00:24:28.000]   So a big thank you to Nicole and her team for all that you guys do.
[00:24:28.000 --> 00:24:30.000]   Alright, thank you.
[00:24:30.000 --> 00:24:37.000]   Students recently competed in the affiliate-level Mid-Cities Destination Imagination Tournament hosted by Halta Middle School.
[00:24:37.000 --> 00:24:42.000]   Each team worked on a long-term challenge, presented their solutions, and participated in an instant challenge.
[00:24:42.000 --> 00:24:49.000]   Out of 2,200 teams in the state of Texas, four teams from GCISD will continue in the Lone Star Final State Tournament in April.
[00:24:49.000 --> 00:24:54.000]   The teams include students from Glen Hope Elementary School, Cross-Tembers Middle School, Greatbound High School,
[00:24:54.000 --> 00:25:01.000]   and Collegiate Academy. Congratulations to the teams and good luck at state.
[00:25:01.000 --> 00:25:06.000]   I have two announcements. My first one is last week the CTE department.
[00:25:06.000 --> 00:25:11.000]   In partnership with local employers like the Greatbound Parks and Rec, the Greatbound Fire Department,
[00:25:11.000 --> 00:25:15.000]   and the Greatbound Police Department provided students with many job fair.
[00:25:15.000 --> 00:25:20.000]   High school students were able to talk with potential employers and work on their interviewing skills.
[00:25:20.000 --> 00:25:27.000]   It was a great opportunity for students to gain real-life job fair experience and get connected with a potential summer job.
[00:25:27.000 --> 00:25:36.000]   And then we have a sports update at the U.I.L. Phi Bay regular soccer season has come to a close and three GCISD soccer teams are headed to postseason.
[00:25:36.000 --> 00:25:45.000]   Congratulations to College of Heritage High School varsity girls team and the Greatbound High School varsity boys and girls team for advancing to the bi-district round of playoffs that begin tomorrow.
[00:25:45.000 --> 00:25:51.000]   Heritage girls team remain undefeated, the season and finished District 7 Phi Bay champions.
[00:25:51.000 --> 00:26:04.000]   Their coach is Monty Pace here in just 200th career win on March 19th, 2024, and the team's final game of the regular season.
[00:26:04.000 --> 00:26:11.000]   We are excited to announce that after a successful inaugural walk-a-mile event in 2023, we are bringing it back for a second year.
[00:26:11.000 --> 00:26:16.000]   Marker calendars for 6 p.m. Tuesday, May 7th at Mustang Panther Stadium.
[00:26:16.000 --> 00:26:21.000]   Once again, this will be an evening where GCISD comes together to walk the track, meet new people, and spend time with friends.
[00:26:21.000 --> 00:26:27.000]   We hope to see you at walk-a-mile 2024.
[00:26:27.000 --> 00:26:39.000]   As a reward for being named a national winner in the Medal of Distinction Music Competition, honors band students at Colleville Middle School participated in a music clinic with Colonel Jason Fedding,
[00:26:39.000 --> 00:26:45.000]   former conductor of the United States Marine Band, and former music advisor to the President of the United States.
[00:26:45.000 --> 00:26:48.000]   Colonel Fedding is now the director of bands at the University of Michigan.
[00:26:48.000 --> 00:26:55.000]   The music clinic took place Friday, March 22nd, and was also featured on Fox Four that same day.
[00:26:55.000 --> 00:27:00.000]   Couple other things are fabulous fillies and bells are national champs.
[00:27:00.000 --> 00:27:07.000]   They competed at MAs over the weekend, and just -- can't say what I want to say --
[00:27:07.000 --> 00:27:11.000]   so they just really dominated and did very, very well.
[00:27:11.000 --> 00:27:14.000]   Never gets tired of winning here in GCISD.
[00:27:14.000 --> 00:27:21.000]   Captain as well came away at National Champion in her 7 to 18 division solo.
[00:27:21.000 --> 00:27:24.000]   Coach, I'll let you take Colleville here, you sure?
[00:27:24.000 --> 00:27:25.000]   All right.
[00:27:25.000 --> 00:27:34.000]   Colleville Heritage, the premier Panteras and Panteras also competed in the crowd pleasers, and they won --
[00:27:34.000 --> 00:27:41.000]   the Panteras came in first overall, and the Panterats came in first in their division.
[00:27:41.000 --> 00:27:51.000]   So dancers were just dominating over the weekend, so congratulations to both Colleville Heritage and Gray by in high school.
[00:27:51.000 --> 00:27:55.000]   I like that AJ has a daughter that's a dancer, so I let her do them and do all that.
[00:27:55.000 --> 00:27:59.000]   These are my friends, Emily and Kate Parker, they're seniors at Colleville Heritage,
[00:27:59.000 --> 00:28:05.000]   and they recently competed at Region 2 Family Career and Community Leadership at America Conference.
[00:28:05.000 --> 00:28:10.000]   The two students competed in the focus of children category, earning fifth place,
[00:28:10.000 --> 00:28:15.000]   which qualifies them for the state competition, scheduled on April the 12th of the 14th and Dallas.
[00:28:15.000 --> 00:28:22.000]   Congratulations to Emily and Kate, and their seller performance in good luck at state competition.
[00:28:22.000 --> 00:28:30.000]   And then you might have heard the sad news of the passing of Dr. Emory Alvin or E.A. Sigler, Jr., former superintendent of GCSD,
[00:28:30.000 --> 00:28:32.000]   who passed away on March 13th.
[00:28:32.000 --> 00:28:38.000]   Dr. Sigler served as GCSD Superintendent from 1985 to 1992 during his tenure, GCSD,
[00:28:38.000 --> 00:28:44.000]   salted tremendous growth, including the opening of Bear Creek Elementary, Heritage Elementary, Great Pond Junior High School,
[00:28:44.000 --> 00:28:47.000]   later renamed Cross-Tembers Middle School, and Heritage Middle.
[00:28:47.000 --> 00:28:53.000]   The GCSD administration building is named the E. Dr. E.A. Sigler Junior Education Center to honor his legacy.
[00:28:53.000 --> 00:28:58.000]   There's leadership in dedication, Dr. Sigler paved the way for the decades of excellence.
[00:28:58.000 --> 00:29:00.000]   GCSD is experienced since his tenure.
[00:29:00.000 --> 00:29:05.000]   GCSD is grateful to Dr. Sigler and his family for the countless years of service in public education,
[00:29:05.000 --> 00:29:08.000]   as his legacy still resonates throughout.
[00:29:08.000 --> 00:29:13.000]   Please keep his family and your thoughts and prayers.
[00:29:13.000 --> 00:29:19.000]   Thank you for the announcements. At this time, we have public comment. Trustee Bradley, do we have any speakers?
[00:29:19.000 --> 00:29:21.000]   Yes, we have 13 speakers.
[00:29:21.000 --> 00:29:24.000]   Next on the agenda is a public comment period of our board meeting.
[00:29:24.000 --> 00:29:30.000]   Individuals wishing to participate must complete the request to speak form online and submit it by 4 p.m.
[00:29:30.000 --> 00:29:34.000]   on the day of the regular monthly meeting or one and a half hours before the meeting begins.
[00:29:34.000 --> 00:29:41.000]   The board has allotted 30 minutes for public comment, but the time may be adjusted at the Board President's discretion to allow for the orderly conduct of the meeting.
[00:29:41.000 --> 00:29:45.000]   Tonight, we've got 13 speakers each speaker will have two minutes.
[00:29:45.000 --> 00:29:51.000]   If groups wish to speak on the same topic, the board may ask that a spokesperson be appointed to speak for the group.
[00:29:51.000 --> 00:29:55.000]   Please keep in mind that public comment is not the forum for presenting grievances.
[00:29:55.000 --> 00:30:05.000]   If you have specific allegations pertaining to a GCSD employee or other GCSD matter, please use the applicable grievance process found in board policies, D-G-B-A, F-N-G, or G-F.
[00:30:05.000 --> 00:30:08.000]   Please remember to direct your comments to the Board as a whole.
[00:30:08.000 --> 00:30:12.000]   Board members may not answer your questions or address your concerns during public comment.
[00:30:12.000 --> 00:30:16.000]   We will call persons to speak in the order we receive their forms.
[00:30:16.000 --> 00:30:18.000]   Our first speaker is Michael Quinn.
[00:30:18.000 --> 00:30:27.000]   Please step to the microphone and state whether you're a resident of GCSD.
[00:30:27.000 --> 00:30:28.000]   Are we turned on?
[00:30:28.000 --> 00:30:29.000]   Yeah, we are.
[00:30:29.000 --> 00:30:31.000]   All right, I'm never first.
[00:30:31.000 --> 00:30:37.000]   At the last board meeting, while Dr. Schnatz's contract was discussed, some dialogue happened between board members.
[00:30:37.000 --> 00:30:40.000]   That I found very concerning.
[00:30:40.000 --> 00:30:46.000]   At one point, the board president said to a trustee, "You have an amazing way of turning everything into a negative."
[00:30:46.000 --> 00:30:49.000]   And saying, "This is actually very insulting."
[00:30:49.000 --> 00:30:56.000]   And yet another trustee accused that same trustee of posturing for people and doing what you always do.
[00:30:56.000 --> 00:31:01.000]   And any context, and you guys could have been talking about footballs for all I care.
[00:31:01.000 --> 00:31:06.000]   The tone and attitude was straight up bullying behavior, and bullying is never okay.
[00:31:06.000 --> 00:31:09.000]   I think we pretty much can all agree on that.
[00:31:09.000 --> 00:31:12.000]   I emailed the board about it because it really bothered me.
[00:31:12.000 --> 00:31:13.000]   And I got a response.
[00:31:13.000 --> 00:31:16.000]   Probably would have been better if I hadn't, but I did get a response.
[00:31:16.000 --> 00:31:21.000]   And it was the kind of response that you write therapeutically because you're really angry.
[00:31:21.000 --> 00:31:24.000]   And then you don't send it because it's not productive.
[00:31:24.000 --> 00:31:26.000]   But no, this one was sent.
[00:31:26.000 --> 00:31:30.000]   And among comments made about one trustee being a panderer to people.
[00:31:30.000 --> 00:31:39.000]   So again, we get that can art again. This trustee also saw fit to say that a lot of folks in this community are interested in playing politics.
[00:31:39.000 --> 00:31:42.000]   Playing politics, he says.
[00:31:42.000 --> 00:31:44.000]   Whoops. That's pretty crazy.
[00:31:44.000 --> 00:31:49.000]   Imagine the level of arrogance it takes for an elected official that dismissed parents' concerns as playing politics,
[00:31:49.000 --> 00:31:53.000]   or to refer to a subset of the community as one, trust these people.
[00:31:53.000 --> 00:31:55.000]   It's certainly revealing.
[00:31:55.000 --> 00:31:59.000]   Instead of working in service of the community, they, and they know who they are, choose to serve only part of it.
[00:31:59.000 --> 00:32:02.000]   And on their terms.
[00:32:02.000 --> 00:32:08.000]   There are a minority of people who unquestioningly unwaveringly support this board and everything it does.
[00:32:08.000 --> 00:32:11.000]   Kind of like supporters of our former president.
[00:32:11.000 --> 00:32:14.000]   Then there's literally everybody else.
[00:32:14.000 --> 00:32:18.000]   There is no secret cabal conspiring against you to just play politics and be annoying.
[00:32:18.000 --> 00:32:20.000]   Don't flatter yourself.
[00:32:20.000 --> 00:32:22.000]   This isn't a high school glee club.
[00:32:22.000 --> 00:32:26.000]   Please act like respectful adults and watch your tone, especially with constituents.
[00:32:26.000 --> 00:32:31.000]   Remember, you work for us. We don't work for you.
[00:32:31.000 --> 00:32:34.000]   Thank you. Our next speaker is Jay Finigan.
[00:32:34.000 --> 00:32:38.000]   Please step to the microphone and stay with your resident of GCISD.
[00:32:38.000 --> 00:32:40.000]   Jay Finigan.
[00:32:40.000 --> 00:32:41.000]   Okay. Moving on.
[00:32:41.000 --> 00:32:43.000]   Our third speaker is Rachel Wall.
[00:32:43.000 --> 00:32:47.000]   Please step to the microphone and stay with your resident of GCISD.
[00:32:56.000 --> 00:33:10.000]   And Rachel Wall and I am a resident of GCISD.
[00:33:10.000 --> 00:33:18.000]   The district's library of material acquisition policy resulted in the district banning a newer version of I know an old lady last week.
[00:33:18.000 --> 00:33:24.000]   Last week GCISD highlighted on social media the book donation of 30 copies of I know an old lady,
[00:33:24.000 --> 00:33:36.000]   to Timberline elementary second grade classrooms. Unfortunately, after it was pointed out that the district seemed to be selectively allowing donations from some and disallowing it from others.
