
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:09:56.000 --> 00:10:05.000]   As we move forward with the rest of school year, I'd like to encourage our entire community of parents, teachers, administrators, and trustees to model the ideas that we teach our children daily.
[00:10:05.000 --> 00:10:08.000]   Lead by example with a sharp mind and a kind heart.
[00:10:08.000 --> 00:10:12.000]   Get connected with your school communities. There's no place like GCIC.
[00:10:12.000 --> 00:10:18.000]   [applause]
[00:10:18.000 --> 00:10:21.000]   Thank you very much, Joey. We appreciate that.
[00:10:21.000 --> 00:10:29.000]   We have amazing PTA's, and we're very proud to partner together. You make us stronger, so thank you very much.
[00:10:29.000 --> 00:10:34.000]   I'm going to start with trustees. We're going to start with our announcements, and Trustee Sager will start with you.
[00:10:34.000 --> 00:10:41.000]   Okay, both valuable here to Jan Greatline High School Volleyball teams are headed to the playoffs after a great regular season.
[00:10:41.000 --> 00:10:53.000]   CHHS will play Alito at 7 o'clock on Thursday, October 30th, at the Arlington ISD Arena, and GHS faces A's same time and date at Keller Central High School.
[00:10:53.000 --> 00:10:59.000]   Get out and support our teams as they begin their postseason runs.
[00:10:59.000 --> 00:11:08.000]   Davila Menoree School has achieved super-stretched school status from iReady for demonstrating extraordinary student growth in reading and mathematics.
[00:11:08.000 --> 00:11:19.000]   At a DFW iReady summit earlier this month, Principal Heather Landrum shared the strategies and success stories behind the students growth.
[00:11:19.000 --> 00:11:35.000]   The Greatline High School Mustang Band once again impressed at another GHS alumni post Malone-related event. On Saturday's October 24th, they gave an unforgettable performance at the American Cancer Society's 52nd Annual Cattle Bearons Ball at South Fork Ranch.
[00:11:35.000 --> 00:11:42.000]   This is only a few months after they were invited to be part of a pre-concert performance outside of AT&T Stadium in May.
[00:11:42.000 --> 00:11:50.000]   I also want to add that those students that got to go do this also got volunteer hours for doing that fun thing.
[00:11:50.000 --> 00:11:56.000]   So they got ambassador hours and got to go to a really cool event.
[00:11:56.000 --> 00:11:59.000]   It's called the two for...
[00:11:59.000 --> 00:12:03.000]   Alright, Glenhill Elementary School is Chess Champions.
[00:12:03.000 --> 00:12:08.000]   At the Taren County Chess Club's Tournament hosted on Saturday, October 18th, fourth grader,
[00:12:08.000 --> 00:12:16.000]   Namish Gupta won the first place individual trophy in the rated U500 event, which is for the beginners registered with the United States Chess Federation.
[00:12:16.000 --> 00:12:25.000]   And the non-registered K-3 event, third graders Archie Lowe and Ari Aldercosa, sorry.
[00:12:25.000 --> 00:12:34.000]   Ari Aldercosa Ali, known as Team Glenhill, won first place individually Archie won the first place in Ari finished in third.
[00:12:34.000 --> 00:12:39.000]   Alright, GCISD was once again a number two in the best districts in the DFW area.
[00:12:39.000 --> 00:12:43.000]   Number four in Texas and they recently released 20/26 in each ranking.
[00:12:43.000 --> 00:12:48.000]   The district, which is number one, out of 95 in best places to teach in the DFW area,
[00:12:48.000 --> 00:12:52.000]   also achieve higher standings in teaching categories compared to last year.
[00:12:52.000 --> 00:12:57.000]   The district is now number 11 in best places to teach in Texas, moving up from last year's number 14 spot,
[00:12:57.000 --> 00:13:01.000]   and number 11 in districts with best teachers in Texas previous day at number 19.
[00:13:01.000 --> 00:13:10.000]   And iIniversity Prep also continues to be number one in Texas and number two in America in the best public online high school rankings.
[00:13:10.000 --> 00:13:20.000]   That's hard to follow, but on Tuesday, October 14th, Colleville Heritage High School and Greattown High School competed in the UIL region 31 marching band contest,
[00:13:20.000 --> 00:13:24.000]   where both fans earn the top rating of superior from all judges.
[00:13:24.000 --> 00:13:30.000]   They now advance to the area competition, which will be held on Saturday, November 1st, at the Birdville ISC Fine Arts,
[00:13:30.000 --> 00:13:33.000]   Athletics Complex, and North Richland Hills.
[00:13:33.000 --> 00:13:38.000]   We hope to see our community there cheering them on, and then I hope this isn't bad luck,
[00:13:38.000 --> 00:13:44.000]   but I'm going to say that I hope shortly after that we're heading down 35 and seeing one or both of them at the state contest.
[00:13:44.000 --> 00:13:48.000]   Got high hopes for our bands this year.
[00:13:48.000 --> 00:13:57.000]   On October 20th, Greattown High School and Colleville Heritage High School boys and girls cross-country teams competed at the UIL 5A region 1 meet.
[00:13:57.000 --> 00:14:01.000]   All four teams advance to the state level, so they will be headed down 35.
[00:14:01.000 --> 00:14:08.000]   GHS boys team with a regional championship, making it to their 10th regional title and program history.
[00:14:08.000 --> 00:14:15.000]   GHS girls came in second, CHHS boys third, and CHHS girls team came in fourth.
[00:14:15.000 --> 00:14:20.000]   CHHS girls cross-country is now qualified for seven straight, state championship meets.
[00:14:20.000 --> 00:14:26.000]   The UIL cross-country state meet will be held this Friday, October 31st at Old Settlers Park and Round Rock.
[00:14:26.000 --> 00:14:29.000]   Good luck to all of our runners.
[00:14:29.000 --> 00:14:30.000]   Evening, everyone.
[00:14:30.000 --> 00:14:38.000]   Our eighth graders visited the GCISD Technology Education and Career Center last week to get a first-hand look at our career and technical education programs.
[00:14:38.000 --> 00:14:45.000]   During their tour, students had a chance to see 14 interactive stations of CTE instruction and hands-on learning in action.
[00:14:45.000 --> 00:14:55.000]   This was a great opportunity to help students be more informed about their choices before they meet with their counselors to develop their four-year academic plans.
[00:14:55.000 --> 00:14:59.000]   Thank you, trustees. This is now the portion of our meeting.
[00:14:59.000 --> 00:15:03.000]   Were we here public comment? Trustee Spradley, do we have any speakers?
[00:15:03.000 --> 00:15:06.000]   Yes, we have 27 speakers this evening.
[00:15:06.000 --> 00:15:09.000]   Next on the agenda is public comment period of our board meeting.
[00:15:09.000 --> 00:15:12.000]   Individual switching to participate must complete the request.
[00:15:12.000 --> 00:15:15.000]   Are we good?
[00:15:15.000 --> 00:15:24.000]   Okay, request to speak form online available by noon, the Friday before the meeting, and submit it by noon on the day of the meeting.
[00:15:24.000 --> 00:15:32.000]   The board has a lot of 30 minutes for public comment period, but the time may be adjusted at the Board President's discretion to allow for the orderly conduct of the meeting.
[00:15:32.000 --> 00:15:38.000]   This evening we received 27 requests to speak, so each speaker will have one minute.
[00:15:38.000 --> 00:15:44.000]   If groups were to speak on the same topic, the board may ask that a spokesperson be appointed to speak for the group.
[00:15:44.000 --> 00:15:48.000]   Please keep in mind that public comment is not the form for presenting grievances.
[00:15:48.000 --> 00:15:59.000]   If you have a specific allegation pertaining to a GCISD employer or other GCISD matter, please use the applicable grievance process found in board policies, DGBA, FNG or GF.
[00:15:59.000 --> 00:16:02.000]   Please remember to direct your comments to the Board as a whole.
[00:16:02.000 --> 00:16:06.000]   Board members may not answer your questions or address your concerns during public comment.
[00:16:06.000 --> 00:16:10.000]   We will call persons to speak in order we receive their forms.
[00:16:10.000 --> 00:16:26.000]   This evening's first speaker is Adrian Higginbotham, please step to the microphone and state whether you're a resident of GCISD.
[00:16:26.000 --> 00:16:28.000]   Okay, it's not going to be here.
[00:16:28.000 --> 00:16:29.000]   That's fine, moving on.
[00:16:29.000 --> 00:16:37.000]   Second speaker is Janina Roberts, please step to the microphone and state whether you're a resident of GCISD.
[00:16:37.000 --> 00:16:46.000]   Good evening. I'm Janina Roberts and I am a resident of GCISD.
[00:16:46.000 --> 00:16:53.000]   I have grown kids but I also have a fifth grader at a spire and a fourth grader in Glen Hope and Traditional.
[00:16:53.000 --> 00:16:58.000]   And I really just want to take this minute to thank our board and to thank the members of the committee.
[00:16:58.000 --> 00:17:03.000]   For the time I've spent setting this issue, seeking solutions of listening to our community.
[00:17:03.000 --> 00:17:11.000]   I want you guys to know that I truly believe that each member wants what's best for our current students and the future of GCISD.
[00:17:11.000 --> 00:17:25.000]   I know that there's a lot of discussion about who's on the committee but I'm thankful that we have people looking out for the entire district and not just our own students because of the parent, we mostly just focus on our own students, changes hard but it's also inevitable.
[00:17:25.000 --> 00:17:35.000]   And I just want to remind us that 20 years ago parents were feeling the same thing we're feeling today. But yet we all are here now and chose to put our kids in this district because of the hard decisions that were made then.
[00:17:35.000 --> 00:17:38.000]   And I know that it's going to be the same outcome then.
[00:17:38.000 --> 00:17:46.000]   And I hope that the next time that the news is here and we're in the media that it's really for the way that we came together and for the passion that we poured into our campuses.
[00:17:46.000 --> 00:17:52.000]   Thank you. Our next speaker is Christina Hayes, please step to the microphone and state whether you're a resident of GCISD.
[00:17:55.000 --> 00:18:07.000]   I'm not a resident. My name is Christina Hayes and this is my 17th year teaching in GCISD, my 15th at Glen Hope and my 9th is a fifth grade aspire teacher.
[00:18:07.000 --> 00:18:17.000]   I understand the district's desire to move aspire to support growth and financial goals but if aspire becomes a standalone campus or if students don't have same age non aspire peers the program will shrink.
[00:18:17.000 --> 00:18:21.000]   Our students need to learn and grow alongside all types of learners to be prepared for the real world.
[00:18:21.000 --> 00:18:30.000]   One proposed scenario places aspire with K-5 peers but the campus would then be at 100% capacity. Why go to the trouble of moving the program if it cannot grow.
[00:18:30.000 --> 00:18:40.000]   Glen Hope has spent more than a decade building one United school family. Families may leave if siblings can attend the same school and aspire teachers rely on Glen Hope's supportive staff, counselors, and administrators.
[00:18:40.000 --> 00:18:50.000]   If aspire moves I honestly don't know if I'll move with the program. I respectfully ask that you keep aspire at Glen Hope where it continues to thrive and strengthen GCISD.
[00:18:51.000 --> 00:19:03.000]   Thank you. Thank you. Our next speaker is Kristin Peters. Please step to the microphone and state whether you're a resident of GCISD.
[00:19:03.000 --> 00:19:07.000]   Okay. Yes, I am a resident.
[00:19:07.000 --> 00:19:16.000]   Like many others since August I've been doing my research. I am saddened by what I have learned about the past four years of decisions and behaviors of this board.
[00:19:16.000 --> 00:19:24.000]   What I see is a systematic dismantling of what made our district a destination. Differentiating programs appear to have been cut without due process or underfunded.
[00:19:24.000 --> 00:19:29.000]   I've learned that our teachers are overworked. Many good ones have been run off. I've learned that pay raises will not help.
[00:19:29.000 --> 00:19:38.000]   What our teachers really need is more teachers to share the load and the time to do their jobs. I learned that these school closures are just the most visible damage this board has caused to date.
[00:19:38.000 --> 00:19:47.000]   The proposal to close three feels like a panicked Hail Mary. There have been many opportunities to choose better to plant seeds that will grow instead of scorching the earth.
[00:19:47.000 --> 00:19:54.000]   Closing the schools will save some money but I firmly believe that it will not meaningfully help. Thank you.
[00:19:54.000 --> 00:20:04.000]   Thank you. Our next speaker is Jacqueline Weymoster. Please step to the microphone and state whether you're a resident of GCISD.
[00:20:04.000 --> 00:20:21.000]   Hello. I'm Jacqueline Weymoster. I've lived in grapevine for 45 years and as a matter of fact taught for 25 years worked as a teacher middle school instructional coach and also the math coordinator for the district.
[00:20:21.000 --> 00:20:36.000]   My daughters went through these schools dove grapevine middle and grapevine high school. One daughter taught it dove as well and my granddaughter just graduated from a university prep.
[00:20:36.000 --> 00:20:50.000]   Obviously I'm very interested in the future of GCISD. I have some points I'd like to make. I urge you to find ways to solve our budget shortfall without closing and consolidating elementary schools.
[00:20:50.000 --> 00:21:16.000]   Consider selling the PDEC first to buy time to find additional solutions. I urge you to adjust the current EMP committee to create an equitable balance across campuses. Continue then to seek ways to find our campuses. Thank you. Our next speaker is Carrie Webb. Please step to the microphone and state whether you're a resident of GCISD.
[00:21:20.000 --> 00:21:30.000]   Hi. My name is Carrie Webb and yes I am a resident of grapevine.
[00:21:30.000 --> 00:21:42.000]   I'm here tonight because I am concerned about the recommended school closures. In the past this board has demonstrated creativity and commitment to supporting our public schools such as creating the aspire academy and a STEM focus campus.
[00:21:42.000 --> 00:21:54.000]   Those efforts worked. Enrollment increased at both Glen Hope and Canon elementary. So why isn't that same approach being considered now? Why aren't we focusing on how to grow enrollment at our schools?
[00:21:54.000 --> 00:22:00.000]   We've already made every possible cut and there's nothing left to trim. Now is the time to think creatively once again.
[00:22:00.000 --> 00:22:09.000]   GCISD should attract families not drive them away. Closing schools will result in overcrowded classrooms and fewer special programs pushing families to other districts.
[00:22:09.000 --> 00:22:16.000]   And we urge the board to pause school closure plans and stand behind our public schools once again. Thank you.
[00:22:16.000 --> 00:22:27.000]   Thank you. Our next speaker is Valerie Coonert. Please step to the microphone and state whether you're a resident of GCISD.
[00:22:27.000 --> 00:22:42.000]   I'm a resident. On the GCISD website it states the EMPC committee includes a cross section of the community with connections to the district. What about student voice?
[00:22:42.000 --> 00:22:54.000]   Students are on campuses every day with firsthand experiences in the classrooms along with transportation, be it walking, riding bikes and car or bus. Not parents, not community members, not even employees.
[00:22:54.000 --> 00:23:04.000]   It's their education livelihood being decided here. Or do you GCISD trustees, you who appointed the EMPC committee members not believe students should have a voice.
[00:23:04.000 --> 00:23:19.000]   As a member of LEED 2021 committee, I can attest that student participation representatives from third through twelfth grade was a vital part of the conversation. Student presentations and discussions helped shape the committee's collaboration. It's time to pause.
[00:23:19.000 --> 00:23:28.000]   Time for proactive and productive collaboration with an inclusive community cross section whose decisions will impact.
[00:23:28.000 --> 00:23:37.000]   Thank you. Our next speaker is Julie McCarty. Please step to the microphone and state whether you're a resident of GCISD.
[00:23:37.000 --> 00:24:06.000]   Yes, I'm a, I'm a, I'm a, I'm a, I want to talk about how the grapevine city of grapevine had, um, council broke the law by violating the Texas open meeting.
[00:24:06.000 --> 00:24:14.000]   Is it a, it is a crime to secretly drop and joint and sign a joint letter out of public views, which is exactly what they did.
[00:24:14.000 --> 00:24:26.000]   They are wanting to do another voter to do through copper pennies and this is ridiculous because it would only go to the school only 38% of the money would go to the school.
[00:24:26.000 --> 00:24:34.000]   This suggestion is financially, financially irresponsible and it tells me that they have no clue about school districts and finances.
[00:24:34.000 --> 00:24:42.000]   The rest of their letters just as bad. Every detail they have about our school district finances is wrong. Every single one.
[00:24:42.000 --> 00:24:53.000]   Um, I strongly urge you guys to listen to your own CFO and CEO who are clearly well versed in this district and indoor any financial interpretations from that letter.
[00:24:53.000 --> 00:24:56.000]   And Shannon, I'm really sorry that you are.
[00:24:56.000 --> 00:25:06.000]   Thank you. Thank you. Our next speaker is Mark Tamil, please step to the microphone and stay with your resident of GCISD.
[00:25:06.000 --> 00:25:24.000]   Hi, excuse me, good evening, Mark Tamil, I am a resident of GCISD. Um, proud grapevine dad, my daughter went to civil lake elementary for 50 years, GCISD has been the heartbeat of both heartbeat of both our cities.
[00:25:24.000 --> 00:25:37.000]   The number one reason families chose to live here. Tonight I'm begging you, ignore the illegal noise from grapevine city council. They violated the Texas Open Meetings Act.
[00:25:37.000 --> 00:25:47.000]   That's not leadership, it's law breaking. The illiterate's back with wrong numbers and have truths driven by emotion, not facts.
[00:25:47.000 --> 00:25:55.000]   May you take Bragg, just go with to intimidate and defend. That's not how you run a city or support a school district.
[00:25:55.000 --> 00:26:12.000]   I know consolidations stir deep feelings. I felt the turmoil, but I trust our education master planning committee experts, parents, teachers, to study the data and bring your real solutions trust you see if I see a full trust.
[00:26:12.000 --> 00:26:26.000]   Our next speaker for thank you. Our next speaker is Nancy Carson, please step to the microphone and stay with your resident of GCISD.
[00:26:26.000 --> 00:26:40.000]   Hi, I'm Nancy Carson and I am a resident of Colleyville and GCISD. This month I think this year we're celebrating the 50th year of GCISD, so happy anniversary.
[00:26:40.000 --> 00:26:54.000]   Over the years we have grown the district together and added new schools and a new high school. We are no longer a growing district, causing pressure on the district's budget.
[00:26:54.000 --> 00:27:18.000]   So I want to thank the school board for facing this issue head-on. Hard decisions will have to be made and I'm confident this board will lead us down the path to success. We need to be fully support the board in getting the job done and most of all putting the children first. Thank you.
[00:27:18.000 --> 00:27:31.000]   Our next speaker is Debbie Simon, please step to the microphone and stay with your resident of GCISD.
[00:27:31.000 --> 00:27:53.000]   Hello, my name is Debbie Simon, a long time great-blind mom and volunteer who has served our schools, especially our most financially disadvantaged children for decades. I came here to let you know that I spoke the last great-blind city council meeting to tell the city council what was on my mind.
[00:27:53.000 --> 00:28:10.000]   All of them have their letter to you as a board was divisive, illegal, and completely inaccurate. I called out Mayor Tate for his bullying of our female leadership. Trustees don't let this division destroy a wonderful district.
[00:28:10.000 --> 00:28:19.000]   Every year our kids get smarter. I'm proud to say that GCISD is ranked the number four public school district in Texas.
[00:28:19.000 --> 00:28:34.000]   We are truly a district of distinction, not destination, we're not going on vacation here. As my final thoughts, I'd like to encourage you to trust the education master planning committee. They have a wealth of knowledge about our district.
[00:28:34.000 --> 00:28:46.000]   Thank you. Our next speaker is Patty Thompson, please step to the microphone and stay with your resident of GCISD.
[00:28:46.000 --> 00:28:56.000]   I'm a resident of grapevine. Good evening Dr. Schnouts and trustees, my name is Patty Thompson, I'm a grapevine resident, as well as a mom of two current GCISD elementary students.
[00:28:56.000 --> 00:29:06.000]   I'd like to take a moment to talk about the declining enrollment trend our district is facing. It is true that rising home values make it harder for young families to move into our district.
[00:29:06.000 --> 00:29:16.000]   And at the same time, there's also a significant number of families who still live in our district, but have chosen the homeschool private school or charter school routes.
[00:29:16.000 --> 00:29:24.000]   I would like to ask our district leadership to reach out to these families and ask them why they left, as well as what might incentivize them to come back.
[00:29:24.000 --> 00:29:37.000]   If we request this feedback and then act on it, maybe GCISD can become a guidepost for other districts facing the same kind of decline in enrollment. So I think that is a positive thing that we could work towards.
[00:29:37.000 --> 00:29:47.000]   I know we all want our public schools to thrive. We want our teachers to be fulfilled in their work and we want our kids to have safe, joyful and academically challenging school environments.
[00:29:47.000 --> 00:29:57.000]   Thank you. Our next speaker is Erin Rowan. Please step to the microphone and state whether you're resident of GCISD.
[00:29:57.000 --> 00:30:01.000]   It's Rowan. I know you get it. You'll get it.
[00:30:01.000 --> 00:30:09.000]   So thank you, yes. Good evening, everyone. I am Erin Rowan. I am a college bill dad. My daughters are both zoned for grapevine and college schools.
[00:30:09.000 --> 00:30:17.000]   And I wanted to start off by expressing some concern and confusion about the grapevine city council's clear Texas Open Meanings Act violation.
[00:30:17.000 --> 00:30:28.000]   They secretly drafted that letter. I was confused and disappointed. They're supposed to unite us, not divide us. Their illegal actions have split our community when we needed support the most.
[00:30:28.000 --> 00:30:32.000]   But I also have a few other short encouraging messages that I wanted to say this evening.
[00:30:32.000 --> 00:30:41.000]   To our administrators, keep sharing the facts on the district website. The E-P-E-M-P-C data is clear and honest to our trustees.
[00:30:41.000 --> 00:30:47.000]   Thank you for being willing and able to make those hard decisions. We've obviously postponed for far too long.
[00:30:47.000 --> 00:30:54.000]   So thank you. And to our E-M-P-C committee, thank you for digging into the details of everything that makes our mix up our district.
[00:30:54.000 --> 00:31:03.000]   These have been a long 10 months and I know that your new charge two months ago was particularly difficult. Continue to be led by facts and principles.
[00:31:03.000 --> 00:31:12.000]   Thank you. Our next speaker is Renee Hart. Please step to the microphone and state whether you're resident of GCISD.
[00:31:12.000 --> 00:31:18.000]   Good evening. Superintendent and board members. My name is Renee Hart and I am a grapevine resident.
[00:31:18.000 --> 00:31:28.000]   When schools operate above 85% capacity, they become overcrowded. Class sizes grow and students lose spaces for enrichment and intervention.
[00:31:28.000 --> 00:31:37.000]   Under the current scenarios, many campuses would operate at 90 to 100% capacity. That's not planning for growth. It's planning for strain.
[00:31:37.000 --> 00:31:49.000]   Tarrant County's population is booming and families are paying a premium to live in strong districts like South Lake. We should be planning to attract those same parents and grow enrollment not assumed to climb.
[00:31:49.000 --> 00:31:59.000]   This plan leaves no room for new growth before we're forced to rebuild the capacity we just cut. If schools closed now, we'll likely face the cost of rebuilding later.
[00:31:59.000 --> 00:32:06.000]   Let's not make a short-term decision that limits our long-term potential. Please don't give up on our kids, our teachers, or our community.
[00:32:06.000 --> 00:32:11.000]   Let's choose to pause, better collaborate, and grow together. Thank you.
[00:32:11.000 --> 00:32:18.000]   Thank you. Our next speaker is Christine Leathers. Please step to the microphone and state whether you're resident of GCISD.
[00:32:18.000 --> 00:32:29.000]   I am a resident. I have no answers, just questions. I wonder how do we lose 500,000 entitled one funding? How many teachers will we fire when we close our schools?
[00:32:29.000 --> 00:32:39.000]   I wonder how many families know that GT teachers at the elementary school level are now also doing remediation. Is this why they were forced to do 60 hours of reading academy?
[00:32:39.000 --> 00:32:51.000]   I wonder if our district could work with our cities to identify innovative partnerships to save our schools. I wonder where kids in newly built apartments and houses will go when our schools close and have no room for growth.
