
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:08:59.000 --> 00:09:05.000]   After moving the great vine from Hungary in November, they were encouraged to join the high school tennis program where they fell in love with a game.
[00:09:05.000 --> 00:09:13.000]   Thanks to the encouragement of their coach and their unstoppable work ethic, the doubles partners remain undefeated for the entire spring semester.
[00:09:13.000 --> 00:09:24.000]   So first we'd like to recognize Amelia Yorge.
[00:09:24.000 --> 00:09:32.000]   And Amelia's sister and Sarah Yorge.
[00:09:32.000 --> 00:09:45.000]   Ladies, thank you for choosing great vine over Hungary, like it's awesome. So Amelia and Sarah are coached by head tennis coach Kyle Apperson and assistant coach Tyler Grule. Let's give our coaches a round of applause.
[00:10:02.000 --> 00:10:16.000]   Coach, would you like to just comment, give some tidbits on the girl season, their accomplishments, so on and so forth?
[00:10:16.000 --> 00:10:42.000]   Yeah, thank you for coming here.
[00:10:42.000 --> 00:10:55.000]   Yeah, awesome. Let's give a round of applause.
[00:10:55.000 --> 00:11:04.000]   Alright, now if I can have Trustee Diana Seger, if you'll make your way down to present our next award, and this is for the Class 5A Don Coleman Outstanding Coach Award.
[00:11:04.000 --> 00:11:18.000]   So we have Coach Stephen Hamrick, Calvo Heritage High School PE Health Teacher in the head basketball coach for 14 years, who is recently honored by the Texas Association of Basketball Coaches with the Class 5A Don Coleman Outstanding Coach Award.
[00:11:18.000 --> 00:11:31.000]   This honors awarded in each of the UIL classifications to the Best Boys Basketball Coaches in Texas, in his 26 years of coaching, Coach Hamrick has served as an assistant at the collegiate level, and assistant at the high school level, and 16 years as head coach.
[00:11:31.000 --> 00:11:45.000]   Calvo Heritage High School, he has led the Panthers to three district championships and a regional tournament appearance. He was honored at the TABC Clinic, May 16th through 18th in San Antonio at St. Mary's University. Congratulations, Coach Hamrick. Let's give him a round of applause.
[00:11:45.000 --> 00:11:54.000]   Coach Hamrick, would you like to say a few things?
[00:11:54.000 --> 00:12:13.000]   Alright, translation, translation, he's going back to the regional tournament next year, so right, something like that.
[00:12:13.000 --> 00:12:21.000]   Alright, thank you, and I believe your better half is here as well with you. Thank you for being here. Appreciate you.
[00:12:21.000 --> 00:12:28.000]   Alright, and now we'd like to invite Board Secretary Kathy Sprattley to present the next award.
[00:12:28.000 --> 00:12:35.000]   So this is for our UIL 5A Baseball State Championship, the Greatbound High School Mustangs.
[00:12:35.000 --> 00:12:44.000]   So on Saturday, on Saturday, June 8th, Greatbound High School Baseball defeated Lucas Love Joy High School to win the 2024 UIL 5A State Championship.
[00:12:44.000 --> 00:12:54.000]   This is a second baseball state championship in school history and Greatbound High School is also the first DFW school to win the state 5A State Championships since Calvo Heritage won it in 2019.
[00:12:54.000 --> 00:13:05.000]   The Mustangs had an exciting week in winning both the semifinal state championship games in walk-off fashion and the state final, the team was off to a hot start, scoring four runs in the first inning, but gave up three runs in the third.
[00:13:05.000 --> 00:13:13.000]   However, in the fourth inning, the Mustangs were able to extend the lead by two, then in the top of the seventh inning, Love Joy managed to tie the game at 5A piece.
[00:13:13.000 --> 00:13:19.000]   But Greatbound High School would respond to the high pressure situation as they have done throughout the playoffs and won the game 6-5.
[00:13:19.000 --> 00:13:28.000]   First baseman, Jared Boswell, who had the game winning hit to bring home the gold, was named MVP, also catcher Gianna Corral, pitcher Jason Hill, and outfilters.
[00:13:28.000 --> 00:13:36.000]   The goldstone and semi-cali were also named to the alternative team. So let's give congratulations to our state championship baseball players.
[00:13:36.000 --> 00:13:42.000]   [APPLAUSE]
[00:13:42.000 --> 00:13:49.000]   Connor, you already heard Ms. Rosemary yell at you a couple times. Connor Bell, leading off for us. Connor Bell, come on up.
[00:13:49.000 --> 00:13:59.000]   [APPLAUSE]
[00:13:59.000 --> 00:14:02.000]   Next we have Brady Bozer, Brady.
[00:14:02.000 --> 00:14:09.000]   [APPLAUSE]
[00:14:09.000 --> 00:14:11.000]   Next up, Jared Boswell.
[00:14:11.000 --> 00:14:17.000]   [APPLAUSE]
[00:14:17.000 --> 00:14:19.000]   Next we have Sam Duard.
[00:14:19.000 --> 00:14:25.000]   [APPLAUSE]
[00:14:25.000 --> 00:14:27.000]   Next up is Zach Goldstein.
[00:14:27.000 --> 00:14:35.000]   [APPLAUSE]
[00:14:35.000 --> 00:14:37.000]   Mr. Sammy Kelly.
[00:14:37.000 --> 00:14:42.000]   [APPLAUSE]
[00:14:42.000 --> 00:14:49.000]   Joe Joe Kubo.
[00:14:49.000 --> 00:14:52.000]   Brenton Lee.
[00:14:52.000 --> 00:14:55.000]   [APPLAUSE]
[00:14:55.000 --> 00:14:57.000]   Colin Park.
[00:14:57.000 --> 00:15:01.000]   [APPLAUSE]
[00:15:01.000 --> 00:15:03.000]   Connor Ray.
[00:15:03.000 --> 00:15:07.000]   [APPLAUSE]
[00:15:07.000 --> 00:15:13.000]   Not able to make it tonight, Luke Shrier.
[00:15:13.000 --> 00:15:17.000]   [APPLAUSE]
[00:15:17.000 --> 00:15:21.000]   Tyga Takahashi.
[00:15:21.000 --> 00:15:26.000]   [APPLAUSE]
[00:15:26.000 --> 00:15:28.000]   Peyton Tatum.
[00:15:28.000 --> 00:15:33.000]   [APPLAUSE]
[00:15:33.000 --> 00:15:40.000]   And we have players Luke Bajaj, Benjamin Chin, Johnny Corral,
[00:15:40.000 --> 00:15:44.000]   Lolly Escavale, Drew Finnegan, Jason Hill, and Ryan Williams
[00:15:44.000 --> 00:15:46.000]   couldn't be here this evening.
[00:15:46.000 --> 00:15:49.000]   But we also want to recognize student manager Noah Smith.
[00:15:49.000 --> 00:15:54.000]   [APPLAUSE]
[00:15:54.000 --> 00:15:57.000]   And student trainer is Riley Binker and see Anna Sorrell.
[00:15:57.000 --> 00:16:02.000]   [APPLAUSE]
[00:16:02.000 --> 00:16:05.000]   And also Andrew Padron had a previous engagement tonight.
[00:16:05.000 --> 00:16:07.000]   Let's give Andrew a round of applause as well.
[00:16:07.000 --> 00:16:10.000]   [APPLAUSE]
[00:16:10.000 --> 00:16:14.000]   Gregon High School Mustang baseballs led by head coach Jimmy Webster.
[00:16:14.000 --> 00:16:17.000]   And we also want to highlight head trainer Tiffany Phillips.
[00:16:17.000 --> 00:16:20.000]   The assistant coaches are Josh Dillard, Caden Hinsley, Darren Mooney,
[00:16:20.000 --> 00:16:23.000]   and Jason Washburn, who are unable to be with us tonight.
[00:16:23.000 --> 00:16:25.000]   Let's give them a round of applause.
[00:16:25.000 --> 00:16:28.000]   [APPLAUSE]
[00:16:32.000 --> 00:16:42.000]   [BLANK_AUDIO]
[00:16:42.000 --> 00:16:50.000]   [BLANK_AUDIO]
[00:16:50.000 --> 00:17:06.000]   [APPLAUSE]
[00:17:06.000 --> 00:17:35.000]   [BLANK_AUDIO]
[00:17:35.000 --> 00:17:41.000]   Coach Webster, before they depart, will you say a few words for us, please?
[00:17:41.000 --> 00:17:45.000]   No, I'd love for you to coach.
[00:17:45.000 --> 00:17:52.000]   [BLANK_AUDIO]
[00:17:52.000 --> 00:18:09.000]   [BLANK_AUDIO]
[00:18:09.000 --> 00:18:19.000]   [BLANK_AUDIO]
[00:18:19.000 --> 00:18:29.000]   [BLANK_AUDIO]
[00:18:29.000 --> 00:18:36.000]   [BLANK_AUDIO]
[00:18:36.000 --> 00:18:40.000]   And we won Thursday and we went to Georgetown to practice Friday.
[00:18:40.000 --> 00:18:43.000]   And Coach Phillips got the keys from the Georgetown trainer.
[00:18:43.000 --> 00:18:48.000]   And she went in while we practiced as she worked on nine different kids to get
[00:18:48.000 --> 00:18:51.000]   them ready for the championship game Saturday.
[00:18:51.000 --> 00:18:52.000]   And you're not going to hear about that.
[00:18:52.000 --> 00:18:56.000]   You're not going to see it anywhere, but along with those guys I mentioned in Washburn
[00:18:56.000 --> 00:19:00.000]   and Mooney fantastic work all the way through.
[00:19:00.000 --> 00:19:02.000]   So, and you guys were unbelievable.
[00:19:02.000 --> 00:19:04.000]   So thank you to everybody involved.
[00:19:04.000 --> 00:19:12.000]   [APPLAUSE]
[00:19:12.000 --> 00:19:15.000]   Thank you, Coach Webster, and thank you to our Mustangs.
[00:19:15.000 --> 00:19:17.000]   Congratulations on our record setting year.
[00:19:17.000 --> 00:19:21.000]   Real quick, I'd also like to recognize our executive director of athletics as Todd Raymond,
[00:19:21.000 --> 00:19:24.000]   as he's still in the room, Mr. Raymond.
[00:19:24.000 --> 00:19:29.000]   So, Todd Raymond is everywhere in parents.
[00:19:29.000 --> 00:19:32.000]   If you're in the room, you have seen him either.
[00:19:32.000 --> 00:19:34.000]   He was at the State Championship for tennis.
[00:19:34.000 --> 00:19:36.000]   He was at Regionals for basketball.
[00:19:36.000 --> 00:19:40.000]   He was in Round Rock the entire time and then along the way.
[00:19:40.000 --> 00:19:44.000]   And so really appreciate Coach Raymond and his leadership.
[00:19:44.000 --> 00:19:47.000]   I don't know if you want to flip though on the baseball.
[00:19:47.000 --> 00:19:49.000]   OK, we didn't let him flip anymore.
[00:19:49.000 --> 00:19:52.000]   So thank you to Dr. Fingers for winning that flip in the finals.
[00:19:52.000 --> 00:19:55.000]   But thank you to Coach Raymond and his leadership.
[00:19:55.000 --> 00:19:58.000]   We appreciate you and our blessed to have you leading our athletics program.
[00:19:58.000 --> 00:20:01.000]   So I would like to say this to, yes, give him a round of applause.
[00:20:01.000 --> 00:20:08.000]   [APPLAUSE]
[00:20:08.000 --> 00:20:10.000]   So to our parents in the room, thank you.
[00:20:10.000 --> 00:20:12.000]   Thank you for your tireless effort.
[00:20:12.000 --> 00:20:14.000]   Thank you for never giving up.
[00:20:14.000 --> 00:20:15.000]   Thank you for your patience.
[00:20:15.000 --> 00:20:18.000]   Thank you for loving your kiddo so much that you show up every day
[00:20:18.000 --> 00:20:21.000]   to practice, to workouts when they need treatment.
[00:20:21.000 --> 00:20:22.000]   Everything you're there.
[00:20:22.000 --> 00:20:24.000]   It's awesome, guys.
[00:20:24.000 --> 00:20:26.000]   Serving a district where the bar is really high.
[00:20:26.000 --> 00:20:29.000]   It's daunting, but you keep it high for us.
[00:20:29.000 --> 00:20:34.000]   And so when we're able to watch our students excel at such a high level,
[00:20:34.000 --> 00:20:35.000]   it's priceless.
[00:20:35.000 --> 00:20:36.000]   It's invaluable.
[00:20:36.000 --> 00:20:38.000]   And we just hope for experiences like this,
[00:20:38.000 --> 00:20:40.000]   that you'll remember for a lifetime that they'll remember,
[00:20:40.000 --> 00:20:43.000]   but it also builds them just for success in the future,
[00:20:43.000 --> 00:20:46.000]   as they become young men, young women, adults in this world
[00:20:46.000 --> 00:20:48.000]   who are successful, who thrive,
[00:20:48.000 --> 00:20:50.000]   who are great husbands, fathers, wives, mothers,
[00:20:50.000 --> 00:20:53.000]   all the things, and their leaders in their respective communities.
[00:20:53.000 --> 00:20:55.000]   And that's because of you, parents.
[00:20:55.000 --> 00:20:58.000]   And so thank you for just letting us have a small part of that.
[00:20:58.000 --> 00:20:59.000]   Thank you to our coaches.
[00:20:59.000 --> 00:21:00.000]   It's a team effort, guys.
[00:21:00.000 --> 00:21:02.000]   We're blessed here in GCSD.
[00:21:02.000 --> 00:21:03.000]   So thank you.
[00:21:03.000 --> 00:21:04.000]   Appreciate you, guys.
[00:21:04.000 --> 00:21:14.000]   [APPLAUSE]
[00:21:14.000 --> 00:21:32.000]   We are two our municipal minute, and I didn't realize that you could
[00:21:32.000 --> 00:21:35.000]   clear a room quite like that, Bobby.
[00:21:35.000 --> 00:21:38.000]   [LAUGHTER]
[00:21:38.000 --> 00:21:41.000]   So we have Mayor of Colliville, Bobby Lindemude,
[00:21:41.000 --> 00:21:43.000]   here to talk to us for our municipal minute,
[00:21:43.000 --> 00:21:46.000]   and I think he's here to talk about drug dogs.
[00:21:46.000 --> 00:21:48.000]   I'm here to talk about it.
[00:21:48.000 --> 00:21:49.000]   Lots of things.
[00:21:49.000 --> 00:21:50.000]   Absolutely.
[00:21:50.000 --> 00:21:51.000]   Take it away.
[00:21:51.000 --> 00:21:55.000]   Well, hello, trustees, staff, and superintendent.
[00:21:55.000 --> 00:21:57.000]   I just want to say, thank you for having me here.
[00:21:57.000 --> 00:21:59.000]   I'm Mayor Bobby Lindemude of Colliville,
[00:21:59.000 --> 00:22:01.000]   and I wanted to swing by with a few good things
[00:22:01.000 --> 00:22:04.000]   to share in the municipal minute.
[00:22:04.000 --> 00:22:07.000]   First, congratulations for a re-elections.
[00:22:07.000 --> 00:22:10.000]   I was here the last time after the elections,
[00:22:10.000 --> 00:22:13.000]   but you were awarding like 800 kids something,
[00:22:13.000 --> 00:22:14.000]   and it was going to be three hours.
[00:22:14.000 --> 00:22:16.000]   I said, hey, I'll catch you on the next one.
[00:22:16.000 --> 00:22:18.000]   Congratulations to your re-election.
[00:22:18.000 --> 00:22:21.000]   Congratulations, Miss Diah, for your new elections,
[00:22:21.000 --> 00:22:23.000]   and I look forward to working with this board,
[00:22:23.000 --> 00:22:24.000]   as we always do.
[00:22:24.000 --> 00:22:27.000]   BCISD is a big deal for us in Colliville.
[00:22:27.000 --> 00:22:29.000]   As you guys know, we love you guys very, very much,
[00:22:29.000 --> 00:22:30.000]   and we love our students.
[00:22:30.000 --> 00:22:32.000]   We want to help make things shine bright.
[00:22:32.000 --> 00:22:34.000]   A couple other things, so I wanted to share
[00:22:34.000 --> 00:22:37.000]   with the additional grant money that we had left over,
[00:22:37.000 --> 00:22:40.000]   we will be paying for the drug sniffing dog once again.
[00:22:40.000 --> 00:22:42.000]   So you guys can rock that off your budget.
[00:22:42.000 --> 00:22:44.000]   We're going to take care of that as well.
[00:22:44.000 --> 00:22:47.000]   And then, we're also looking forward to additional talks
[00:22:47.000 --> 00:22:49.000]   about the SROs that are coming up.
[00:22:49.000 --> 00:22:51.000]   So that's a big deal for us.
[00:22:51.000 --> 00:22:52.000]   I know it is for you guys.
[00:22:52.000 --> 00:22:54.000]   I know it is for great bond.
[00:22:54.000 --> 00:22:55.000]   We want to keep our kids safe.
[00:22:55.000 --> 00:22:58.000]   That's the number one priority in this district, I believe,
[00:22:58.000 --> 00:23:00.000]   is to keep our kids safe.
[00:23:00.000 --> 00:23:03.000]   And so you have full cooperation from the City of Colliville
[00:23:03.000 --> 00:23:05.000]   as we move forward in talks.
[00:23:05.000 --> 00:23:08.000]   So we hope that we can get that done.
[00:23:08.000 --> 00:23:12.000]   I wanted to share a reminder real quick also that this Friday,
[00:23:12.000 --> 00:23:13.000]   we have our special events,
[00:23:13.000 --> 00:23:15.000]   the Stars and guitars at 7am.
[00:23:15.000 --> 00:23:20.000]   I wish it was at 7am, as high as it's probably going to be at.
[00:23:20.000 --> 00:23:22.000]   But on the South Lawn and City Hall,
[00:23:22.000 --> 00:23:25.000]   so Brigitte Chair, or Blanket,
[00:23:25.000 --> 00:23:29.000]   yes, Dr. Brad, you can bring your cooler of your favorite beverage.
[00:23:29.000 --> 00:23:31.000]   I know you've been asking, so please do that.
[00:23:31.000 --> 00:23:33.000]   You can bring whatever you want.
[00:23:33.000 --> 00:23:34.000]   This factory lacks.
[00:23:34.000 --> 00:23:36.000]   That's not true, y'all, for the record.
[00:23:36.000 --> 00:23:38.000]   You don't like Coca-Cola?
[00:23:38.000 --> 00:23:39.000]   A water.
[00:23:39.000 --> 00:23:40.000]   Water.
[00:23:40.000 --> 00:23:41.000]   Water, okay, yeah, you and I.
[00:23:41.000 --> 00:23:44.000]   So sit back and relax to the tunes of Red Acans,
[00:23:44.000 --> 00:23:47.000]   and then we're going to have a great firework show right
[00:23:47.000 --> 00:23:49.000]   backwards at 9.30.
[00:23:49.000 --> 00:23:50.000]   It's always really, really good.
[00:23:50.000 --> 00:23:52.000]   So come out and relax, have a good time.
[00:23:52.000 --> 00:23:58.000]   Get on the lawn and dance the night away.
[00:23:58.000 --> 00:24:01.000]   You might catch me out there scooting a little bit out front,
[00:24:01.000 --> 00:24:02.000]   so.
[00:24:02.000 --> 00:24:05.000]   And last, I wanted to say something that's near and dear on my heart,
[00:24:05.000 --> 00:24:07.000]   really and truly.
[00:24:07.000 --> 00:24:10.000]   As the elected official of the City of Colleyville,
[00:24:10.000 --> 00:24:12.000]   of the Mayor of Colleyville,
[00:24:12.000 --> 00:24:16.000]   I wanted to thank the Board of Trustees for having to courage,
[00:24:16.000 --> 00:24:19.000]   the courage, to stand up for GCISD,
[00:24:19.000 --> 00:24:22.000]   Lady Sports Programs.
[00:24:22.000 --> 00:24:23.000]   My kids went through that.
[00:24:23.000 --> 00:24:24.000]   It's a big deal.
[00:24:24.000 --> 00:24:25.000]   It really is.
[00:24:25.000 --> 00:24:28.000]   It's bewildering to me to think that anyone could feel
[00:24:28.000 --> 00:24:32.000]   that it's okay to put a biological male in a female sport.
[00:24:32.000 --> 00:24:35.000]   And I appreciate you guys having the courage to stand up.
[00:24:35.000 --> 00:24:38.000]   I stand shoulder to shoulder with you in that battle if there is a
[00:24:38.000 --> 00:24:39.000]   battle.
[00:24:39.000 --> 00:24:41.000]   So you got that backing from the City of Colleyville,
[00:24:41.000 --> 00:24:43.000]   and here that's the Mayor of Colleyville.
[00:24:43.000 --> 00:24:45.000]   So that's a few things I wanted to say to you guys.
[00:24:45.000 --> 00:24:46.000]   Thank you for your time.
[00:24:46.000 --> 00:24:48.000]   Is there any questions you might have for me?
[00:24:48.000 --> 00:24:50.000]   You want to talk about budgets?
[00:24:50.000 --> 00:24:52.000]   No, believe me.
[00:24:52.000 --> 00:24:53.000]   We're fixing them.
[00:24:53.000 --> 00:24:55.000]   You're full of it tomorrow and out on Tuesday.
[00:24:55.000 --> 00:24:57.000]   So if anybody wants to come, you're more welcome to come.
[00:24:57.000 --> 00:24:59.000]   You guys have a great evening.
[00:24:59.000 --> 00:25:00.000]   Well, thank you.
[00:25:00.000 --> 00:25:01.000]   You're a great partner to have.
[00:25:01.000 --> 00:25:03.000]   We appreciate the City of Colleyville.
[00:25:03.000 --> 00:25:05.000]   Y'all are always supportive, and you jump right in,
[00:25:05.000 --> 00:25:07.000]   and we're very, very appreciative of that.
[00:25:07.000 --> 00:25:09.000]   We couldn't do it without you, so thank you.
[00:25:09.000 --> 00:25:10.000]   It's all right.
[00:25:10.000 --> 00:25:11.000]   It's all right.
[00:25:11.000 --> 00:25:15.000]   Thank you, guys.
[00:25:15.000 --> 00:25:16.000]   So now we're at announcements.
[00:25:16.000 --> 00:25:18.000]   I'm going to start with announcements to my left,
[00:25:18.000 --> 00:25:21.000]   which will be Trustee Nakamura.
[00:25:21.000 --> 00:25:24.000]   Well, I'm not used to going first here in this new position
[00:25:24.000 --> 00:25:26.000]   that I am right over here.
[00:25:26.000 --> 00:25:27.000]   I can do it.
[00:25:27.000 --> 00:25:29.000]   The Great Fine Colleyville Education Foundation
[00:25:29.000 --> 00:25:33.000]   will host the 2024 new educator luncheon on July 31.
[00:25:33.000 --> 00:25:35.000]   So everybody put that on their calendar.
[00:25:35.000 --> 00:25:37.000]   It's always a great place to be.
[00:25:37.000 --> 00:25:40.000]   GCEF aims to give every new classroom teacher
[00:25:40.000 --> 00:25:43.000]   a gift card to offset classroom set up expenses,
[00:25:43.000 --> 00:25:47.000]   and we encourage our community to please adopt a teacher today.
[00:25:47.000 --> 00:25:50.000]   Visit the Foundation's website for more information.
[00:25:50.000 --> 00:25:52.000]   So get on there and sponsor a couple of teachers,
[00:25:52.000 --> 00:25:55.000]   and we'll give them their cards that day.
[00:25:55.000 --> 00:26:00.000]   OK.
[00:26:00.000 --> 00:26:03.000]   If you haven't yet, be sure to check out the WFA story
[00:26:03.000 --> 00:26:06.000]   about a special connection between Brittany Cohen,
[00:26:06.000 --> 00:26:08.000]   second grade class at Glen Hope Elementary
[00:26:08.000 --> 00:26:12.000]   and the Dallas Maverick player, Derek Lively II.
[00:26:12.000 --> 00:26:14.000]   The connection started when Lively heard
[00:26:14.000 --> 00:26:18.000]   that Cohen's incorporated the maps into her math lesson,
[00:26:18.000 --> 00:26:20.000]   then continued to blossom from the math
[00:26:20.000 --> 00:26:22.000]   to Axelkondism friendship.
[00:26:22.000 --> 00:26:24.000]   Although we are all know that the maps
[00:26:24.000 --> 00:26:26.000]   are on the way to a historical comeback
[00:26:26.000 --> 00:26:29.000]   in three more games to win.
[00:26:29.000 --> 00:26:30.000]   Yes, I'm best of all coach.
[00:26:30.000 --> 00:26:33.000]   But Lively is already a champion in GCIC.
[00:26:33.000 --> 00:26:36.000]   Can we all just take a minute
[00:26:36.000 --> 00:26:39.000]   and realize that Shannon is wearing her gold medal?
[00:26:39.000 --> 00:26:42.000]   [LAUGHTER]
[00:26:42.000 --> 00:26:44.000]   I love that.
[00:26:44.000 --> 00:26:47.000]   Have you downloaded the GCIC mobile app yet?
[00:26:47.000 --> 00:26:49.000]   It's your all-in-one hub for everything GCIC.
[00:26:49.000 --> 00:26:52.000]   Stay updated with the latest events happening across the district
[00:26:52.000 --> 00:26:54.000]   and get real-time updates from your child's school
[00:26:54.000 --> 00:26:55.000]   through the live feed.
[00:26:55.000 --> 00:26:57.000]   Don't miss out on any important information
[00:26:57.000 --> 00:27:00.000]   by downloading the GCIC app today.
[00:27:00.000 --> 00:27:06.000]   So GCIC SD is going to be closed Wednesday, June 19th,
[00:27:06.000 --> 00:27:09.000]   an observance of June 10th holiday.
[00:27:09.000 --> 00:27:13.000]   The district will return to summer hours Thursday, June 20th,
[00:27:13.000 --> 00:27:16.000]   and then be closed on Friday, June 21st.
[00:27:16.000 --> 00:27:21.000]   Additionally, GCIC SD will be closed July 1st through the 5th.
[00:27:21.000 --> 00:27:23.000]   It's the exciting time of student registration.
[00:27:23.000 --> 00:27:26.000]   So as a reminder, we ask that all new and returning families
[00:27:26.000 --> 00:27:29.000]   be sure to register their students for the 24/25 school
[00:27:29.000 --> 00:27:30.000]   year as soon as possible.
[00:27:30.000 --> 00:27:32.000]   This helps the district gather accurate enrollment
[00:27:32.000 --> 00:27:37.000]   numbers for planning purposes. Thank you.
[00:27:37.000 --> 00:27:40.000]   I just want to say that a lot of times during the summer,
[00:27:40.000 --> 00:27:43.000]   it's so quiet in here and we don't have kids here and kids
[00:27:43.000 --> 00:27:45.000]   are the best part of what we get to do.
[00:27:45.000 --> 00:27:49.000]   So this was really great to have so many state champions
[00:27:49.000 --> 00:27:51.000]   that were being recognized during the summer
[00:27:51.000 --> 00:27:53.000]   as we bring last year to a close.
[00:27:53.000 --> 00:27:56.000]   But the best-never-rests we're already getting ready
[00:27:56.000 --> 00:27:58.000]   for this coming year, as you all know,
[00:27:58.000 --> 00:28:01.000]   so the GCIC Legion Academy recently hosted a signing day
[00:28:01.000 --> 00:28:03.000]   to welcome their new students.
[00:28:03.000 --> 00:28:06.000]   Staff and parents join together to celebrate these students
[00:28:06.000 --> 00:28:09.000]   as they take their next step in their academic journey,
[00:28:09.000 --> 00:28:15.000]   and we want to congratulate the Phoenix Class of 2028.
[00:28:15.000 --> 00:28:24.000]   GCISD has held the first two of many new higher orientations
[00:28:24.000 --> 00:28:25.000]   of the summer so far.
[00:28:25.000 --> 00:28:27.000]   It's an exciting time to meet the new members
[00:28:27.000 --> 00:28:30.000]   of the GCISD family and we invite our community
[00:28:30.000 --> 00:28:33.000]   to join us in giving them a very warm welcome.
[00:28:33.000 --> 00:28:38.000]   Great Buen High School recently received an award
[00:28:38.000 --> 00:28:42.000]   from the Broadway Dallas High School Musical Theatre Awards
[00:28:42.000 --> 00:28:44.000]   for outstanding choreography for their performance
[00:28:44.000 --> 00:28:45.000]   and something rotten.
[00:28:45.000 --> 00:28:48.000]   Also senior Bradford Arnold won Best Supporting Actor
[00:28:48.000 --> 00:28:52.000]   in the Schmidt and Jones Musical Theatre Awards
[00:28:52.000 --> 00:28:54.000]   for his performance and into the woods.
[00:28:54.000 --> 00:28:58.000]   Congratulations to these talented students and the theater directors.
[00:29:00.000 --> 00:29:07.000]   Thank you very much, Trustees.
[00:29:07.000 --> 00:29:10.000]   And now we are at the President's Report.
[00:29:10.000 --> 00:29:15.000]   The first item that I'd like to address is the 2023-2024 budget.
[00:29:15.000 --> 00:29:19.000]   We will end up at a 4.7 million deficit budget for this year.
