
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:06:25.560 --> 00:06:28.560]   Cap's also walked away with the bronze in social studies.
[00:06:28.560 --> 00:06:38.560]   In UIL 5A, the Greatbound High School team of Eugenia Jin, Piusch Malek, Jonathan Wang, and Darin Yang finished third overall in the number since category.
[00:06:38.560 --> 00:06:47.560]   Piusch also won the overall mathematics competition and finished as a state runner-up in the calculator category while Manara Mahi won the silver and poetry interpretation.
[00:06:47.560 --> 00:06:52.560]   Congratulations to the following student to qualify for the UIL Academic State Meet.
[00:06:52.560 --> 00:06:55.560]   From Collegiate Academy, we have Lucie Allen.
[00:06:55.560 --> 00:07:07.560]   [applause]
[00:07:07.560 --> 00:07:31.560]   Next, we have Iliana Gallegos, not able to be here tonight, MacArthur Hewitt, also not with us tonight, Sutton Yeager,
[00:07:31.560 --> 00:07:41.560]   but someone who is here tonight, Eric St. Chez Martinez.
[00:07:41.560 --> 00:07:51.560]   We'd also like to recognize, again, Benjamin Cap's is a Bill Miori and Abigail Stucki who cannot be with us, so let's give them a round of applause.
[00:07:51.560 --> 00:07:59.560]   These students from Collegiate Academy are led by Christina Haney and Sarah Roberts. Let's give Christina and Sarah a round of applause as well.
[00:07:59.560 --> 00:08:05.560]   [applause]
[00:08:05.560 --> 00:08:11.560]   There you go.
[00:08:11.560 --> 00:08:37.560]   Now we have from Greatbound High School Eugenia Jen.
[00:08:37.560 --> 00:08:41.560]   Jonathan Wang.
[00:08:41.560 --> 00:08:47.560]   [applause]
[00:08:47.560 --> 00:08:59.560]   And also from Greatbound High School, we have Manara Amahi, Adam Luo, pepper-shoo-chitch-kukong, and Darren Yang cannot join us tonight. Let's give them a round of applause.
[00:08:59.560 --> 00:09:03.560]   [applause]
[00:09:03.560 --> 00:09:19.560]   Also, I want to mention that Connor McGall and Jonathan Wang were the salutator and valedictorian of Greatbound High School, but cannot make the May meeting, so we're going to recognize them tonight for their status, again, the Val and Sal, Greatbound High School, Connor, and Jonathan, give them a round of applause.
[00:09:19.560 --> 00:09:27.560]   [applause]
[00:09:27.560 --> 00:09:37.560]   And we'd be remiss not to recognize their sponsors or coaches, Sterling Bristo, and the Marcus Powell who cannot be here with us tonight, so let's give it up for Mr. Bristo, Mr. Powell as well.
[00:09:37.560 --> 00:09:48.560]   [applause]
[00:09:48.560 --> 00:09:58.560]   Alright, give it up for our U.L. Academic State Meet participants. Congratulations, guys and girls.
[00:09:58.560 --> 00:10:07.560]   And now, if I could have Trustee A.J. Pontillo join us for our next award this evening, we have our Texas History Day State Competition participants.
[00:10:07.560 --> 00:10:20.560]   I university prep seventh grader, Cassidy McCarthy's website project, The West Virginia Mine Wars, justice in the coal fields, was selected as the first place winner at the National History Day Competition held in College Park, Maryland, June A through 12th.
[00:10:20.560 --> 00:10:28.560]   This year's theme for National History Day is rights and responsibilities in history. Cassidy earned a birth to nationals. Yep, give it up for Cassidy.
[00:10:28.560 --> 00:10:34.560]   [applause]
[00:10:34.560 --> 00:10:52.560]   Cassidy earned a birth to nationals after placing second at the Texas History Day State Competition in April. Also at state, IUP sophomore Hayden Rockaway won third place for her paper, ethical responsibilities, and informed consent in the doctors' trial, the Nuremberg Code as the basis for protecting medical human rights in the modern world. Let's give it up for Hayden.
[00:10:52.560 --> 00:10:57.560]   [applause]
[00:10:57.560 --> 00:11:08.560]   This is a second time with the first in 2023 that Hayden has received a medal at Texas History Day. We also want to recognize their advisor, Chad Hannon, for his leadership. Congratulations to both Cassidy and Hayden.
[00:11:08.560 --> 00:11:15.560]   [applause]
[00:11:15.560 --> 00:11:17.560]   Thank you, Mr. Hannon.
[00:11:25.560 --> 00:11:28.560]   Good job, ladies.
[00:11:28.560 --> 00:11:31.560]   [applause]
[00:11:31.560 --> 00:11:41.560]   I see Desiree Waikey, I think, is in the room tonight, and Dr. Fingers is here as well. Let's give our principals a round of applause. Thank y'all for being here.
[00:11:41.560 --> 00:11:46.560]   [applause]
[00:11:46.560 --> 00:11:52.560]   So now I will invite Secretary Kathy Spradley to held down for our next award.
[00:11:52.560 --> 00:11:59.560]   And that would be our softball state semi-finalists from Greatbound High School. Here we go!
[00:11:59.560 --> 00:12:04.560]   [applause]
[00:12:04.560 --> 00:12:13.560]   So the Greatbound High School softball team made history this season when in their first ever regional title in advancing the state semi-finals for UIL 5A Division 2.
[00:12:13.560 --> 00:12:17.560]   During the state semi-final series, it gets halls built as an amazing series, ladies.
[00:12:17.560 --> 00:12:24.560]   They won game one, two to one, lost game two in extra innings, four to three, and then lost a heartbreaker in game three, two to one in the last inning.
[00:12:24.560 --> 00:12:32.560]   This team battled the entire time, and this was the deepest run that the Greatbound High School softball has ever made in the history of their program.
[00:12:32.560 --> 00:12:35.560]   So congratulations to Greatbound High School softball.
[00:12:35.560 --> 00:12:41.560]   [applause]
[00:12:41.560 --> 00:12:48.560]   So we'd like to recognize first, Ashlyn ASAP.
[00:12:48.560 --> 00:12:53.560]   [applause]
[00:12:53.560 --> 00:12:55.560]   Peyton Baker.
[00:12:55.560 --> 00:13:02.560]   [applause]
[00:13:02.560 --> 00:13:04.560]   Nala Carson.
[00:13:04.560 --> 00:13:10.560]   [applause]
[00:13:10.560 --> 00:13:12.560]   Vanessa Dale.
[00:13:12.560 --> 00:13:18.560]   [applause]
[00:13:18.560 --> 00:13:20.560]   Ashley Johnson.
[00:13:20.560 --> 00:13:21.560]   [applause]
[00:13:21.560 --> 00:13:24.560]   She's not here tonight, but we'll clap for Ashley anyway.
[00:13:24.560 --> 00:13:26.560]   Josie Jones. Sorry, Josie.
[00:13:26.560 --> 00:13:32.560]   [applause]
[00:13:32.560 --> 00:13:34.560]   Gracie Kelly.
[00:13:34.560 --> 00:13:37.560]   [applause]
[00:13:37.560 --> 00:13:47.560]   [applause]
[00:13:47.560 --> 00:13:49.560]   Alexa Magianis.
[00:13:49.560 --> 00:13:55.560]   [applause]
[00:13:55.560 --> 00:13:57.560]   Just so Rengay.
[00:13:57.560 --> 00:14:06.560]   [applause]
[00:14:06.560 --> 00:14:08.560]   Molly Sine.
[00:14:08.560 --> 00:14:15.560]   [applause]
[00:14:15.560 --> 00:14:17.560]   Ava Snyder.
[00:14:17.560 --> 00:14:23.560]   [applause]
[00:14:23.560 --> 00:14:25.560]   Brin Snyder.
[00:14:25.560 --> 00:14:31.560]   [applause]
[00:14:31.560 --> 00:14:33.560]   Reagan Stanley.
[00:14:33.560 --> 00:14:41.560]   [applause]
[00:14:41.560 --> 00:14:43.560]   Reagan Wilson.
[00:14:43.560 --> 00:14:47.560]   [applause]
[00:14:47.560 --> 00:14:52.560]   Also want to say that Bellumic Man and Bella Vicar are not be here with us tonight, but we also want to recognize
[00:14:52.560 --> 00:15:04.560]   our Solport Manager Riley Owens and student athletic trainer, Ella Carlin, let's give it up for Riley and Ella.
[00:15:04.560 --> 00:15:10.560]   We also want to recognize athletic trainer Tessa Houghton, give it up for Tessa.
[00:15:10.560 --> 00:15:13.560]   [applause]
[00:15:13.560 --> 00:15:23.560]   And then we have our Greatman High School Solport coaching staff, head coach Christina Gwyn.
[00:15:23.560 --> 00:15:29.560]   An assistant coach is Brent Johnson, Wilkeany, and Grace Parton, give it up for Coach Johnson, Coach Keany, and Coach Parton.
[00:15:29.560 --> 00:15:35.560]   [applause]
[00:15:35.560 --> 00:15:37.560]   We also want to inform everybody.
[00:15:37.560 --> 00:15:42.560]   You probably already know this, that Coach Gwyn was named the DFW Solport coach of the year by GM Sports Media.
[00:15:42.560 --> 00:15:44.560]   Give it up for Coach Gwyn.
[00:15:44.560 --> 00:15:53.560]   [applause]
[00:15:53.560 --> 00:15:58.560]   So this is Coach Gwyn, she just completed her first year as a Greatman High School Solport coach.
[00:15:58.560 --> 00:16:14.560]   So the bar is set high coach Gwyn. Great job.
[00:16:14.560 --> 00:16:31.560]   [applause]
[00:16:31.560 --> 00:16:36.560]   Greatman High School Solport, give him a round of applause.
[00:16:36.560 --> 00:17:02.560]   [applause]
[00:17:02.560 --> 00:17:09.560]   So our next group is certainly no strangers to this board room, and that would be our UIL State Champion.
[00:17:09.560 --> 00:17:13.560]   Greatman High School Baseball team, give it up for the baseball team.
[00:17:13.560 --> 00:17:16.560]   [applause]
[00:17:16.560 --> 00:17:26.560]   So on June 6th, Greatman High School Baseball competed against Unbel Kingwood Park High School, and the UIL 5A Division 2 State Championship in 1-9-5, securing their second consecutive state championship.
[00:17:26.560 --> 00:17:30.560]   This is the third baseball state championship in program history.
[00:17:30.560 --> 00:17:36.560]   Just a few seasons ago, in 2022, the program went 10-19 on the year and placed last in district.
[00:17:36.560 --> 00:17:43.560]   Since then, they have a 109, 15, and two record with three district championships and two state championships.
[00:17:43.560 --> 00:17:46.560]   So Unbelievable run, Greatman High School Baseball.
[00:17:46.560 --> 00:17:51.560]   [applause]
[00:17:51.560 --> 00:17:59.560]   The Mustangs are also the first UIL 5A team to win back-to-back state championships since Fort Ben Elkins High School in the 2002 and 2003 seasons.
[00:17:59.560 --> 00:18:02.560]   And so, as you guys know, that's a rarity.
[00:18:02.560 --> 00:18:03.560]   Congratulations.
[00:18:03.560 --> 00:18:12.560]   And it's my understanding that it was also mentioned, let's run it back was the topic of some of the players as they were walking to the bus, leaving the Dale Diamond the other day.
[00:18:12.560 --> 00:18:13.560]   So congratulations, guys.
[00:18:13.560 --> 00:18:15.560]   So congrats to the following state champions.
[00:18:15.560 --> 00:18:17.560]   First we have Ryan Bancell.
[00:18:17.560 --> 00:18:24.560]   [applause]
[00:18:24.560 --> 00:18:28.560]   I don't see him here tonight, but Brady Bozer, give it up for Brady.
[00:18:28.560 --> 00:18:31.560]   [applause]
[00:18:31.560 --> 00:18:33.560]   Next we have Johnny Corral.
[00:18:33.560 --> 00:18:40.560]   [applause]
[00:18:40.560 --> 00:18:42.560]   Derek Young.
[00:18:42.560 --> 00:18:49.560]   [applause]
[00:18:49.560 --> 00:18:53.560]   I don't see Lolly, but Lolly Eskevel, give him a round of applause.
[00:18:53.560 --> 00:18:56.560]   [applause]
[00:18:56.560 --> 00:18:59.560]   Luke Eskevel, a round of applause.
[00:18:59.560 --> 00:19:00.560]   Nope.
[00:19:00.560 --> 00:19:02.560]   [applause]
[00:19:02.560 --> 00:19:04.560]   Zach Goldstein.
[00:19:04.560 --> 00:19:10.560]   [applause]
[00:19:10.560 --> 00:19:13.560]   Next up we have Andreas Martinez.
[00:19:13.560 --> 00:19:16.560]   [applause]
[00:19:16.560 --> 00:19:19.560]   There's a lot going on in the summer for some of these guys.
[00:19:19.560 --> 00:19:26.560]   [applause]
[00:19:26.560 --> 00:19:28.560]   Will Newton.
[00:19:28.560 --> 00:19:35.560]   [applause]
[00:19:35.560 --> 00:19:37.560]   Jackson Papadakis.
[00:19:37.560 --> 00:19:44.560]   [applause]
[00:19:44.560 --> 00:19:50.560]   Connor Ray.
[00:19:50.560 --> 00:19:53.560]   [applause]
[00:19:53.560 --> 00:19:55.560]   Vinnie Slapah.
[00:19:55.560 --> 00:20:02.560]   [applause]
[00:20:02.560 --> 00:20:04.560]   Reed Windham.
[00:20:04.560 --> 00:20:11.560]   [applause]
[00:20:11.560 --> 00:20:15.560]   Next we have our general manager Noah Smith.
[00:20:15.560 --> 00:20:20.560]   [applause]
[00:20:20.560 --> 00:20:23.560]   The players who could not be here with us tonight,
[00:20:23.560 --> 00:20:27.560]   Jerk Boswell, Ben Chin, Max Dalke, Sam Darard, Colin Park,
[00:20:27.560 --> 00:20:30.560]   Jack Pettigrew, Thomas Powers, and Blaine Swartz.
[00:20:30.560 --> 00:20:32.560]   Let's give it up for those guys as well.
[00:20:32.560 --> 00:20:36.560]   [applause]
[00:20:36.560 --> 00:20:39.560]   We also want to recognize our student trainers, Riley Binker,
[00:20:39.560 --> 00:20:42.560]   Kayla Goldstein, Sloan Hex, and Sienna Sorrell.
[00:20:42.560 --> 00:20:44.560]   Let's give it up for those ladies.
[00:20:44.560 --> 00:20:47.560]   [applause]
[00:20:47.560 --> 00:20:49.560]   And then certainly last but not least,
[00:20:49.560 --> 00:20:52.560]   we have the coaching staff led by head coach Jimmy Webster.
[00:20:52.560 --> 00:20:59.560]   [applause]
[00:20:59.560 --> 00:21:01.560]   Assistant coaches Josh Dillard.
[00:21:01.560 --> 00:21:08.560]   [applause]
[00:21:08.560 --> 00:21:12.560]   Jonah Johnson, who's not with us tonight, Darren Mooney.
[00:21:12.560 --> 00:21:20.560]   [applause]
[00:21:20.560 --> 00:21:22.560]   Jason Washburn.
[00:21:22.560 --> 00:21:28.560]   [applause]
[00:21:28.560 --> 00:21:31.560]   And the boss of all of them athletic trainer Tiffany Phillips.
[00:21:31.560 --> 00:21:38.560]   [applause]
[00:21:38.560 --> 00:21:41.560]   [applause]
[00:21:41.560 --> 00:21:45.560]   [applause]
[00:21:45.560 --> 00:21:51.560]   [applause]
[00:21:51.560 --> 00:22:01.560]   [applause]
[00:22:01.560 --> 00:22:29.560]   [applause]
[00:22:29.560 --> 00:22:37.560]   [applause]
[00:22:37.560 --> 00:22:40.560]   Congratulations to the Mustang baseball program.
[00:22:40.560 --> 00:22:42.560]   We look forward to seeing you again next year.
[00:22:42.560 --> 00:22:44.560]   Parents, thank you for all that you do as well.
[00:22:44.560 --> 00:22:47.560]   Softball baseball, academics, we appreciate you.
[00:22:47.560 --> 00:22:48.560]   Thank you so much.
[00:22:48.560 --> 00:22:51.560]   You'll have a good rest of your summer, guys.
[00:22:51.560 --> 00:22:56.560]   See you, Washburn.
[00:22:56.560 --> 00:22:59.560]   Coach, we'll see you, Tiffany, thank you.
[00:22:59.560 --> 00:23:02.560]   Thank you for tolerating all of you.
[00:23:02.560 --> 00:23:06.560]   [applause]
[00:23:06.560 --> 00:23:12.560]   [applause]
[00:23:12.560 --> 00:23:28.560]   [applause]
[00:23:28.560 --> 00:23:54.560]   [applause]
[00:23:54.560 --> 00:23:59.560]   At this time, we're going to have trustees do announcements,
[00:23:59.560 --> 00:24:05.560]   and we're going to start over there with Trustee Saker and we'll move around the horn.
[00:24:05.560 --> 00:24:14.560]   Our teachers, campus leaders, and instructional teams spent the first week of June diving into enrichment professional learning at ActivateEd 2025.
[00:24:14.560 --> 00:24:23.560]   Their session based on teacher feedback was packed with curriculum-specific topics, ideas of engaging families and students, and much more.
[00:24:23.560 --> 00:24:27.560]   [applause]
[00:24:27.560 --> 00:24:37.560]   GCISD students have recently enjoyed three weeks at Decats Camp, a camp for gifted third to six grade students funded through a grant from the Debusk Foundation.
[00:24:37.560 --> 00:24:42.560]   Decats stands for Debusk enrichment center for economically talented scholars.
[00:24:42.560 --> 00:24:50.560]   Every day began with a lively assembly, then it was off to exciting classes where students learned about leadership and characteristics of gifted students.
[00:24:50.560 --> 00:24:58.560]   Before spending the day in engaging and creative electives such as Cozilla, positively medieval, and more.
[00:24:58.560 --> 00:25:00.560]   Nice.
[00:25:00.560 --> 00:25:04.560]   We are excited that welcome honor inductees for 2025 have been announced.
[00:25:04.560 --> 00:25:06.560]   Joe Mickey Dupree and Walt Milner.
[00:25:06.560 --> 00:25:11.560]   Mr. Dupree was active in the Colleville PTA and served as president in the late '60s.
[00:25:11.560 --> 00:25:18.560]   He was elected to the Great Bond School Board in 1975 and was integral in changing the name of the school district to Great Bond Colleville Independence School District.
[00:25:18.560 --> 00:25:23.560]   He served on the GCISD Board until 1984 and was president during his third term.
[00:25:23.560 --> 00:25:31.560]   Mr. Milner was elected to the Great Bond Colleville School Board in 1982 and was president of the board from 1984 to 1992.
[00:25:31.560 --> 00:25:35.560]   He led the Bond Steering Committee which spearheaded the construction of many GCISD buildings.
[00:25:35.560 --> 00:25:43.560]   He was also a director for the Excellence in Education Foundation which provided teachers with opportunities to develop their knowledge and skills.
[00:25:43.560 --> 00:25:48.560]   I also want to add that that's just a little bit of what these guys did.
[00:25:48.560 --> 00:25:57.560]   I am lucky enough to get to serve on the Walk of Honor Board of Directors and was super lucky enough to get to announce and surprise these two gentlemen last week.
[00:25:57.560 --> 00:25:59.560]   And that's the good stuff we do y'all.
[00:25:59.560 --> 00:26:01.560]   It was heartwarming.
[00:26:01.560 --> 00:26:04.560]   So if you want to see those surprises, they are on the Walk of Honor Facebook page.
[00:26:04.560 --> 00:26:05.560]   So it's pretty cool.
[00:26:05.560 --> 00:26:06.560]   Thanks.
[00:26:06.560 --> 00:26:11.560]   Do you have a website that you can direct them to?
[00:26:11.560 --> 00:26:12.560]   We do.
[00:26:12.560 --> 00:26:15.560]   GCISD Walk of Honor.com.
[00:26:15.560 --> 00:26:26.560]   Congratulations to I. University Prep sixth grader Evan Dietrich who is among 125 young students from across Texas to complete the Lone Star Leadership Academy alumni council.
[00:26:26.560 --> 00:26:36.560]   As part of this leadership skill building program, Evan let a GoFundMe effort that raised $2,350 for a local cat rescue.
[00:26:36.560 --> 00:26:40.560]   What an inspiring young leader.
[00:26:40.560 --> 00:26:45.560]   New employee orientations for the summer had begun and we're thrilled to add new members to the GCISD family.
[00:26:45.560 --> 00:26:48.560]   We had our first two sessions last week and more scheduled for next week.
[00:26:48.560 --> 00:26:52.560]   We're looking forward to welcoming our new employees for the 25-26 school year.
[00:26:52.560 --> 00:26:57.560]   And so I want to give a shout out to our HR team, which this is their kind of their peak super bowl season right now.
[00:26:57.560 --> 00:27:04.560]   As they work hard through the summer to complete the hiring process and the staffing for our entire district.
[00:27:04.560 --> 00:27:09.560]   So shout out to Kelly and her team.
[00:27:09.560 --> 00:27:24.560]   GCISD Collegiate Academy where a remarkable 77% of its class of 2025 graduated with both a high school diploma and an associate degree hosted a signing day at the end of May to welcome its incoming freshman class.
[00:27:24.560 --> 00:27:29.560]   We're excited for these students begin their early to begin their early college high school journey.
[00:27:29.560 --> 00:27:40.560]   And I just want to say, anytime you can allow me to, I will sing the praises of collegiate academy, they do awesome things down there down the road.
[00:27:40.560 --> 00:27:44.560]   Don't sleep on collegiate.
[00:27:44.560 --> 00:27:46.560]   Great news from our music programs.
[00:27:46.560 --> 00:27:55.560]   Callable Heritage High School and great buying high school concert bands took the top places at the Texas Music Educators Association Regional Competition on Thursday, June 5th.
[00:27:55.560 --> 00:28:00.560]   Callable Heritage finished as a top band and great buying high school was awarded second place.
[00:28:00.560 --> 00:28:06.560]   Both are now advancing to area competition in a few weeks.
[00:28:06.560 --> 00:28:10.560]   Our extended day program is hosting a series of action packed activities.
[00:28:10.560 --> 00:28:14.560]   Last week they raced through time as part of the fun field theme that focused on ancient times.
[00:28:14.560 --> 00:28:18.560]   There are more fun activities and many camps happening weekly throughout the summer.
[00:28:18.560 --> 00:28:23.560]   You can still sign up your child on the GCISD website.
[00:28:23.560 --> 00:28:27.560]   Thank you Trustees, now is the President's report.
[00:28:27.560 --> 00:28:37.560]   Over the past four years this board is faced the challenging task of bringing stability and sustainability to a district that was on an unsustainable path.
[00:28:37.560 --> 00:28:39.560]   We did not inherit a system in balance.
[00:28:39.560 --> 00:28:45.560]   We inherited deep financial and structural issues that required immediate attention and tough decisions.
[00:28:45.560 --> 00:28:52.560]   The problem that the state created is systemic unfunding that plagued old boards as well as new ones.
[00:28:52.560 --> 00:28:56.560]   The culprit is inadequate funding and historically high inflation.
[00:28:56.560 --> 00:29:00.560]   Over the course of four years we have reduced spending by over $12 million.
[00:29:00.560 --> 00:29:05.560]   Unlike some prior boards we haven't had the luxury of expanding positions or programs.
[00:29:05.560 --> 00:29:10.560]   We've had to be strategic and responsible even when those decisions were difficult.
[00:29:10.560 --> 00:29:20.560]   We are not the board that added 183 unnecessary positions nor are we the ones who removed vetted curriculum or permitted instruction that didn't align with the state standards.
[00:29:20.560 --> 00:29:26.560]   We did not impose over 90 million in excess taxation on our community year over year.
[00:29:26.560 --> 00:29:32.560]   And let me be clear, this board did not defund Dove, Bear Creek, Timberline, or Silver Lakes Title 1 funding.
[00:29:32.560 --> 00:29:35.560]   TEA was responsible for that decision.
[00:29:35.560 --> 00:29:40.560]   Our goal is that every student will be taken care of regardless of obstacles.
[00:29:40.560 --> 00:29:48.560]   The late may adjustments to the GT staffing plan for next year is a direct response to a $500,000 reduction and Title 1 funding.
[00:29:48.560 --> 00:29:57.560]   The solution proposed by our administration ensures continued support while aligning more equitable equitably with actual campus needs.
[00:29:57.560 --> 00:30:03.560]   Yes it looks different but it's important to note that in prior years many campuses share a GT specialist.
[00:30:03.560 --> 00:30:06.560]   It is a privilege to be able to have a pull out service.
[00:30:06.560 --> 00:30:14.560]   The idea of one specialist per campus regardless of population is a luxury and one that isn't sustainable under current budget realities.
[00:30:14.560 --> 00:30:18.560]   The goal isn't changing, the goal is that every student will be taken care of.
[00:30:18.560 --> 00:30:22.560]   This proposal that came from our campus administration is a solid solution.
[00:30:22.560 --> 00:30:28.560]   The reason we are a great district is because we have amazing leaders who are more than qualified to make these decisions.
[00:30:28.560 --> 00:30:34.560]   Moreover, GT specialists at the campuses in question are serving fewer students and their counterparts elsewhere,
[00:30:34.560 --> 00:30:38.560]   which raises fair questions about resource distribution.
[00:30:38.560 --> 00:30:44.560]   In some cases, campuses with larger GT populations are also providing more non-GT enrichment.
[00:30:44.560 --> 00:30:50.560]   They too are providing additional services for those who are not identified as GT.
[00:30:50.560 --> 00:30:54.560]   We've also heard concerns about dual language.
[00:30:54.560 --> 00:31:01.560]   For clarity, we ended two-way dual and set the program, allowing all currently enrolled students to complete it.
[00:31:01.560 --> 00:31:04.560]   Our dual language program is still in place and still exists.
[00:31:04.560 --> 00:31:10.560]   It exists to support our emergent bilingual students and we have adjusted the instruction to support their learning needs.
[00:31:10.560 --> 00:31:19.560]   Since making this change two years ago, 30% more students who previously struggled with English proficiency are now reading and writing at grade level.
[00:31:19.560 --> 00:31:27.560]   That is the strongest gain we've ever seen in that area, and it speaks volumes about our educators and the intentional work happening in our classrooms.
[00:31:27.560 --> 00:31:31.560]   This board is focused on solutions, not sound bites.
[00:31:31.560 --> 00:31:39.560]   We're committed to supporting all students, especially those in our Title I schools, where recent academic gains have been nothing short of inspiring.
[00:31:39.560 --> 00:31:42.560]   We look forward to sharing more about those results with you in July.
[00:31:42.560 --> 00:31:49.560]   Finally, we recognize there is a small but vocal group in our community that seeks to undermine this progress through misinformation,
[00:31:49.560 --> 00:31:51.560]   law fair, and personal attacks.
[00:31:51.560 --> 00:32:00.560]   While we support everyone's right to be heard, this board remains focused on facts, accountability, and doing what's best for students, not politics or agendas.
[00:32:00.560 --> 00:32:06.560]   We welcome conversation with respect to agreement, and we are proud of the real gains our district is making.
[00:32:06.560 --> 00:32:10.560]   Thanks to the hard work of our teachers, staff, and our leadership.
[00:32:10.560 --> 00:32:17.560]   And at this time, do I have any reports for the board on your committees?
[00:32:17.560 --> 00:32:19.560]   Nothing? Okay.
[00:32:19.560 --> 00:32:24.560]   Next, we are going to enter into executive session.
[00:32:24.560 --> 00:32:35.560]   We are striking the attorney summit offer, in case number 022400550.
[00:32:35.560 --> 00:32:50.560]   And we are headed to executive session pursuant to Texas Government Code Section 551.071, private consultation with the board's attorney on any or all subject matters, authorized by law,
[00:32:50.560 --> 00:33:01.560]   and an update on civil action number 4240037, Elizabeth Salazar versus Great Mind Collivel Independent School District.
[00:33:01.560 --> 00:33:04.560]   The time is 6 p.m.
[00:33:20.560 --> 00:33:30.560]   [BLANK_AUDIO]
[00:33:50.560 --> 00:34:00.560]   [BLANK_AUDIO]
[00:34:20.560 --> 00:34:30.560]   [BLANK_AUDIO]
[00:34:50.560 --> 00:35:00.560]   [BLANK_AUDIO]
[00:35:20.560 --> 00:35:30.560]   [BLANK_AUDIO]
[00:35:30.560 --> 00:35:58.560]   [BLANK_AUDIO]
[00:36:00.560 --> 00:36:10.560]   [BLANK_AUDIO]
[00:36:10.560 --> 00:36:38.560]   [BLANK_AUDIO]
[00:36:38.560 --> 00:36:48.560]   [BLANK_AUDIO]
[00:36:48.560 --> 00:37:16.560]   [BLANK_AUDIO]
[00:37:16.560 --> 00:37:26.560]   [BLANK_AUDIO]
[00:37:26.560 --> 00:37:54.560]   [BLANK_AUDIO]
[00:37:54.560 --> 00:38:04.560]   [BLANK_AUDIO]
