
[00:00:00.000 --> 00:00:19.000]   [ Inaudible ]
[00:13:39.000 --> 00:13:53.000]   going out and speaking to the parents directly about the hiring of a football coach and creating the opportunity there for collaboration on the portrait.
[00:13:53.000 --> 00:14:03.000]   But yet that's not something that we apparently did for this, which impacts students directly in the classroom.
[00:14:03.000 --> 00:14:19.000]   And I would really like to know why, you know, I certainly appreciate, and I see some panthers out there, that, you know, there was an opportunity for people to talk about, you know, what it was that they were looking for that will be following up
[00:14:19.000 --> 00:14:32.000]   for taking on our football program over at Heritage High School. And so, what is the difference then that we don't provide that kind of opportunity for our special education families?
[00:14:32.000 --> 00:14:42.000]   Sure. So at the district level, we do have an administrator portrait for directors and positions on up, so directors and executive directors.
[00:14:42.000 --> 00:14:52.000]   And so, we always refer to those when we're hiring, and we do offer a portrait session as you can tell about the callable heritage people here tonight for that opportunity.
[00:14:52.000 --> 00:15:00.000]   It is something that, going back to my tenure here, it's not been a practice for executive directors to have parent input.
[00:15:00.000 --> 00:15:08.000]   It's always something we can look at if that's something that we would like to do moving forward, but it's not been a standard practice.
[00:15:08.000 --> 00:15:13.000]   So it's standard practice for the football coach, but not for the director of special education services.
[00:15:13.000 --> 00:15:26.000]   If standard practice for everything from teaching all the way up to principals, and then directors and executive directors at this building, like I said, we do have an administrator portrait for what we're looking for as a district.
[00:15:26.000 --> 00:15:30.000]   Thank you.
[00:15:30.000 --> 00:15:34.000]   Did you have a question, Chair?
[00:15:34.000 --> 00:15:40.000]   Would we all like to hire the teachers, have committees for teachers?
[00:15:40.000 --> 00:15:50.000]   For someone who's a seasoned as the trustee to my right, you'd think that she would have been part of numerous hiring opportunities throughout the district.
[00:15:50.000 --> 00:15:57.000]   So I'm a little surprised that she doesn't understand the process, but thank you very much.
[00:15:57.000 --> 00:16:01.000]   Yeah.
[00:16:01.000 --> 00:16:03.000]   Please don't violate the quorum.
[00:16:03.000 --> 00:16:07.000]   There's no laughing, making gestures, anything.
[00:16:07.000 --> 00:16:09.000]   I'll have to remove you.
[00:16:09.000 --> 00:16:10.000]   Thank you.
[00:16:10.000 --> 00:16:11.000]   So having said all that.
[00:16:11.000 --> 00:16:13.000]   Okay, so I have a question.
[00:16:13.000 --> 00:16:19.000]   I just want to thank our administrators for doing their due diligence.
[00:16:19.000 --> 00:16:22.000]   A longer typical process.
[00:16:22.000 --> 00:16:26.000]   I know we had this on the agenda and we sent it out.
[00:16:26.000 --> 00:16:28.000]   Well, it was available Wednesday.
[00:16:28.000 --> 00:16:38.000]   Everyone was made aware of this Thursday, and we definitely had options to ask questions before getting to this point in the meeting.
[00:16:38.000 --> 00:16:41.000]   So I just want to say thank you for all your time.
[00:16:41.000 --> 00:16:43.000]   Thank you for all the work you guys have done.
[00:16:43.000 --> 00:16:48.000]   Becky, do you have another comment?
[00:16:48.000 --> 00:16:49.000]   Not related to this.
[00:16:49.000 --> 00:16:53.000]   It's related to board operating procedures, but I'll bring that up at another time.
[00:16:53.000 --> 00:16:59.000]   Mr. Ford, I would like to add that when we have highly specialized positions,
[00:16:59.000 --> 00:17:06.000]   like an executive director of special services, Dr. Shaver and I screened all of the applicants that were qualified,
[00:17:06.000 --> 00:17:13.000]   and then we took two very qualified applicants to a committee that committee held principles, teachers,
[00:17:13.000 --> 00:17:21.000]   other directors in the building, and so they each brought a voice from the representative group that they did.
[00:17:21.000 --> 00:17:26.000]   So it was a very thorough committee process that we did go through.
[00:17:26.000 --> 00:17:30.000]   About how many people out here on that committee?
[00:17:30.000 --> 00:17:34.000]   There are probably 10 people on the committee, and 11?
[00:17:34.000 --> 00:17:39.000]   Then what's probably the average years of experience these individuals have?
[00:17:39.000 --> 00:17:45.000]   So we had people, Dr. Lesley and all of her expertise on the committee.
[00:17:45.000 --> 00:17:53.000]   One of our special ed teachers of the year was on that committee, so our principles that were on the committee were very seasoned with
[00:17:53.000 --> 00:17:56.000]   highly specialized programs on their campuses.
[00:17:56.000 --> 00:18:01.000]   So if you had a guess, would you probably say 100 to 200 years of experience between?
[00:18:01.000 --> 00:18:02.000]   Yeah, I've got half of that.
[00:18:02.000 --> 00:18:09.000]   And we felt, and Dr. Snout, do you feel very confident in this decision as well with your team?
[00:18:09.000 --> 00:18:10.000]   Yes, sir.
[00:18:10.000 --> 00:18:11.000]   Absolutely, thank you.
[00:18:11.000 --> 00:18:14.000]   Okay, I do have one more question.
[00:18:14.000 --> 00:18:22.000]   Jim, if you remind me, how long has Dr. Wishman been with the district?
[00:18:22.000 --> 00:18:24.000]   Seven years, right.
[00:18:24.000 --> 00:18:29.000]   So we only have this opportunity come up once in a great while.
[00:18:29.000 --> 00:18:37.000]   So we also have other special ed, not special ed, other executive director positions that do become available.
[00:18:37.000 --> 00:18:43.000]   When Sheila was hired, she wasn't executive director, Dr. Lesley is executive director.
[00:18:43.000 --> 00:18:53.000]   Yeah, so I guess I'm looking at the number of emails that I've received from parents involving other decisions that have been happening in the school district,
[00:18:53.000 --> 00:19:04.000]   and I think it's pretty clear, especially based on the attendance that we've had at our meetings, you know, for quite a while now, that parents are highly interested in what's going on in our schools.
[00:19:04.000 --> 00:19:11.000]   So I appreciate the years of service that people have.
[00:19:11.000 --> 00:19:16.000]   I also appreciate the experience of our parents, with their students directly in the classroom.
[00:19:16.000 --> 00:19:24.000]   And I do know, parents who have been involved with the hiring of special education personnel in the district before.
[00:19:24.000 --> 00:19:32.000]   I think it's always wise when we consult the people most directly impacted, which is of course exactly what we did with the football program.
[00:19:32.000 --> 00:19:35.000]   So, thank you.
[00:19:35.000 --> 00:19:46.000]   All right, are we against putting parents in these committees? Okay, so was the process to add two more people to this committee of 10 to 12.
[00:19:46.000 --> 00:19:51.000]   So in my tenure in GCISD, like I said before, we do have processes and procedures.
[00:19:51.000 --> 00:20:00.000]   So from teachers, on up to principle, we do have voices of the parents involved in that, from directors and executive directors.
[00:20:00.000 --> 00:20:05.000]   In my tenure in 11 years, we've never had parents, and it's never been a question.
[00:20:05.000 --> 00:20:08.000]   And so our processes are very good.
[00:20:08.000 --> 00:20:12.000]   We can look at adding parents to committees that that's what we need to do.
[00:20:12.000 --> 00:20:14.000]   Not against parents at all.
[00:20:14.000 --> 00:20:16.000]   I'm an educator, and I'm a parent myself.
[00:20:16.000 --> 00:20:19.000]   And so I value the voices of everyone.
[00:20:19.000 --> 00:20:25.000]   Okay, just want to make sure, because we sounded like we didn't want parents around.
[00:20:25.000 --> 00:20:26.000]   That's not the case at all.
[00:20:26.000 --> 00:20:27.000]   Okay, thank you.
[00:20:27.000 --> 00:20:32.000]   Yeah, I actually don't think anyone here is opposed to having parents input on anything, quite honestly.
[00:20:32.000 --> 00:20:35.000]   I'm just surprised that, you know, we've been doing this.
[00:20:35.000 --> 00:20:41.000]   Some individuals here have been doing this for 15 years and never even put this into the process, but that's something we should definitely consider.
[00:20:41.000 --> 00:20:47.000]   Having said that, who's in favor of the recommendation?
[00:20:47.000 --> 00:20:55.000]   All right, Mr. Pastor 7o, thank you.
[00:20:55.000 --> 00:21:00.000]   Next item on the agenda is act on the recommendation for the university prep principle.
[00:21:00.000 --> 00:21:03.000]   All right, so as I mentioned, there are times where we have internal talent.
[00:21:03.000 --> 00:21:07.000]   We're able to elevate that talent, and this is one of those cases.
[00:21:07.000 --> 00:21:11.000]   And so the university prep principle position was posted on February 6, 2023.
[00:21:11.000 --> 00:21:16.000]   Since the posting date, the district has accepted application, screen applicants, and held interviews.
[00:21:16.000 --> 00:21:20.000]   We have identified Desiree Wieke as a finalist for this position.
[00:21:20.000 --> 00:21:24.000]   Desiree is currently the dean of instruction at the university prep.
[00:21:24.000 --> 00:21:30.000]   She began her work at the school in 2016 as a virtual instructor, and was IUP's 2019 Teacher of the Year.
[00:21:30.000 --> 00:21:38.000]   She is a proven leader at the campus with established relationships and contributions to how you prep being the number one ranked virtual school in Texas.
[00:21:38.000 --> 00:21:42.000]   She also has experience teaching at Arlington Heights High School in Fort Worth ISD.
[00:21:42.000 --> 00:21:48.000]   Desiree has a Bachelor of Science in Biology and a Master of Education in Administration and Leadership.
[00:21:48.000 --> 00:21:54.000]   We're excited to recommend Desiree Wieke as principal of the university prep.
[00:21:54.000 --> 00:22:00.000]   The recommendation is for the Board of Trustees to approve Desiree Wieke as our university prep principle position.
[00:22:00.000 --> 00:22:02.000]   I have a motion.
[00:22:02.000 --> 00:22:04.000]   I'm sorry, I have a recommendation, I have a motion.
[00:22:04.000 --> 00:22:05.000]   Kathy?
[00:22:05.000 --> 00:22:08.000]   I'm back a motion to accept Dr. Shouts' recommendation.
[00:22:08.000 --> 00:22:09.000]   Second.
[00:22:09.000 --> 00:22:10.000]   Colley seconds.
[00:22:10.000 --> 00:22:11.000]   Any discussion?
[00:22:11.000 --> 00:22:12.000]   Points.
[00:22:12.000 --> 00:22:13.000]   Becky?
[00:22:13.000 --> 00:22:23.000]   Since we do have parents involved in the selection of principals, can you give me a little bit of feedback on how we managed that with this process?
[00:22:23.000 --> 00:22:27.000]   Since, of course, this is our online school and not our traditional bricks and mortar.
[00:22:27.000 --> 00:22:34.000]   Sure, this process was a little bit different due to the nature of the school year that we've had there.
[00:22:34.000 --> 00:22:45.000]   We as an administrative team and Kyle is waiting that work right now with our university prep and so through informal conversations with the principals there, I'm sorry, the parents there.
[00:22:45.000 --> 00:22:57.000]   We've been gathering their voice all year long on what is needed in the principal and really listening to the parents so that we understand their concerns.
[00:22:57.000 --> 00:23:05.000]   But there was not a similar portrait focus group, so to speak, conductive with our university prep.
[00:23:05.000 --> 00:23:08.000]   Parents, similar to the football boys in a different way.
[00:23:08.000 --> 00:23:13.000]   You took the voice and the time.
[00:23:13.000 --> 00:23:14.000]   Hi.
[00:23:14.000 --> 00:23:17.000]   Seeing no other questions, all those in favor to the recommendations on the hands.
[00:23:17.000 --> 00:23:22.000]   I'm going to pass the 7-0.
[00:23:22.000 --> 00:23:31.000]   All right, the third and final personnel recommendation tonight, act on the recommendation for hit football coach boys campus athletic coordinator for caliber heritage high school.
[00:23:31.000 --> 00:23:39.000]   The position was posted on February 14, 2023 since the posting date the district has accepted application screen applicants and held interviews.
[00:23:39.000 --> 00:23:43.000]   We have identified Gerry Edwards as a finalist for this position.
[00:23:43.000 --> 00:23:50.000]   Coach Gerry Edwards is currently the athletic coordinator in hit football coach at Harker Heights High School in clean ISD.
[00:23:50.000 --> 00:23:55.000]   There, he's the all-time winningist coach in the school's history and has had playoff experiences.
[00:23:55.000 --> 00:23:59.000]   I'm sorry, playoff appearances for the last four consecutive seasons.
[00:23:59.000 --> 00:24:09.000]   Coach Edwards also has experiences in the assistant coach in Mansfield Fort Ben and Melano ISDs in the coach powerlifting and baseball in addition to football.
[00:24:09.000 --> 00:24:13.000]   His wife, Jillian, is also an educator and is part of tonight's consent agenda.
[00:24:13.000 --> 00:24:16.000]   She is being recommended for a teaching position at Heritage Middle School.
[00:24:16.000 --> 00:24:17.000]   How about that?
[00:24:17.000 --> 00:24:22.000]   A two-fer. Coach Edwards has a Bachelor of Science in biology and a Master of Education in curriculum and instruction.
[00:24:22.000 --> 00:24:29.000]   We're excited to recommend Coach Gerry Edwards's head football coach boys campus athletic coordinator for caliber heritage high school.
[00:24:29.000 --> 00:24:38.000]   The recommendation is for the Board of Trustees to approve Gerry Edwards as our next head football coach boys campus athletic coordinator for caliber heritage high school.
[00:24:38.000 --> 00:24:42.000]   I have a recommendation to have a motion.
[00:24:42.000 --> 00:24:51.000]   I may have to accept Dr. Stauce's recommendation.
[00:24:51.000 --> 00:24:59.000]   So how many years of service and expertise were on the football committee?
[00:24:59.000 --> 00:25:03.000]   Quite a few, they had a very large committee.
[00:25:03.000 --> 00:25:07.000]   How many parents showed up at the meetings?
[00:25:07.000 --> 00:25:12.000]   I mean, it was quite a few, I understand but roughly not showed up at the meetings.
[00:25:12.000 --> 00:25:16.000]   I'm a very popular meeting.
[00:25:16.000 --> 00:25:20.000]   Any number of questions? All those in favor of the recommendation?
[00:25:20.000 --> 00:25:43.000]   Coach, would you like to say something and then we'll go down then we'll go back and reverse order and have everyone else come up and say something.
[00:25:43.000 --> 00:25:45.000]   Coach, we'll start with you.
[00:25:45.000 --> 00:25:53.000]   First off, I'm excited to be here, I mean the standard of excellence at Gregland College of ISD is statewide known.
[00:25:53.000 --> 00:26:04.000]   And so for me and my family that have the opportunity to come here and lead men and lead women in student athletes in general is a true blessing to us.
[00:26:04.000 --> 00:26:08.000]   So on behalf of me and my family we're excited to be here with family to start.
[00:26:08.000 --> 00:26:10.000]   I know I'm excited about meeting these men.
[00:26:10.000 --> 00:26:20.000]   It means a lot to me that so many people showed up tonight to support the recommendation by the committee that did a phenomenal job during that process for me.
[00:26:20.000 --> 00:26:26.000]   But I know it's been touched on as a head football coach, but I don't want to be speaking out just as a head football coach.
[00:26:26.000 --> 00:26:31.000]   I'm a campus athletic coordinator, I want to support all student athletes across every sport.
[00:26:31.000 --> 00:26:36.000]   I want to be an ambassador for college bill and bring it together and do the best that we can go Panthers.
[00:26:36.000 --> 00:26:44.000]   [applause]
[00:26:44.000 --> 00:26:45.000]   Yes ma'am.
[00:26:45.000 --> 00:26:46.000]   Yes ma'am.
[00:26:46.000 --> 00:26:48.000]   This is my wife Jillian who is on the educator.
[00:26:48.000 --> 00:26:50.000]   We've been married 19 years.
[00:26:50.000 --> 00:26:52.000]   [laughter]
[00:26:52.000 --> 00:26:57.000]   I have twin sons that are in seventh grade, braiding a tanner, and then the little one is Ryder.
[00:26:57.000 --> 00:26:59.000]   He'll be, he's a fifth grader now.
[00:26:59.000 --> 00:27:07.000]   [applause]
[00:27:07.000 --> 00:27:09.000]   Stop, can we have Desiree come speak?
[00:27:09.000 --> 00:27:12.000]   [laughter]
[00:27:12.000 --> 00:27:15.000]   Should I stand at the mic? I'm not as loud.
[00:27:15.000 --> 00:27:16.000]   [laughter]
[00:27:16.000 --> 00:27:18.000]   Well, I just wanted to say thank you.
[00:27:18.000 --> 00:27:24.000]   This has been a very challenging year, but I'm so incredibly proud of my team.
[00:27:24.000 --> 00:27:33.000]   At I University, probably are very tight and very much like a family, and they have truly risen to the occasion and shown their grit through this year.
[00:27:33.000 --> 00:27:39.000]   And we are all excited just to continue to pay for it and continue to be number one.
[00:27:39.000 --> 00:27:46.000]   That's our goal is to continue to serve in students that just need something a little bit different.
[00:27:46.000 --> 00:27:50.000]   That's where our heart is, and we do it with excellence every single day.
[00:27:50.000 --> 00:27:56.000]   So I'm just excited that that's going to continue on and we're just going to keep on doing our best because we are the best.
[00:27:56.000 --> 00:28:01.000]   [applause]
[00:28:01.000 --> 00:28:03.000]   This will come on down.
[00:28:03.000 --> 00:28:06.000]   [laughter]
[00:28:06.000 --> 00:28:09.000]   I'll choose the microphone also.
[00:28:09.000 --> 00:28:19.000]   So thank you very much, Dr. Nelson, board members for allowing me the opportunity to work in this incredible school district, and in this incredible community.
[00:28:19.000 --> 00:28:24.000]   I'm so excited to be part of this and to work alongside these outstanding leaders.
[00:28:24.000 --> 00:28:26.000]   So thank you for the confidence that you've placed in May.
[00:28:26.000 --> 00:28:31.000]   I'm very humbled by this challenge, and thank you.
[00:28:31.000 --> 00:28:37.000]   [applause]
[00:28:37.000 --> 00:28:41.000]   Desiree, we forgot to mention your husband.
[00:28:41.000 --> 00:28:52.000]   This is my husband, right? We have a big supporter, we have an amazing family, and he is also a director.
[00:28:52.000 --> 00:28:56.000]   He's an education team, he's a director of education.
[00:28:56.000 --> 00:28:58.000]   [laughter]
[00:28:58.000 --> 00:28:59.000]   This is fantastic.
[00:28:59.000 --> 00:29:01.000]   I'm the clinical director of America, Oxford Center.
[00:29:01.000 --> 00:29:05.000]   We serve multiple districts around music.
[00:29:05.000 --> 00:29:08.000]   Awesome. Thank you. Thank you for being here, Ron.
[00:29:08.000 --> 00:29:13.000]   [laughter]
[00:29:13.000 --> 00:29:18.000]   Well, that concludes our meetings, so now do I have a motion to adjourn, Colley.
[00:29:18.000 --> 00:29:19.000]   [laughter]
[00:29:19.000 --> 00:29:21.000]   I'll make a motion to adjourn.
[00:29:21.000 --> 00:29:22.000]   Second.
[00:29:22.000 --> 00:29:25.000]   See you in seconds, all those in favor.
[00:29:25.000 --> 00:29:28.000]   I have adjourned 7.0 at 5.25.
[00:29:28.000 --> 00:29:31.000]   We're going to take about a five-minute recess.
[00:29:31.000 --> 00:29:42.000]   [applause]
[00:30:01.000 --> 00:30:06.000]   [applause]
[00:30:31.000 --> 00:30:36.000]   [applause]
[00:30:36.000 --> 00:30:41.000]   [applause]
[00:30:41.000 --> 00:30:47.000]   [applause]
[00:30:47.000 --> 00:30:52.000]   [applause]
[00:30:52.000 --> 00:31:02.000]   [applause]
[00:31:02.000 --> 00:31:29.000]   [applause]
[00:31:32.000 --> 00:31:42.000]   [applause]
[00:31:42.000 --> 00:32:09.000]   [applause]
[00:32:12.000 --> 00:32:23.000]   [applause]
[00:32:23.000 --> 00:32:33.000]   [applause]
[00:32:33.000 --> 00:32:44.000]   [applause]
[00:32:44.000 --> 00:33:10.000]   [applause]
[00:33:14.000 --> 00:33:24.000]   [applause]
[00:33:24.000 --> 00:33:52.000]   [applause]
[00:33:54.000 --> 00:34:05.000]   [applause]
[00:34:05.000 --> 00:34:15.000]   [applause]
[00:34:15.000 --> 00:34:25.000]   [applause]
[00:34:25.000 --> 00:34:53.000]   [applause]
[00:34:55.000 --> 00:35:05.000]   [applause]
[00:35:05.000 --> 00:35:33.000]   [applause]
[00:35:35.000 --> 00:35:47.000]   [applause]
[00:35:47.000 --> 00:35:55.000]   [applause]
[00:35:55.000 --> 00:36:07.000]   [applause]
[00:36:07.000 --> 00:36:15.000]   [applause]
[00:36:15.000 --> 00:36:25.000]   [applause]
[00:36:25.000 --> 00:36:53.000]   [applause]
[00:36:55.000 --> 00:37:07.000]   [applause]
[00:37:07.000 --> 00:37:15.000]   [applause]
[00:37:15.000 --> 00:37:25.000]   [applause]
[00:37:25.000 --> 00:37:50.000]   [applause]
[00:37:55.000 --> 00:38:05.000]   [applause]
[00:38:05.000 --> 00:38:33.000]   [applause]
[00:38:33.000 --> 00:38:45.000]   [applause]
[00:39:03.000 --> 00:39:15.000]   [applause]
[00:39:15.000 --> 00:39:24.000]   All right, we're going to call this meeting to order at 535 for our regular session on March 27th, 2023.
[00:39:24.000 --> 00:39:38.000]   All trustees are here, well, we're good, six trustees of your stand will be here in a second.
[00:39:38.000 --> 00:39:42.000]   All right, if this time, the grant my colleague of independent school district board of trustees
[00:39:42.000 --> 00:39:46.000]   and central administration will pause for a moment of silence to reflect on the continuing success
[00:39:46.000 --> 00:39:50.000]   of our district, the safety, and well-being of our students, our dedicated teachers, staff,
[00:39:50.000 --> 00:39:51.000]   and our supportive community.
[00:39:54.000 --> 00:40:06.000]   [applause]
[00:40:06.000 --> 00:40:09.000]   Thank you.
[00:40:09.000 --> 00:40:13.000]   Before continuing this evening, I'd like to remind everyone in attendance that this is a time in place
[00:40:13.000 --> 00:40:18.000]   for deliberation through which the Board of Trustees conduct the business of the school district.
[00:40:18.000 --> 00:40:21.000]   As the presiding officer, I expect all those intents to behave with the quorum,
[00:40:21.000 --> 00:40:25.000]   including all those present, including trustees, district administrators, and members of the public,
[00:40:25.000 --> 00:40:27.000]   their attention and respect.
[00:40:27.000 --> 00:40:31.000]   Pursuit to the Texas Open Meetings Act, the Board has designated a time during today's meeting
[00:40:31.000 --> 00:40:35.000]   in which individuals have the opportunity to address the Board.
[00:40:35.000 --> 00:40:40.000]   At no time during tonight's meeting, we'll members of the audience be allowed to approach the dice.
[00:40:40.000 --> 00:40:46.000]   If any materials need to be distributed to the Board, please see Board Secretary Kim Hoto.
[00:40:46.000 --> 00:40:48.000]   She's located right over here.
[00:40:48.000 --> 00:40:52.000]   Comments from those intents are not permitted outside of the specified public comment period,
[00:40:52.000 --> 00:40:56.000]   as they disrupt the ability of the Board to conduct the business of the district.
[00:40:56.000 --> 00:41:01.000]   If after at least one warning from the presiding officer in the individual continues to disrupt the meeting,
[00:41:01.000 --> 00:41:07.000]   by his or her words or actions, the presiding officer may request assistance from law enforcement officials
[00:41:07.000 --> 00:41:10.000]   to have the individual removed from the meeting.
[00:41:10.000 --> 00:41:14.000]   The Board shall not tolerate disruption of the meeting by members of the audience.
[00:41:14.000 --> 00:41:22.000]   Now, we'll have the U.S. and Texas pledges, and tonight we're honored to have our Decca State Champions join us to lead the pledges.
[00:41:22.000 --> 00:41:27.000]   So they'll proudly represent their organization by leading the U.S. pledge, followed by the Texas pledge,
[00:41:27.000 --> 00:41:34.000]   and then after the pledges, we'll ask these students to please remain standing at the front for our first recognition tonight.
[00:41:44.000 --> 00:42:02.000]   [ Silence ]
[00:42:02.000 --> 00:42:21.000]   All right, thank you to our Decca Champions.
[00:42:21.000 --> 00:42:27.000]   And at this time, I'd like to turn the meeting over to Superintendent Dr. Snoutz for our recognition.
[00:42:27.000 --> 00:42:29.000]   Thank you, President Ford.
